ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
CELH,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,27.4,26.03,31.5,31.5,72,2.99,27.209999084472656,27.229999542236328,26.030000686645508,18565300.0,-0.69,CLOSED_LOSS,-0.14,FAVORABLE,MARKET,7,MINOR,2026-08-21_1724,2026-08-10
CHYM,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,29.25,27.79,31.89,33.0,68,1.81,30.850000381469727,30.979999542236328,29.139999389648438,8444800.0,5.47,CLOSED,1.1,FAVORABLE,MARKET,19,CONVICTION,2026-08-21_1724,2026-08-10
HNST,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,5.35,5.08,5.62,,373,1.0,5.230000019073486,5.599999904632568,5.179999828338623,4289700.0,-2.26,CLOSED_LOSS,-0.44,FAVORABLE,MARKET,3,MINOR,2026-08-21_1724,2026-08-10
MGNI,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,24.32,23.1,26.29,,82,1.62,24.209999084472656,24.969999313354492,24.06999969482422,3012600.0,-0.45,CLOSED_LOSS,-0.09,FAVORABLE,MARKET,11,COMPRESSION,2026-08-21_1724,2026-08-10
ABNB,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,177.2,168.34,186.06,,11,1.0,184.6999969482422,185.99000549316406,177.42999267578125,9985900.0,4.23,NO_FILL,0.0,FAVORABLE,MARKET,1,MINOR,2026-08-21_1724,2026-08-10
AVNT,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,45.69,42.44,47.97,,30,0.7,45.650001525878906,46.15999984741211,44.72999954223633,1216800.0,-0.09,CLOSED_LOSS,-0.01,FAVORABLE,MARKET,5,COMPRESSION,2026-08-21_1724,2026-08-10
HALO,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,101.32,96.25,106.39,,19,1.0,102.62000274658203,104.7699966430664,101.11000061035156,4935000.0,1.28,CLOSED,0.26,FAVORABLE,MARKET,0,NONE,2026-08-21_1724,2026-08-10
OMDA,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,23.67,22.49,24.85,,84,1.0,24.989999771118164,25.170000076293945,23.889999389648438,2733200.0,5.58,NO_FILL,0.0,FAVORABLE,MARKET,2,COMPRESSION,2026-08-21_1724,2026-08-10
QNST,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,21.03,19.98,24.0,,95,2.82,22.020000457763672,22.290000915527344,20.65999984741211,1821200.0,4.69,CLOSED,0.94,FAVORABLE,MARKET,12,COMPRESSION,2026-08-21_1724,2026-08-10
SNDQ,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,29.12,27.66,32.65,,68,2.42,28.610000610351562,30.790000915527344,26.639999389648438,8112100.0,-1.75,STOPPED,-1.0,FAVORABLE,MARKET,20,COMPRESSION,2026-08-21_1724,2026-08-10
