ticker,setup,side,score,entry,stop,target,secondary_target,shares,rr,spy_regime,rel_vol,current_price,ath_status,pct_from_52w_high,high_52w,float_rotation,float_rotation_label,obv_macro_state,exhaustion_warning,primitives_json,reasons,notes,timestamp
MSFT,BEAR_REJECTION_PENDING,SHORT,100.0,362.77,367.29,352.83,350.62,22,2.2,HOSTILE,1.54,356.62,DEEP_BELOW,-0.358,555.45,0.0089,0.9% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""huge_anchor"": 14.0, ""high_genesis_rank"": 12.7, ""conviction_tier"": 10.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $362.77 (daily 269tk CONVICTION bear gap) | only 1.7% above current — close rally | SPY HOSTILE — short setup amplified | OBV falling — distribution confirms short thesis,"LIMIT SHORT @ $362.77 on rally (1.7% above current $356.62). Stop $367.29. Anchor: daily 269tk bear. CONVICTION 100 — size may step up, still waiting for location.",2026-06-26T05:51:42
PLTR,BEAR_REJECTION_PENDING,SHORT,86.8,111.25,114.07,93.78,98.86,35,6.2,HOSTILE,1.38,109.07,DEEP_BELOW,-0.4744,207.52,0.0258,2.6% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""huge_anchor"": 14.0, ""high_genesis_rank"": 8.8, ""vacuum_tier"": 6.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $111.38 (daily 213tk VACUUM bear gap) | only 2.1% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (1h) — short fights rising structure | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $111.25 (2% rally cap; anchor at $111.38 too far). Stop $114.07. Anchor: daily 213tk bear.,2026-06-26T05:51:42
SMCI,BEAR_REJECTION_PENDING,SHORT,63.1,31.26,32.45,27.14,28.18,83,3.46,HOSTILE,0.6,30.82,DEEP_BELOW,-0.5058,62.36,0.0714,7.1% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 1.1, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $31.26 (15m 23tk MINOR bear gap) | only 1.4% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $31.26 on rally (1.4% above current $30.82). Stop $32.45. Anchor: 15m 23tk bear.,2026-06-26T05:51:42
MSTR,BEAR_REJECTION_PENDING,SHORT,68.0,85.39,88.43,81.12,,32,1.4,HOSTILE,1.85,85.13,DEEP_BELOW,-0.8138,457.22,0.1268,12.7% (active),FALLING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $85.39 (1m 2tk MINOR bear gap) | only 0.3% above current — close rally | SPY HOSTILE — short setup amplified | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $85.39 on rally (0.3% above current $85.13). Stop $88.43. Anchor: 1m 2tk bear.,2026-06-26T05:51:41
NFLX,BEAR_REJECTION_PENDING,SHORT,97.7,72.82,77.77,63.86,61.15,20,1.81,HOSTILE,0.97,71.39,DEEP_BELOW,-0.4677,134.12,0.0106,1.1% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 13.7, ""conviction_tier"": 10.0, ""moderate_rally"": 4.0, ""regime_hostile_helps_short"": 10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $76.14 (weekly 125tk CONVICTION bear gap) | SPY HOSTILE — short setup amplified | OBV falling — distribution confirms short thesis,"LIMIT SHORT @ $72.82 (2% rally cap; anchor at $76.14 too far). Stop $77.77. Anchor: weekly 125tk bear. CONVICTION 98 — size may step up, still waiting for location.",2026-06-26T05:51:42
BMNR,BEAR_REJECTION_PENDING,SHORT,62.0,13.58,15.38,12.9,,55,0.38,HOSTILE,1.08,13.31,DEEP_BELOW,-0.9173,161.0,0.0772,7.7% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 6.0, ""far_rally"": -4.0, ""regime_hostile_helps_short"": 10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $15.00 (daily 11tk MINOR bear gap) | SPY HOSTILE — short setup amplified | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $13.58 (2% rally cap; anchor at $15.00 too far). Stop $15.38. Anchor: daily 11tk bear.,2026-06-26T05:51:42
NU,BEAR_REJECTION_PENDING,SHORT,72.5,12.59,12.84,12.17,11.49,393,1.65,HOSTILE,0.6,12.51,DEEP_BELOW,-0.3409,18.98,0.0079,0.8% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 10.5, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $12.59 (daily 19tk COMPRESSION bear gap) | only 0.6% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $12.59 on rally (0.6% above current $12.51). Stop $12.84. Anchor: daily 19tk bear.,2026-06-26T05:51:42
ORCL,BEAR_REJECTION_PENDING,SHORT,68.0,151.13,155.01,139.77,131.4,25,2.93,HOSTILE,1.2,150.4,DEEP_BELOW,-0.565,345.72,0.0128,1.3% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $151.13 (1m 41tk MINOR bear gap) | only 0.5% above current — close rally | SPY HOSTILE — short setup amplified | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $151.13 on rally (0.5% above current $150.40). Stop $155.01. Anchor: 1m 41tk bear.,2026-06-26T05:51:42
IREN,BEAR_REJECTION_PENDING,SHORT,65.6,47.24,48.91,41.12,41.74,60,3.67,HOSTILE,0.81,46.89,DEEP_BELOW,-0.39,76.87,0.1013,10.1% (active),RISING,False,"{""structural_anchor_above"": 14.0, ""medium_anchor"": 6.0, ""high_genesis_rank"": 1.6, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $47.24 (15m 50tk MINOR bear gap) | only 0.7% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (weekly) — short fights rising structure | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $47.24 on rally (0.7% above current $46.89). Stop $48.91. Anchor: 15m 50tk bear.,2026-06-26T05:51:42
INFY,BEAR_REJECTION_PENDING,SHORT,89.0,10.82,11.76,10.28,,106,0.58,HOSTILE,1.25,10.62,DEEP_BELOW,-0.646,30.0,0.0071,0.7% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""medium_anchor"": 6.0, ""high_genesis_rank"": 15.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $10.82 (daily 88tk COMPRESSION bear gap) | only 1.9% above current — close rally | SPY HOSTILE — short setup amplified | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $10.82 on rally (1.9% above current $10.62). Stop $11.76. Anchor: daily 88tk bear.,2026-06-26T05:51:41
