ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
GNTA,Long,T2-LONG,100,PULLBACK,1.03,0.845,1.4,1.62,2.3,1.45,63701960,57.28,TARGET_HIT,0.87,True,2026-06-01_1301,2026-06-01_0503
HUBC,Long,T2-LONG,100,BREAKOUT,0.3189,0.016,0.9247,0.515,0.5678,0.42,401023504,61.49,TARGET_HIT,0.25,True,2026-06-01_1301,2026-06-01_0503
NAMM,Long,T2-LONG,100,BOUNCE,1.52,1.365,1.83,2.0934,2.49,2.05,29019429,37.72,TARGET_HIT,1.23,True,2026-06-01_1301,2026-06-01_0503
CXAI,Long,T3-LONG_WATCH,73,PULLBACK,0.2075,0.1496,0.3233,0.2043,0.25,0.198,60218815,-1.54,CLOSED_LOSS,-0.06,False,2026-06-01_1301,2026-06-01_0503
IBM,Long,T1-STRONG_LONG,98,PULLBACK,273.33,256.3584,307.2732,320.42,327.98,308.0,32403190,17.23,TARGET_HIT,1.5,True,2026-06-01_1301,2026-06-01_0503
NOW,Long,T1-STRONG_LONG,100,PULLBACK,124.37,105.06,162.99,135.75,139.2,131.61,63447515,9.15,TARGET_HIT,1.5,True,2026-06-01_1301,2026-06-01_0503
BB,Long,T3-LONG_WATCH,97,BREAKOUT,9.0278,8.5166,10.0502,9.72,9.8351,8.92,42741287,7.67,TARGET_HIT,1.5,True,2026-06-01_1301,2026-06-01_0503
HPE,Long,T1-STRONG_LONG,100,BOUNCE,43.04,36.815,55.49,47.44,47.97,43.4,73177952,10.22,TARGET_HIT,1.5,True,2026-06-01_1301,2026-06-01_0503
MSFT,Long,T1-STRONG_LONG,97,PULLBACK,450.24,414.6265,521.467,460.99,466.32,458.27,43054844,2.39,CLOSED,0.3,True,2026-06-01_1301,2026-06-01_0503
DVLT,Long,T2-LONG,47,BOUNCE,0.5,0.4481,0.6038,0.5599,0.5789,0.504,61366973,11.99,NO_FILL,0.0,False,2026-06-01_1301,2026-06-01_0503
BBAI,Long,T2-LONG,83,PULLBACK,5.04,4.6367,5.8466,5.34,5.46,5.01,82579686,5.95,STOPPED,-1.0,True,2026-06-01_1301,2026-06-01_0503
NOK,Long,T2-LONG,70,BOUNCE,14.84,13.7934,16.9332,16.24,16.52,14.93,159600668,9.43,STOPPED,-1.0,True,2026-06-01_1301,2026-06-01_0503
SOFI,Long,T1-STRONG_LONG,88,BOUNCE,18.22,16.4997,21.6606,18.61,18.7954,17.69,91164675,2.14,STOPPED,-1.0,True,2026-06-01_1301,2026-06-01_0503
GPUS,Long,T2-LONG,70,PULLBACK,0.1742,0.1236,0.2754,0.1768,0.1976,0.1762,33064939,1.49,NO_FILL,0.0,False,2026-06-01_1301,2026-06-01_0503
ALP,Long,T2-LONG,58,BOUNCE,0.379,0.3162,0.5046,0.3663,0.3723,0.34,8757621,-3.35,CLOSED_LOSS,-0.2,False,2026-06-01_1301,2026-06-01_0503
GNS,Long,T2-LONG,94,BOUNCE,0.2544,0.175,0.4132,0.256,0.2605,0.24,10168746,0.63,TARGET_HIT,0.14,True,2026-06-01_1301,2026-06-01_0503
DEVS,Long,T3-LONG_WATCH,81,PULLBACK,0.2709,0.0512,0.7104,0.3775,0.4671,0.3019,96493908,39.35,STOPPED,-1.0,True,2026-06-01_1301,2026-06-01_0503
MAN,Long,T3-LONG_WATCH,94,PULLBACK,29.83,28.421,36.4,33.005,33.385,30.88,736155,10.64,TARGET_HIT,1.5,True,2026-06-01_1301,2026-06-01_0503
QTWO,Long,T2-LONG,83,BOUNCE,47.35,43.5627,54.9246,52.43,52.66,48.4701,1232148,10.73,STOPPED,-1.0,True,2026-06-01_1301,2026-06-01_0503
IREN,Long,T2-LONG,81,BOUNCE,63.54,57.9866,74.6468,65.33,66.5,60.26,55493108,2.82,STOPPED,-1.0,True,2026-06-01_1301,2026-06-01_0503
