ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,stop_adjusted,vol_ratio,vol_hot,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news,_sector,_industry,_sector_label,_industry_label,_sector_strength,_industry_strength,_sector_ret_5d,_sector_pct,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_pr_sec,_score,regime,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_L1_notional,_L2_notional,_L3_notional,_cutoff,_stop_px,_t1_px,entry_mode,_L4_px,_L4_shares,_L4_rr,_cohort,_entry_policy
BMNR,Long,PULLBACK,T1-STRONG_LONG,100,21.96,20.952,26.0,23.215,4.0,1.008,24.14,9.0,WAITING,4,4,"1d,1h,30m,4h",21.96,21.6,HIGHWAY,EXCITED,1.83,1749391803.0,1.9,1.8,1259839.0,1.0,36.6,42.0,8.0,594.47,MEGA,0.11,23.215,22.83,23.6,3.4,PREMIUM,DISCOUNT,1400,8,631,7.7,B,,,,False,1.1878000000000006,0.85,N/A,,FINANCIAL,,NEUTRAL,,0.44,,1.11,0.44,1.0,1.0,0.875,1.0,0.44,1.3195,FAVORABLE,21.6,21.96,22.1796,154,99,81,6.79,4.01,3.11,3326.4,2174.04,1796.55,10:30,20.952,26.0,PULLBACK_LIMIT,,,,MID,LIMIT
TOST,Long,BOUNCE,T1-STRONG_LONG,64,36.71,34.1052,41.9196,,2.0,2.6048,36.71,2.5,CLOSE,5,4,"1d,1h,30m,4h",35.8,35.16,OPEN_ROAD,EXCITED,1.07,291554036.0,0.8,0.7,0.0,0.0,8.2,36.0,8.0,484.95,MEGA,0.02,36.635,36.64,36.63,-0.0,FLAT,FLAT,1254,8,738,2.2,C,,,,False,1.247049999999999,2.09,N/A,,TECH,,WEAK,,0.2,,-5.4,0.2,0.375,0.75,0.0,0.625,0.2,0.885,FAVORABLE,35.16,36.71,37.0771,94,38,33,6.41,2.0,1.63,3305.04,1394.98,1223.54,10:30,34.1052,41.9196,PULLBACK_LIMIT,,,,MID,LIMIT
ABT,Long,BOUNCE,T2-LONG,100,116.67,108.0677,133.8746,,2.0,8.6023,116.67,1.7,CLOSE,4,3,"1d,1h,4h",114.68,111.41,OPEN_ROAD,EXCITED,1.55,1125807845.0,0.7,0.9,0.0,0.0,5.0,41.0,8.0,1719.93,MEGA,0.0,116.46,116.64,116.28,-0.3,FLAT,FLAT,6026,8,1775,5.6,B,,,,False,2.299564285714285,3.74,N/A,,HEALTHCARE,,STRONG,,0.8,,4.58,0.8,0.375,0.5,0.875,0.0,0.8,0.8525,FAVORABLE,111.41,116.67,117.8367,29,11,10,6.72,2.0,1.64,3230.89,1283.37,1178.37,10:30,108.0677,133.8746,PULLBACK_LIMIT,,,,MID,LIMIT
BKD,Long,BOUNCE,T1-STRONG_LONG,98,12.12,11.446,13.468,,2.0,0.674,12.12,1.5,CLOSE,7,7,"10m,15m,1d,1h,30m,4h,5m",11.94,11.8,OPEN_ROAD,EXCITED,0.97,116273353.0,0.9,0.9,0.0,0.0,7.5,34.0,8.0,235.55,MEGA,0.02,11.87,11.8,11.94,1.2,PREMIUM,MID,168,6,100,2.1,C,,,,True,0.6082142857142857,1.11,N/A,,HEALTHCARE,,STRONG,,0.8,,4.58,0.8,0.375,0.125,0.5,0.625,0.8,0.7275,FAVORABLE,11.8,12.12,12.2412,282,148,125,4.71,2.0,1.54,3327.6,1793.76,1530.15,10:30,11.446,13.468,PULLBACK_LIMIT,,,,MID,LIMIT
CSGP,Long,BOUNCE,T2-LONG,96,32.84,31.2922,35.9356,,2.0,1.5478,32.84,1.5,CLOSE,2,2,"10m,5m",32.34,32.26,OPEN_ROAD,EXCITED,2.15,3148238.0,0.7,0.8,0.0,0.0,8.4,36.0,8.0,399.63,MEGA,0.01,32.39,32.26,32.52,0.8,PREMIUM,DISCOUNT,869,2,340,2.4,C,,,,False,1.4622428571428576,1.06,N/A,,TECH,,WEAK,,0.2,,-5.4,0.2,0.375,0.125,0.25,0.25,0.2,0.6975,FAVORABLE,32.26,32.84,33.1684,103,64,53,3.8,2.0,1.47,3322.78,2101.76,1757.93,10:30,31.2922,35.9356,PULLBACK_LIMIT,,,,MID,LIMIT
