ticker,setup,side,score,entry,stop,target,secondary_target,shares,rr,spy_regime,rel_vol,current_price,ath_status,pct_from_52w_high,high_52w,float_rotation,float_rotation_label,obv_macro_state,exhaustion_warning,primitives_json,reasons,notes,timestamp
AKAM,BEAR_REJECTION_PENDING,SHORT,60.2,128.54,135.56,114.37,108.7,14,2.02,HOSTILE,0.01,126.02,BELOW,-0.2383,165.45,0.0002,0.0% (normal),NEUTRAL,True,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 12.2, ""moderate_rally"": 4.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0}",PENDING: wait for rally to $133.84 (daily 36tk COMPRESSION bear gap) | SPY HOSTILE — short setup amplified | ASC channel active (4h) — short fights rising structure,LIMIT SHORT @ $128.54 (2% rally cap; anchor at $133.84 too far). Stop $135.56. Anchor: daily 36tk bear.,2026-07-22T06:40:02
WDAY,BEAR_REJECTION_PENDING,SHORT,85.7,143.72,147.23,126.98,128.76,28,4.76,HOSTILE,0.02,140.9,DEEP_BELOW,-0.4361,249.85,0.0003,0.0% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""huge_anchor"": 14.0, ""high_genesis_rank"": 3.7, ""vacuum_tier"": 6.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0}",PENDING: wait for rally to $144.17 (45m 234tk VACUUM bear gap) | only 2.3% above current — close rally | SPY HOSTILE — short setup amplified,LIMIT SHORT @ $143.72 (2% rally cap; anchor at $144.17 too far). Stop $147.23. Anchor: 45m 234tk bear.,2026-07-22T06:40:03
VSXY,BEAR_REJECTION_PENDING,SHORT,67.2,87.84,88.92,83.12,78.54,93,4.39,HOSTILE,0.01,87.09,,,,0.0003,0.0% (normal),RISING,True,"{""structural_anchor_above"": 14.0, ""medium_anchor"": 6.0, ""high_genesis_rank"": 9.2, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $87.84 (1h 61tk MINOR bear gap) | only 0.9% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (30m) — short fights rising structure | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $87.84 on rally (0.9% above current $87.09). Stop $88.92. Anchor: 1h 61tk bear.,2026-07-22T06:39:58
GH,BEAR_REJECTION_PENDING,SHORT,65.0,153.75,156.0,145.61,137.85,44,3.61,HOSTILE,0.01,152.29,BELOW,-0.1252,174.08,0.0002,0.0% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""medium_anchor"": 6.0, ""high_genesis_rank"": 7.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0}",PENDING: wait for rally to $153.75 (1h 54tk MINOR bear gap) | only 1.0% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (4h) — short fights rising structure,LIMIT SHORT @ $153.75 on rally (1.0% above current $152.29). Stop $156.0. Anchor: 1h 54tk bear.,2026-07-22T06:39:58
CRS,BEAR_REJECTION_PENDING,SHORT,74.8,593.29,600.56,566.74,532.8,13,3.65,HOSTILE,0.01,589.0,NEAR_HIGH,-0.0591,625.99,0.0001,0.0% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 6.8, ""vacuum_tier"": 6.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0}",PENDING: wait for rally to $593.29 (1h 172tk VACUUM bear gap) | only 0.7% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (4h) — short fights rising structure,LIMIT SHORT @ $593.29 on rally (0.7% above current $589.00). Stop $600.56. Anchor: 1h 172tk bear.,2026-07-22T06:39:58
BLKB,BEAR_REJECTION_PENDING,SHORT,76.7,31.77,32.84,29.29,28.27,93,2.31,HOSTILE,0.03,31.53,DEEP_BELOW,-0.5789,74.88,0.0004,0.0% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""medium_anchor"": 6.0, ""high_genesis_rank"": 8.7, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0}",PENDING: wait for rally to $31.77 (1h 92tk MINOR bear gap) | only 0.8% above current — close rally | SPY HOSTILE — short setup amplified,LIMIT SHORT @ $31.77 on rally (0.8% above current $31.53). Stop $32.84. Anchor: 1h 92tk bear.,2026-07-22T06:39:55
KUST,BEAR_REJECTION_PENDING,SHORT,62.8,1.06,1.17,1.01,,902,0.48,HOSTILE,0.21,1.05,DEEP_BELOW,-0.9531,22.4,4.6665,466.7% (EXTREME — almost always reverts),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 10.8, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $1.06 (45m 11tk MINOR bear gap) | only 1.0% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (10m) — short fights rising structure | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $1.06 on rally (1.0% above current $1.05). Stop $1.17. Anchor: 45m 11tk bear.,2026-07-22T06:39:57
SMCI,BEAR_REJECTION_PENDING,SHORT,64.0,29.73,30.86,27.17,25.49,88,2.26,HOSTILE,0.51,29.6714,DEEP_BELOW,-0.5242,62.36,0.0313,3.1% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""medium_anchor"": 6.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $29.73 (1m 99tk MINOR bear gap) | only 0.2% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (5m) — short fights rising structure | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $29.73 on rally (0.2% above current $29.67). Stop $30.86. Anchor: 1m 99tk bear.,2026-07-22T06:39:57
T,BEAR_REJECTION_PENDING,SHORT,61.2,23.47,24.76,21.38,19.76,77,1.62,HOSTILE,0.16,23.01,BELOW,-0.2276,29.79,0.0018,0.2% (normal),FALLING,True,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 13.2, ""moderate_rally"": 4.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $24.18 (daily 46tk COMPRESSION bear gap) | SPY HOSTILE — short setup amplified | ASC channel active (10m) — short fights rising structure | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $23.47 (2% rally cap; anchor at $24.18 too far). Stop $24.76. Anchor: daily 46tk bear.,2026-07-22T06:39:57
GPUS,BEAR_REJECTION_PENDING,SHORT,68.0,0.13,0.13,0.12,0.12,36630,2.56,HOSTILE,0.03,0.1288,DEEP_BELOW,-0.8597,0.92,0.0075,0.7% (normal),NEUTRAL,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $0.13 (1m 1tk MINOR bear gap) | only 0.5% above current — close rally | SPY HOSTILE — short setup amplified | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $0.13 on rally (0.5% above current $0.13). Stop $0.13. Anchor: 1m 1tk bear.,2026-07-22T06:39:55
