ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
NTSK,SHORT,24.03,22.45,10.2,9.42,10.0,9.616,259146,44363,5.84,0.25,True,12.4,9.616,9.7122,9.4237,1039,99.91,73.5165,0.886,STRONG,SHORT_GENESIS,SHORT_GENESIS,STRETCHED,0.7462,403.67,LOW
AVGO,SHORT,15.8,14.22,479.23,403.5,429.75,411.1,3633249,1150391,3.16,0.1,True,479.23,411.1,415.211,402.878,24,98.66,41.562,0.874,HOT,SHORT_GENESIS,SHORT_GENESIS,STRETCHED,18.3979,4734.67,LOW
AUUD,SHORT,5.11,3.62,1.85,1.3,1.34,1.3204,10041678,162759,61.7,0.04,True,1.37,1.3204,1.3336,1.294,7573,99.99,33.9225,0.886,STRONG,SHORT_GENESIS,SHORT_GENESIS,IN_BAND,0.31,5.36,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)"
