ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
BURU,Long,T2-LONG,82,BOUNCE,0.1841,0.1311,0.2901,0.17,0.2066,0.169,144237076,-7.66,CLOSED_LOSS,-0.27,False,2026-06-04_1903,2026-06-04_0453
IOTR,Long,T3-LONG_WATCH,81,BOUNCE,3.72,3.5405,4.079,4.1,4.33,3.36,2272042,10.22,STOPPED,-1.0,True,2026-06-04_1903,2026-06-04_0453
WOK,Long,T2-LONG,100,BOUNCE,0.1071,0.053,0.2153,0.1032,0.1124,0.1011,73082291,-3.64,TARGET_HIT,0.06,True,2026-06-04_1903,2026-06-04_0453
ONDS,Long,T1-STRONG_LONG,63,PULLBACK,11.61,10.7282,13.3736,11.97,12.42,11.06,63409783,3.1,STOPPED,-1.0,True,2026-06-04_1903,2026-06-04_0453
INTC,Long,T1-STRONG_LONG,100,BOUNCE,112.71,104.8279,128.4742,111.78,113.14,107.4801,77325853,-0.83,TARGET_HIT,1.5,True,2026-06-04_1903,2026-06-04_0453
GPUS,Long,T2-LONG,94,PULLBACK,0.1975,0.133,0.3265,0.2009,0.2053,0.192,24100940,1.72,TARGET_HIT,0.12,True,2026-06-04_1903,2026-06-04_0453
NOK,Long,T1-STRONG_LONG,97,BOUNCE,16.73,15.7625,18.665,16.62,16.68,15.525,128970304,-0.66,TARGET_HIT,1.5,True,2026-06-04_1903,2026-06-04_0453
MRVL,Long,T1-STRONG_LONG,81,BOUNCE,301.65,282.561,339.828,316.43,321.5,277.56,86904088,4.9,STOPPED,-1.0,True,2026-06-04_1903,2026-06-04_0453
AVGO,Long,T1-STRONG_LONG,87,BOUNCE,479.23,452.0685,533.553,418.91,426.48,403.0101,80986676,-12.59,STOPPED,-1.0,False,2026-06-04_1903,2026-06-04_0453
PMI,Long,T2-LONG,100,PULLBACK,0.285,0.1148,0.6255,0.3195,0.3348,0.242,58290708,12.11,TARGET_HIT,0.15,True,2026-06-04_1903,2026-06-04_0453
XOS,Long,T3-LONG_WATCH,100,PULLBACK,7.055,6.8289,7.5072,5.28,6.2,4.51,12579294,-25.16,TARGET_HIT,1.5,True,2026-06-04_1903,2026-06-04_0453
HUBC,Long,T1-STRONG_LONG,100,PULLBACK,0.6111,0.4105,1.0122,0.202,0.34,0.1831,141607349,-66.94,TARGET_HIT,0.11,True,2026-06-04_1903,2026-06-04_0453
SNBR,Long,T2-LONG,72,BOUNCE,1.065,1.005,1.185,0.3501,0.3851,0.3,25466869,-67.13,STOPPED,-1.0,False,2026-06-04_1903,2026-06-04_0453
MRVI,Long,T2-LONG,73,PULLBACK,4.84,4.5008,5.5184,4.99,5.21,4.86,4447250,3.1,TARGET_HIT,1.5,True,2026-06-04_1903,2026-06-04_0453
SVV,Long,T1-STRONG_LONG,98,PULLBACK,8.99,8.633,9.98,9.14,9.64,8.92,981557,1.67,TARGET_HIT,1.5,True,2026-06-04_1903,2026-06-04_0453
NOW,Long,T3-LONG_WATCH,46,PULLBACK,107.0,99.0564,125.14,119.36,124.8,119.36,28143984,11.55,NO_FILL,0.0,False,2026-06-04_1903,2026-06-04_0453
