ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
GLOB,EARLY_RECLAIM_TRIGGER,95.7,74.0,74.0,EARLY_RECLAIM_TRIGGER,33.43,15m,log_regression,MID,0.449,13,31.71,32.26,weekly,3.5,95.59,nearest_support_gap_hi,32.54,True,True,2.66,2.74,56.12,56.12,4.37,OPTIONS_NOT_CHECKED,"ascending channel/control | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf | just-triggered reclaim, still near shelf | room back to recent high | coiled/controlled short-term momentum",deep_damage_pullback | early_trigger_not_chase
DXC,EARLY_STRUCTURAL_MATCH,76.5,56.0,56.0,TOO_EARLY_OR_LOOSE,10.535,5m,log_regression,MID,0.527,18,8.82,8.97,weekly,14.86,98.97,nearest_support_gap_hi,10.15,True,True,3.65,3.79,28.5,28.5,18.65,OPTIONS_NOT_CHECKED,ascending channel/control | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf | room back to recent high | coiled/controlled short-term momentum,mostly_low_timeframe_channel | too_early_or_loose_for_trigger
WIX,EARLY_STRUCTURAL_MATCH,63.2,54.0,54.0,TOO_EARLY_OR_LOOSE,57.46,1h,log_regression,AT_UPPER,0.756,25,51.41,52.92,weekly,7.9,98.33,upper,60.52,True,False,-5.33,-5.06,60.98,60.98,2.26,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | deep bullish shelf stack underneath | high-genesis parent shelf | room back to recent high | coiled/controlled short-term momentum,mid_high_channel_location | deep_damage_pullback | too_early_or_loose_for_trigger | overhead_gap_too_close
