ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,stop_adjusted,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,path,gap_quality,sponsorship,vol_ratio,vol_hot,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,tfs,cluster_top,cluster_bot,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news,_sector,_industry,_sector_label,_industry_label,_sector_strength,_industry_strength,_sector_ret_5d,_sector_pct,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_pr_sec,_score,regime,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_L1_notional,_L2_notional,_L3_notional,_cutoff,_stop_px,_t1_px,entry_mode,_L4_px,_L4_shares,_L4_rr,_cohort,_entry_policy
AGEN,Long,PULLBACK,T1-STRONG_LONG,100,7.88,7.6145,8.411,8.295,2.0,0.2655,,8.7,9.4,WAITING,2,2,HIGHWAY,EXCITED,2.67,,,MED,0.02,8.295,8.33,8.26,-0.8,PREMIUM,DISCOUNT,1138,10,109,99.9,A,"1h,4h",7.88,7.85,2155707.0,1.0,1.5,0.0,1.0,25.0,43.0,8.0,40.23,True,0.5220000000000001,0.51,N/A,,HEALTHCARE,,HOT,,0.92,,nan,0.92,0.5,1.0,0.5,0.25,0.92,1.226,FAVORABLE,7.85,7.88,7.9588,424,376,290,2.38,2.0,1.31,3328.4,2962.88,2308.05,10:30,7.6145,8.411,PULLBACK_LIMIT,,,,MID,LIMIT
XP,Long,PULLBACK,T1-STRONG_LONG,100,21.21,19.4194,24.7912,,2.0,1.7906,,21.21,4.0,APPROACH,4,4,HIGHWAY,EXCITED,1.57,,,MEGA,0.02,20.66,20.78,20.54,-1.2,PREMIUM,DISCOUNT,1121,6,408,4.4,B,"1d,1h,30m,4h",20.36,20.02,275614411.0,1.1,1.1,0.0,0.0,10.6,34.0,8.0,403.3,False,0.8178571428571428,2.19,N/A,,FINANCIAL,,HOT,,0.96,,nan,0.96,0.5,0.5,0.5,0.25,0.96,1.088,FAVORABLE,20.02,21.21,21.4221,166,55,49,7.94,2.0,1.68,3323.32,1166.55,1049.68,10:30,19.4194,24.7912,PULLBACK_LIMIT,,,,MID,LIMIT
IONQ,Long,BOUNCE,T1-STRONG_LONG,100,40.74,38.2374,45.7452,,2.0,2.5026,,40.74,1.6,CLOSE,3,3,OPEN_ROAD,EXCITED,1.68,,,MEGA,0.05,40.51,40.51,40.51,0.0,FLAT,FLAT,1737,4,493,8.9,A,"1h,30m,4h",40.08,39.42,477719323.0,0.9,1.0,2721971.0,0.0,13.5,25.0,8.0,378.19,False,2.278714285714286,1.1,N/A,,TECH,,HOT,,1.0,,nan,1.0,0.5,0.0,0.5,1.0,1.0,0.8,FAVORABLE,39.42,40.74,41.1474,84,39,34,5.35,2.0,1.58,3311.28,1588.86,1399.01,10:30,38.2374,45.7452,PULLBACK_LIMIT,,,,MID,LIMIT
