ticker,side,setups,rth_open,last_px,rth_high,rth_low,orb_high,orb_low,vwap,gap_pct,chg_pct_full,rth_vol,rel_vol,prev_close,est_entry,stop,target,shares,score,gap_tier,stop_source,stop_dist,atr_14,atr_ratio,atr_ok,float_m,float_rotation_pct,borrow_risk
HUBC,LONG,HOLDING-LONG,1.44,1.705,2.56,1.35,1.8499,1.35,2.0062,22.03,44.49,24638598,30.0,1.18,1.705,1.21,2.695,202,720.5009,STRETCHED,PM low,0.495,3.6713,0.22,False,3.33,739.9,N/A
AHMA,LONG,HOLDING-LONG,1.85,2.0001,2.46,1.8,2.46,1.8,2.1978,37.04,48.16,23903762,9.37,1.35,2.0001,1.51,2.9803,204,361.6357,EXTREME,PM low,0.4901,0.5317,1.54,True,29.73,80.4,N/A
HQ,LONG,ORB-LONG|HOLDING-LONG,11.62,14.9345,15.2037,11.44,14.02,11.44,13.9351,6.51,36.89,1696386,38.64,10.91,14.9345,11.39,22.0235,28,274.7045,IN_BAND,PM low,3.5445,1.5655,3.77,True,51.58,3.3,N/A
SABS,LONG,HOLDING-LONG,3.51,3.99,4.15,3.44,4.15,3.44,3.9563,5.41,19.82,2958255,45.77,3.33,3.99,3.5,4.97,204,260.7761,IN_BAND,PM low,0.49,0.2175,3.75,True,76.46,3.9,N/A
MTEN,LONG,ORB-LONG|HOLDING-LONG,2.72,3.4593,5.65,2.7001,3.4,2.7001,4.3029,10.12,40.05,26087047,7.01,2.47,3.4593,2.52,5.3379,106,70.5697,IN_BAND,PM low,0.9393,1.3226,1.18,True,5.53,471.7,N/A
VUZI,LONG,ORB-LONG|HOLDING-LONG,3.375,3.525,3.5699,3.25,3.44,3.25,3.4203,8.17,12.98,1100964,3.09,3.12,3.525,3.2501,4.0748,363,27.5386,IN_BAND,PM low,0.2749,0.4312,1.06,True,83.16,1.3,N/A
ASST,LONG,ORB-LONG|HOLDING-LONG,16.33,17.15,17.36,16.22,17.04,16.22,16.8078,7.79,13.2,2984383,3.18,15.15,17.15,15.726,19.998,70,25.1933,IN_BAND,PM low,1.424,1.4456,1.64,True,79.19,3.8,N/A
