ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
AAOI,127.1102,117.5914,109.21,111.88,ABOVE_PDH,ABOVE_PDL,True,123.7477,117.7,1.0,ABOVE_ORH,0.884,True,False,0.884,0.85,90,PULLBACK_BUY_ZONE,26,AVOID_SHORT
ABEO,7.06,7.085,6.66,7.01,REJECTED_PDH,ABOVE_PDL,True,7.14,6.87,0.704,OR_TOP_THIRD,0.613,True,False,0.613,2.18,56,PULLBACK_BUY_ZONE,60,NEUTRAL
ABSI,10.2724,10.62,10.1,10.21,BELOW_PDH,RECLAIMED_PDL,True,10.5,10.07,0.471,OR_MIDDLE,0.505,False,True,0.505,2.51,54,NEUTRAL,60,FIRST_RALLY_SHORT_ZONE
ACN,135.18,141.74,136.1,138.52,BELOW_PDH,BELOW_PDL,True,135.99,129.96,0.866,OR_TOP_THIRD,0.67,False,False,0.67,1.55,38,NEUTRAL,68,CONTINUATION_SHORT
ACRS,5.43,5.58,5.35,5.5,REJECTED_PDH,RECLAIMED_PDL,True,5.648,5.35,0.268,OR_BOTTOM_THIRD,0.268,False,False,0.268,2.27,58,AVOID_LONG,54,AVOID_SHORT
AHMA,1.85,1.86,1.72,1.79,REJECTED_PDH,ABOVE_PDL,True,1.81,1.7601,1.0,ABOVE_ORH,0.678,True,False,0.678,0.62,66,PULLBACK_BUY_ZONE,46,AVOID_SHORT
ALHC,21.25,20.39,19.8,20.38,ABOVE_PDH,ABOVE_PDL,True,20.79,20.28,1.0,ABOVE_ORH,1.0,False,False,1.0,2.49,84,AVOID_LONG_CHASE,26,AVOID_SHORT
AMKR,71.0,68.14,65.43,66.06,ABOVE_PDH,ABOVE_PDL,True,70.0,67.9813,1.0,ABOVE_ORH,1.0,False,False,1.0,1.97,84,AVOID_LONG_CHASE,26,AVOID_SHORT
AMPG,7.1495,6.7899,5.97,6.37,ABOVE_PDH,ABOVE_PDL,True,6.97,6.42,1.0,ABOVE_ORH,0.947,True,False,0.947,0.76,90,PULLBACK_BUY_ZONE,26,AVOID_SHORT
ASAN,7.48,7.86,7.345,7.69,BELOW_PDH,RECLAIMED_PDL,True,7.395,6.952,1.0,ABOVE_ORH,0.828,False,False,0.828,2.24,84,AVOID_LONG_CHASE,26,AVOID_SHORT
AUPH,15.96,16.14,15.39,16.03,REJECTED_PDH,ABOVE_PDL,True,16.15,15.85,0.367,OR_MIDDLE,0.297,False,False,0.297,2.61,38,AVOID_LONG,62,NEUTRAL
BAND,75.75,76.8,72.8076,73.81,REJECTED_PDH,ABOVE_PDL,True,77.25,74.5,0.455,OR_MIDDLE,0.417,False,False,0.417,2.13,38,AVOID_LONG,62,NEUTRAL
BATL,1.6599,2.02,1.63,1.89,BELOW_PDH,RECLAIMED_PDL,True,1.815,1.6607,0.0,BELOW_ORL,0.279,False,True,0.279,0.72,42,AVOID_LONG,70,FIRST_RALLY_SHORT_ZONE
BE,245.5,246.79,228.3001,233.49,REJECTED_PDH,ABOVE_PDL,True,252.0,240.49,0.435,OR_MIDDLE,0.628,False,False,0.628,2.13,38,AVOID_LONG,62,NEUTRAL
CAL,11.31,12.22,11.63,11.84,BELOW_PDH,BELOW_PDL,True,11.97,11.36,0.0,BELOW_ORL,0.057,False,False,0.057,3.01,18,AVOID_LONG,84,AVOID_SHORT_CHASE
CBRS,204.1181,213.87,203.12,204.62,BELOW_PDH,RECLAIMED_PDL,True,208.44,187.15,0.797,OR_TOP_THIRD,0.797,False,False,0.797,1.42,74,NEUTRAL,40,AVOID_SHORT
CCTG,0.8503,0.9199,0.8322,0.88,BELOW_PDH,RECLAIMED_PDL,True,0.8494,0.8106,1.0,ABOVE_ORH,0.449,False,False,0.449,0.88,72,CONTINUATION_LONG,34,AVOID_SHORT
CLSK,13.62,12.7597,12.02,12.36,ABOVE_PDH,ABOVE_PDL,True,15.1,12.88,0.333,OR_BOTTOM_THIRD,0.357,False,False,0.357,0.93,70,CONTINUATION_LONG,42,NEUTRAL
CMPS,13.43,13.58,12.91,13.185,BELOW_PDH,ABOVE_PDL,True,13.37,12.9408,1.0,ABOVE_ORH,0.83,False,False,0.83,1.41,72,AVOID_LONG_CHASE,34,AVOID_SHORT
COIN,162.8,161.19,154.01,157.37,ABOVE_PDH,ABOVE_PDL,True,161.9,157.3,1.0,ABOVE_ORH,1.0,False,False,1.0,1.25,84,AVOID_LONG_CHASE,26,AVOID_SHORT
COMP,11.68,11.77,11.405,11.5,REJECTED_PDH,ABOVE_PDL,True,11.93,11.61,0.219,OR_BOTTOM_THIRD,0.296,False,False,0.296,4.29,46,AVOID_LONG,62,NEUTRAL
CORT,90.47,91.49,84.88,85.9,BELOW_PDH,ABOVE_PDL,True,88.305,85.61,1.0,ABOVE_ORH,0.908,False,False,0.908,3.3,72,AVOID_LONG_CHASE,34,AVOID_SHORT
CPNG,17.76,19.055,17.8,17.92,BELOW_PDH,BELOW_PDL,True,18.015,17.32,0.633,OR_MIDDLE,0.633,False,False,0.633,2.53,38,NEUTRAL,62,CONTINUATION_SHORT
CRCL,63.17,66.1,62.36,63.0,BELOW_PDH,RECLAIMED_PDL,True,62.6,59.29,1.0,ABOVE_ORH,0.924,False,False,0.924,0.78,72,AVOID_LONG_CHASE,34,AVOID_SHORT
CRE,3.11,3.3199,3.12,3.13,BELOW_PDH,BELOW_PDL,True,3.15,3.07,0.5,OR_MIDDLE,0.21,False,False,,,38,NEUTRAL,62,CONTINUATION_SHORT
CRMT,4.38,3.64,3.01,3.02,ABOVE_PDH,RECLAIMED_PDL,True,3.77,2.9,1.0,ABOVE_ORH,1.0,False,False,1.0,1.18,96,AVOID_LONG_CHASE,18,AVOID_SHORT
CRSR,9.4401,9.57,9.25,9.47,REJECTED_PDH,ABOVE_PDL,True,9.695,9.51,0.0,BELOW_ORL,0.0,False,False,0.0,1.99,18,AVOID_LONG,84,AVOID_SHORT_CHASE
CRVO,3.11,3.515,3.165,3.31,BELOW_PDH,BELOW_PDL,True,3.33,3.105,0.022,OR_BOTTOM_THIRD,0.214,False,True,0.214,0.39,38,NEUTRAL,80,FIRST_RALLY_SHORT_ZONE
CSGP,27.81,29.38,28.22,28.77,BELOW_PDH,BELOW_PDL,True,27.63,26.68,1.0,ABOVE_ORH,0.856,False,False,0.856,1.69,60,AVOID_LONG_CHASE,46,AVOID_SHORT
CTM,0.65,0.6526,0.625,0.6293,REJECTED_PDH,RECLAIMED_PDL,True,0.6483,0.6222,1.0,ABOVE_ORH,0.903,True,False,0.903,0.38,78,PULLBACK_BUY_ZONE,38,AVOID_SHORT
CTSO,0.3857,0.4249,0.37,0.38,BELOW_PDH,ABOVE_PDL,True,0.3934,0.38,0.425,OR_MIDDLE,0.326,False,False,,,50,NEUTRAL,50,NEUTRAL
CVNA,70.49,67.65,64.3039,64.99,ABOVE_PDH,ABOVE_PDL,True,68.565,66.06,1.0,ABOVE_ORH,0.864,True,False,0.864,3.45,100,PULLBACK_BUY_ZONE,18,AVOID_SHORT
DDOG,271.0,264.27,250.14,260.24,ABOVE_PDH,ABOVE_PDL,True,270.0,252.02,1.0,ABOVE_ORH,0.994,False,False,0.994,1.32,84,AVOID_LONG_CHASE,26,AVOID_SHORT
DYN,23.7,23.77,22.63,23.64,REJECTED_PDH,ABOVE_PDL,True,24.13,23.21,0.533,OR_MIDDLE,0.49,True,False,0.49,2.22,56,PULLBACK_BUY_ZONE,54,NEUTRAL
FCEL,21.5794,21.0,18.93,19.08,ABOVE_PDH,ABOVE_PDL,True,22.89,20.57,0.435,OR_MIDDLE,0.435,False,False,0.435,0.62,62,CONTINUATION_LONG,42,NEUTRAL
FIGR,29.9985,31.48,29.23,29.74,BELOW_PDH,ABOVE_PDL,True,30.89,29.3,0.439,OR_MIDDLE,0.439,False,False,0.439,1.95,50,NEUTRAL,50,NEUTRAL
FPS,41.4,45.15,42.36,42.6,BELOW_PDH,BELOW_PDL,True,44.4732,41.28,0.038,OR_BOTTOM_THIRD,0.152,False,True,0.152,2.14,30,NEUTRAL,92,FIRST_RALLY_SHORT_ZONE
FROG,89.9,92.36,89.3,92.02,REJECTED_PDH,ABOVE_PDL,True,94.9,89.3302,0.102,OR_BOTTOM_THIRD,0.087,False,False,0.087,2.6,38,AVOID_LONG,74,AVOID_SHORT_CHASE
FTHM,0.9391,0.9868,0.886,0.8986,BELOW_PDH,ABOVE_PDL,True,0.936,0.9101,1.0,ABOVE_ORH,0.677,False,False,,,60,CONTINUATION_LONG,42,AVOID_SHORT
GDHG,1.42,1.65,1.36,1.38,BELOW_PDH,RECLAIMED_PDL,True,1.51,1.33,0.5,OR_MIDDLE,0.409,False,False,0.409,1.69,62,NEUTRAL,42,AVOID_SHORT
GH,162.0,160.79,155.5001,158.4,ABOVE_PDH,ABOVE_PDL,True,162.88,158.35,0.806,OR_TOP_THIRD,0.706,True,False,0.706,2.39,80,PULLBACK_BUY_ZONE,40,NEUTRAL
GLUE,23.4,23.05,20.925,21.98,ABOVE_PDH,ABOVE_PDL,True,22.4525,21.5817,1.0,ABOVE_ORH,0.831,True,False,0.831,1.95,100,PULLBACK_BUY_ZONE,18,AVOID_SHORT
GNIS,0.0026,0.004,0.0029,0.0038,BELOW_PDH,BELOW_PDL,True,0.0039,0.0028,0.0,BELOW_ORL,0.113,False,False,0.113,0.64,26,AVOID_LONG,72,AVOID_SHORT_CHASE
HBM,22.6412,21.63,20.655,20.87,ABOVE_PDH,ABOVE_PDL,True,22.75,22.2,0.802,OR_TOP_THIRD,0.748,True,False,0.748,1.98,80,PULLBACK_BUY_ZONE,40,NEUTRAL
HITI,2.1606,2.23,2.18,2.18,BELOW_PDH,BELOW_PDL,True,2.2,2.17,0.0,BELOW_ORL,0.437,False,True,0.437,0.25,18,AVOID_LONG,90,FIRST_RALLY_SHORT_ZONE
HL,15.58,15.4277,14.94,15.25,ABOVE_PDH,ABOVE_PDL,True,16.05,15.7459,0.0,BELOW_ORL,0.266,False,False,0.266,1.25,50,AVOID_LONG,52,CONTINUATION_SHORT
HUBC,1.29,1.32,1.27,1.31,REJECTED_PDH,RECLAIMED_PDL,True,1.3195,1.26,0.504,OR_MIDDLE,0.429,True,False,0.429,0.76,68,PULLBACK_BUY_ZONE,46,AVOID_SHORT
IBM,219.5,297.5,289.1,290.23,BELOW_PDH,BELOW_PDL,True,229.92,215.67,0.269,OR_BOTTOM_THIRD,0.376,False,True,0.376,1.09,38,NEUTRAL,80,FIRST_RALLY_SHORT_ZONE
INHD,,,,,BELOW_PDH,ABOVE_PDL,False,,,,OPENING_RANGE_PENDING,,False,False,,,50,NEUTRAL,50,NEUTRAL
INTC,108.9,106.17,101.79,103.12,ABOVE_PDH,ABOVE_PDL,True,108.01,103.5905,1.0,ABOVE_ORH,0.948,False,False,0.948,1.1,84,AVOID_LONG_CHASE,26,AVOID_SHORT
IOVA,3.9487,4.17,4.0,4.04,BELOW_PDH,BELOW_PDL,True,4.07,3.92,0.191,OR_BOTTOM_THIRD,0.286,False,True,0.286,0.98,38,NEUTRAL,80,FIRST_RALLY_SHORT_ZONE
IVDA,0.2877,0.2947,0.2621,0.2741,BELOW_PDH,ABOVE_PDL,True,0.2875,0.27,1.0,ABOVE_ORH,0.812,False,False,0.812,0.7,60,CONTINUATION_LONG,42,AVOID_SHORT
JRSH,4.5533,4.78,4.49,4.73,REJECTED_PDH,RECLAIMED_PDL,True,4.8,4.5,0.178,OR_BOTTOM_THIRD,0.241,False,True,,,50,AVOID_LONG,72,FIRST_RALLY_SHORT_ZONE
KEEL,4.5497,4.575,4.18,4.36,REJECTED_PDH,ABOVE_PDL,True,4.75,4.48,0.258,OR_BOTTOM_THIRD,0.393,False,False,0.393,1.5,46,AVOID_LONG,62,NEUTRAL
KURA,11.24,11.33,10.855,10.91,REJECTED_PDH,RECLAIMED_PDL,True,11.14,10.84,1.0,ABOVE_ORH,0.606,True,False,0.606,2.19,78,PULLBACK_BUY_ZONE,38,AVOID_SHORT
LASE,1.21,1.295,1.195,1.22,BELOW_PDH,ABOVE_PDL,True,1.27,1.2,0.143,OR_BOTTOM_THIRD,0.143,False,False,0.143,0.89,58,RELOAD_ZONE,50,AVOID_SHORT_CHASE
LEDS,2.2,1.64,1.51,1.52,ABOVE_PDH,ABOVE_PDL,True,2.6582,1.58,0.575,OR_MIDDLE,0.575,False,False,0.575,0.58,62,CONTINUATION_LONG,42,NEUTRAL
LGHL,1.99,2.1825,1.9611,2.1825,REJECTED_PDH,ABOVE_PDL,True,5.89,2.13,0.0,BELOW_ORL,0.0,False,False,0.0,0.04,26,AVOID_LONG,72,AVOID_SHORT_CHASE
MODD,4.22,4.2172,3.93,3.99,ABOVE_PDH,ABOVE_PDL,True,4.4,4.0,0.55,OR_MIDDLE,0.284,False,False,0.284,0.85,62,CONTINUATION_LONG,42,NEUTRAL
MRVL,223.43,228.8,215.28,217.53,REJECTED_PDH,ABOVE_PDL,True,232.0,218.6301,0.359,OR_MIDDLE,0.359,False,False,0.359,1.25,38,AVOID_LONG,62,NEUTRAL
MU,989.47,943.5,902.6,937.0,ABOVE_PDH,ABOVE_PDL,True,994.8,950.07,0.881,OR_TOP_THIRD,0.881,False,False,0.881,0.91,62,AVOID_LONG_CHASE,48,NEUTRAL
NET,281.32,276.3821,263.37,269.53,ABOVE_PDH,ABOVE_PDL,True,282.49,266.01,0.929,OR_TOP_THIRD,0.822,True,False,0.822,1.27,92,PULLBACK_BUY_ZONE,32,NEUTRAL
NEXT,8.1999,8.4483,7.99,8.16,BELOW_PDH,ABOVE_PDL,True,8.2869,8.19,0.102,OR_BOTTOM_THIRD,0.617,False,False,0.617,1.18,58,RELOAD_ZONE,50,NEUTRAL
NIVF,1.33,1.41,1.3,1.41,REJECTED_PDH,ABOVE_PDL,True,1.44,1.3476,0.0,BELOW_ORL,0.0,False,False,0.0,0.44,26,AVOID_LONG,72,AVOID_SHORT_CHASE
NMRA,1.585,1.66,1.55,1.6,BELOW_PDH,ABOVE_PDL,True,1.625,1.57,0.273,OR_BOTTOM_THIRD,0.25,False,False,0.25,2.18,50,RELOAD_ZONE,62,NEUTRAL
NN,15.3,16.05,15.34,15.44,BELOW_PDH,BELOW_PDL,True,15.69,15.33,0.0,BELOW_ORL,0.257,False,True,0.257,2.41,18,AVOID_LONG,90,FIRST_RALLY_SHORT_ZONE
NRG,139.0,140.34,137.57,139.48,REJECTED_PDH,RECLAIMED_PDL,True,144.73,141.24,0.0,BELOW_ORL,0.272,False,True,0.272,3.18,30,AVOID_LONG,82,FIRST_RALLY_SHORT_ZONE
NTRA,270.0,273.335,261.63,272.89,REJECTED_PDH,ABOVE_PDL,True,276.75,271.23,0.0,BELOW_ORL,0.0,False,False,0.0,4.07,18,AVOID_LONG,84,AVOID_SHORT_CHASE
NU,13.98,13.865,13.61,13.67,ABOVE_PDH,ABOVE_PDL,True,14.28,13.74,0.444,OR_MIDDLE,0.444,False,False,0.444,1.5,62,CONTINUATION_LONG,42,NEUTRAL
NXTC,5.65,2.36,1.7,2.18,ABOVE_PDH,ABOVE_PDL,True,9.9,6.5,0.0,BELOW_ORL,0.0,False,False,0.0,0.5,50,AVOID_LONG,52,AVOID_SHORT_CHASE
OBAI,0.6219,0.6543,0.5834,0.598,REJECTED_PDH,RECLAIMED_PDL,True,0.594,0.5728,1.0,ABOVE_ORH,0.588,False,False,0.588,5.87,60,AVOID_LONG,46,AVOID_SHORT
OKTA,155.0,141.685,134.37,139.53,ABOVE_PDH,ABOVE_PDL,True,151.1999,137.072,1.0,ABOVE_ORH,0.97,False,False,0.97,1.34,84,AVOID_LONG_CHASE,26,AVOID_SHORT
ORKT,1.02,1.07,1.01,1.03,BELOW_PDH,RECLAIMED_PDL,True,1.03,1.0,0.667,OR_TOP_THIRD,0.667,False,False,,,62,NEUTRAL,48,AVOID_SHORT
OSS,13.5245,13.695,12.7478,12.99,REJECTED_PDH,ABOVE_PDL,True,14.065,13.5512,0.0,BELOW_ORL,0.032,False,False,0.032,1.12,18,AVOID_LONG,84,AVOID_SHORT_CHASE
OUST,42.33,42.53,39.48,40.03,REJECTED_PDH,ABOVE_PDL,True,42.11,40.7001,1.0,ABOVE_ORH,0.629,True,False,0.629,1.55,66,PULLBACK_BUY_ZONE,46,AVOID_SHORT
PARR,73.55,71.29,67.6873,70.92,ABOVE_PDH,ABOVE_PDL,True,73.6,71.97,0.969,OR_TOP_THIRD,0.886,False,False,0.886,2.56,74,AVOID_LONG_CHASE,40,NEUTRAL
PBF,60.9546,58.065,54.81,57.44,ABOVE_PDH,ABOVE_PDL,True,59.48,57.86,1.0,ABOVE_ORH,0.981,False,False,0.981,2.21,84,AVOID_LONG_CHASE,26,AVOID_SHORT
PD,10.995,11.0,10.26,10.84,REJECTED_PDH,RECLAIMED_PDL,True,10.9432,10.08,1.0,ABOVE_ORH,0.756,True,False,0.756,2.06,90,PULLBACK_BUY_ZONE,30,AVOID_SHORT
PGY,18.1292,18.285,17.28,17.59,REJECTED_PDH,ABOVE_PDL,True,18.19,17.2878,0.933,OR_TOP_THIRD,0.811,True,False,0.811,1.42,68,PULLBACK_BUY_ZONE,52,NEUTRAL
PHVS,34.42,35.18,33.83,35.07,BELOW_PDH,ABOVE_PDL,True,35.15,34.14,0.277,OR_BOTTOM_THIRD,0.387,False,False,0.387,2.76,58,RELOAD_ZONE,50,NEUTRAL
PLMK,10.9,12.0,10.69,11.3,BELOW_PDH,ABOVE_PDL,True,11.3,10.9,0.0,OR_BOTTOM_THIRD,0.0,False,False,,,58,RELOAD_ZONE,50,AVOID_SHORT_CHASE
PLUG,2.29,2.26,2.135,2.17,ABOVE_PDH,ABOVE_PDL,True,2.36,2.24,0.417,OR_MIDDLE,0.5,False,False,0.5,1.04,62,CONTINUATION_LONG,42,NEUTRAL
PMI,0.1529,0.1559,0.14,0.1425,REJECTED_PDH,RECLAIMED_PDL,True,0.1724,0.133,0.505,OR_MIDDLE,0.505,False,False,0.505,0.32,50,AVOID_LONG,54,AVOID_SHORT
PRM,33.3,34.3675,32.48,32.87,BELOW_PDH,ABOVE_PDL,True,33.895,33.45,0.0,BELOW_ORL,0.466,False,False,0.466,2.79,38,AVOID_LONG,60,CONTINUATION_SHORT
