ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
GNTA,Long,T2-LONG,100,PULLBACK,1.03,0.845,1.4,1.65,2.3,1.45,64614091,60.19,TARGET_HIT,0.87,True,2026-06-01_1808,2026-06-01_0503
HUBC,Long,T2-LONG,100,BREAKOUT,0.3189,0.016,0.9247,0.515,0.5678,0.42,417540116,61.49,TARGET_HIT,0.25,True,2026-06-01_1808,2026-06-01_0503
NAMM,Long,T2-LONG,100,BOUNCE,1.52,1.365,1.83,2.08,2.49,2.05,29642032,36.84,TARGET_HIT,1.23,True,2026-06-01_1808,2026-06-01_0503
CXAI,Long,T3-LONG_WATCH,73,PULLBACK,0.2075,0.1496,0.3233,0.205,0.25,0.198,62108541,-1.2,CLOSED_LOSS,-0.04,False,2026-06-01_1808,2026-06-01_0503
IBM,Long,T1-STRONG_LONG,98,PULLBACK,273.33,256.3584,307.2732,320.42,327.98,308.0,32879684,17.23,TARGET_HIT,1.5,True,2026-06-01_1808,2026-06-01_0503
NOW,Long,T1-STRONG_LONG,100,PULLBACK,124.37,105.06,162.99,135.86,139.2,131.61,68787245,9.24,TARGET_HIT,1.5,True,2026-06-01_1808,2026-06-01_0503
BB,Long,T3-LONG_WATCH,97,BREAKOUT,9.0278,8.5166,10.0502,9.72,9.8351,8.92,45260271,7.67,TARGET_HIT,1.5,True,2026-06-01_1808,2026-06-01_0503
HPE,Long,T1-STRONG_LONG,100,BOUNCE,43.04,36.815,55.49,47.0,47.97,43.4,115596547,9.2,TARGET_HIT,1.5,True,2026-06-01_1808,2026-06-01_0503
MSFT,Long,T1-STRONG_LONG,97,PULLBACK,450.24,414.6265,521.467,460.52,466.32,458.27,53628650,2.28,CLOSED,0.25,True,2026-06-01_1808,2026-06-01_0503
DVLT,Long,T2-LONG,47,BOUNCE,0.5,0.4481,0.6038,0.5565,0.5789,0.504,63978885,11.3,NO_FILL,0.0,False,2026-06-01_1808,2026-06-01_0503
BBAI,Long,T2-LONG,83,PULLBACK,5.04,4.6367,5.8466,5.34,5.46,5.01,83674158,5.95,STOPPED,-1.0,True,2026-06-01_1808,2026-06-01_0503
NOK,Long,T2-LONG,70,BOUNCE,14.84,13.7934,16.9332,16.25,16.52,14.93,172997499,9.5,STOPPED,-1.0,True,2026-06-01_1808,2026-06-01_0503
SOFI,Long,T1-STRONG_LONG,88,BOUNCE,18.22,16.4997,21.6606,18.58,18.7954,17.69,96709660,1.98,CLOSED,0.21,False,2026-06-01_1808,2026-06-01_0503
GPUS,Long,T2-LONG,70,PULLBACK,0.1742,0.1236,0.2754,0.1768,0.1976,0.1762,35149003,1.49,NO_FILL,0.0,False,2026-06-01_1808,2026-06-01_0503
ALP,Long,T2-LONG,58,BOUNCE,0.379,0.3162,0.5046,0.3663,0.3723,0.34,9168156,-3.35,CLOSED_LOSS,-0.2,False,2026-06-01_1808,2026-06-01_0503
GNS,Long,T2-LONG,94,BOUNCE,0.2544,0.175,0.4132,0.2572,0.2605,0.24,10955034,1.1,TARGET_HIT,0.14,True,2026-06-01_1808,2026-06-01_0503
DEVS,Long,T3-LONG_WATCH,81,PULLBACK,0.2709,0.0512,0.7104,0.383,0.4671,0.3019,99931137,41.38,STOPPED,-1.0,True,2026-06-01_1808,2026-06-01_0503
MAN,Long,T3-LONG_WATCH,94,PULLBACK,29.83,28.421,36.4,32.93,33.385,30.88,1034057,10.39,TARGET_HIT,1.5,True,2026-06-01_1808,2026-06-01_0503
QTWO,Long,T2-LONG,83,BOUNCE,47.35,43.5627,54.9246,52.57,52.66,48.4701,1503085,11.02,STOPPED,-1.0,True,2026-06-01_1808,2026-06-01_0503
IREN,Long,T2-LONG,81,BOUNCE,63.54,57.9866,74.6468,65.33,66.5,60.26,56409422,2.82,STOPPED,-1.0,True,2026-06-01_1808,2026-06-01_0503
