ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,spy_regime,current_price,entry_type,n_gaps_above,gap_above_conviction,scan_date,asof
FA,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,21.17,23.71,20.11,,39,0.42,HOSTILE,20.9,LIMIT,20,COMPRESSION,2026-08-24,2026-08-24T04:21:07.716058
OC,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,148.9,151.99,129.68,141.56,32,6.23,HOSTILE,148.06,LIMIT,20,CONVICTION,2026-08-24,2026-08-24T04:32:58.198587
TPL,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,389.06,404.59,348.03,348.5,6,2.64,HOSTILE,386.7675,LIMIT,20,CONVICTION,2026-08-24,2026-08-24T04:36:39.703075
LRN,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,85.02,152.32,80.77,,1,0.06,HOSTILE,84.36,LIMIT,20,CONVICTION,2026-08-24,2026-08-24T04:38:30.423309
RBLX,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,38.88,48.91,36.94,,9,0.19,HOSTILE,38.41,LIMIT,13,CONVICTION,2026-08-24,2026-08-24T04:38:53.392467
PRIM,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,80.29,83.47,69.81,,31,3.31,HOSTILE,78.72,LIMIT,20,CONVICTION,2026-08-24,2026-08-24T04:40:02.006557
ACM,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,65.7,67.39,62.75,60.73,59,1.75,HOSTILE,64.79,LIMIT,20,CONVICTION,2026-08-24,2026-08-24T04:41:34.560213
RH,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,155.37,158.3,146.49,145.0,34,3.03,HOSTILE,153.3271,LIMIT,20,CONVICTION,2026-08-24,2026-08-24T04:44:22.867091
LEU,SHORT,CONVICTION,99.6,BEAR_REJECTION_PENDING,189.0,192.36,165.45,159.0,29,7.0,HOSTILE,187.0,LIMIT,20,CONVICTION,2026-08-24,2026-08-24T04:32:42.979565
KKR,SHORT,CONVICTION,97.8,BEAR_REJECTION_PENDING,110.65,114.58,94.64,96.2,25,4.07,HOSTILE,108.48,LIMIT,20,COMPRESSION,2026-08-24,2026-08-24T04:36:06.632032
NTLA,SHORT,CONVICTION,97.0,BEAR_REJECTION_PENDING,13.14,25.69,12.48,,7,0.05,HOSTILE,12.88,LIMIT,20,CONVICTION,2026-08-24,2026-08-24T04:42:41.673359
