ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,stop_adjusted,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,path,gap_quality,sponsorship,vol_ratio,vol_hot,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,tfs,cluster_top,cluster_bot,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
YYGH,Long,BREAKOUT,T3-LONG_WATCH,9,1.47,1.41,1.6607,,3.2,0.06,False,1.47,0.0,INSIDE,1,1,HIGHWAY,WAITING,0.48,0.5,True,UNKNOWN,,1.44,1.32,1.56,18.2,MID,MID,5,1,5,13.0,D,,,,,,,,,,,,,True,0.34025714285714287,0.18,N/A,
COTY,Long,BOUNCE,T1-STRONG_LONG,95,2.51,2.3571,2.8158,,2.0,0.1529,,2.51,0.4,CLOSE,6,5,OPEN_ROAD,EXCITED,3.05,,,UNKNOWN,,2.44,2.43,2.45,0.8,PREMIUM,PREMIUM,68,5,21,3.4,C,"1d,1h,1m,30m,4h",2.5,2.43,19429418.0,0.8,1.1,0.0,0.0,12.7,36.0,8.0,,True,0.1152,1.33,N/A,
GRAB,Long,BOUNCE,T3-LONG_WATCH,38,2.91,2.7111,3.3077,,2.0,0.1989,,2.91,2.6,CLOSE,1,1,OPEN_ROAD,EXCITED,1.98,,,UNKNOWN,,2.815,2.795,2.835,1.4,PREMIUM,MID,4,1,4,3.5,D,1d,2.835,2.795,422324149.0,1.3,1.4,5073905.0,0.0,12.6,32.0,8.0,,True,0.135,1.47,N/A,
INTC,Long,PULLBACK,T1-STRONG_LONG,100,115.36,105.6016,134.8769,,2.0,9.7584,,121.78,5.3,APPROACH,5,5,OPEN_ROAD,EXCITED,5.6,,,MEGA,0.04,112.565,108.6,116.53,7.3,PREMIUM,MID,11306,13,6869,10.2,A,"10m,15m,1d,30m,5m",115.36,108.8676,132167633427.0,1.9,1.7,2046210.0,0.0,29.2,36.0,8.0,4619.5,False,6.542007142857145,1.49,N/A,
OPTU,Long,BOUNCE,T1-STRONG_LONG,100,1.08,0.995,1.25,,2.0,0.085,,1.08,0.9,CLOSE,3,3,OPEN_ROAD,EXCITED,8.25,,,MEGA,0.01,1.065,1.08,1.05,-2.8,PREMIUM,DISCOUNT,50,4,11,11.1,C,"1h,1m,30m",1.07,1.045,974737.0,1.2,1.7,0.0,1.0,15.8,32.0,8.0,277.64,True,0.07615714285714288,1.12,N/A,
UBXG,Long,BOUNCE,T2-LONG,74,5.03,4.4621,14.06,5.2,15.9,0.5679,,5.03,3.0,CLOSE,1,1,HIGHWAY,EXCITED,1.32,,,UNKNOWN,,5.2,5.04,5.36,6.3,DISCOUNT,DISCOUNT,40,2,1,179.5,C,4h,4.88,4.6014,9400005.0,0.2,0.6,0.0,1.0,195.8,7.0,3.0,,True,,,N/A,
