ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
LHAI,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,1.97,1.87,2.07,,1015,1.0,1.7599999904632568,1.9900000095367432,1.5,20126400.0,-10.66,STOPPED,-1.0,FAVORABLE,MARKET,1,MINOR,2026-07-14_1728,2026-07-02
GH,LONG,CONVICTION,99.7,BULL_BOUNCE_PENDING,170.87,162.33,179.42,,11,1.0,167.97999572753906,171.99000549316406,166.74000549316406,3447700.0,-1.69,CLOSED_LOSS,-0.34,FAVORABLE,MARKET,2,MINOR,2026-07-14_1728,2026-07-02
CANF,LONG,CONVICTION,96.4,BULL_BOUNCE_PENDING,3.88,3.54,4.07,,291,0.56,3.9100000858306885,4.599999904632568,3.5,916400.0,0.77,STOPPED,-1.0,FAVORABLE,MARKET,5,MINOR,2026-07-14_1728,2026-07-02
RDDT,LONG,CONVICTION,94.9,BULL_BOUNCE_PENDING,196.44,186.62,216.64,220.12,10,2.06,194.6699981689453,198.72000122070312,184.3800048828125,4460800.0,-0.9,STOPPED,-1.0,FAVORABLE,MARKET,5,CONVICTION,2026-07-14_1728,2026-07-02
NVTS,LONG,CONVICTION,92.1,BULL_BOUNCE_PENDING,16.19,15.38,17.86,,123,2.06,14.460000038146973,16.600000381469727,14.029999732971191,29369100.0,-10.69,STOPPED,-1.0,FAVORABLE,MARKET,5,MINOR,2026-07-14_1728,2026-07-02
HOOD,LONG,CONVICTION,90.7,BULL_BOUNCE_PENDING,109.49,104.02,120.05,,18,1.93,112.7300033569336,120.05000305175781,110.93000030517578,41152400.0,2.96,NO_FILL,0.0,FAVORABLE,MARKET,5,COMPRESSION,2026-07-14_1728,2026-07-02
DXF,LONG,CONVICTION,88.1,BULL_BOUNCE_PENDING,1.16,0.96,1.22,,502,0.29,0.6399999856948853,0.6800000071525574,0.5699999928474426,6546500.0,10.38,STOPPED,-1.0,FAVORABLE,STOP,5,MINOR,2026-07-14_1728,2026-07-02
CERS,LONG,CONVICTION,87.4,BULL_BOUNCE_CONFIRMED,3.05,2.9,3.2,,647,0.99,3.1600000858306885,3.2100000381469727,3.0299999713897705,3289800.0,3.61,TARGET_HIT,1.5,FAVORABLE,LIMIT,0,NONE,2026-07-14_1728,2026-07-02
AVEX,LONG,CONVICTION,87.2,BULL_BOUNCE_PENDING,19.5,17.85,20.48,,60,0.59,20.690000534057617,22.450000762939453,19.299999237060547,2852600.0,3.97,TARGET_HIT,1.5,FAVORABLE,LIMIT,5,MINOR,2026-07-14_1728,2026-07-02
ADBE,LONG,CONVICTION,87.0,BULL_BOUNCE_CONFIRMED,215.92,205.72,233.38,242.97,9,1.71,219.72000122070312,222.14999389648438,213.74000549316406,7903100.0,1.76,CLOSED,0.37,FAVORABLE,LIMIT,5,CONVICTION,2026-07-14_1728,2026-07-02
