ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AA,52.36,BASING,0.0,0,4,4,59.37,58.69,68,weekly,12.09,32 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,4,52.36,51.5746,59.37,127,13.39,8.93,False
AAOI,151.74,BASING,0.0,0,5,5,162.915,158.0,492,daily,4.13,27 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,6,151.74,149.4639,162.915,43,7.36,4.91,False
ABCL,6.18,BASING,0.0,0,5,5,6.5286,6.525,1,15m,5.58,2 bear-built-above · rel-vol 2.0x · regime FAVORABLE,True,5,6.18,6.0873,6.5286,1078,5.64,3.76,False
ABSI,9.9271,BASING,0.0,0,5,5,10.4289,10.425,1,1m,5.02,10 bear-built-above · rel-vol 5.2x · regime FAVORABLE,True,5,9.9271,9.7782,10.4289,671,5.05,3.37,False
ABVX,89.05,BASING,0.0,0,5,5,98.43,97.94,50,daily,9.98,23 bear-built-above · rel-vol 2.0x · regime FAVORABLE,False,5,89.05,87.7142,98.43,74,10.53,7.02,False
ACHC,24.98,BASING,0.0,0,4,4,25.04,25.02,2,daily,0.16,2 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,4,24.98,24.6053,25.04,266,0.24,0.16,False
ACI,14.13,BASING,0.0,0,5,5,15.41,15.3,11,weekly,8.28,21 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,5,14.13,13.9181,15.41,471,9.06,6.04,False
ACM,69.84,BASING,0.0,0,5,5,80.59,80.09,50,weekly,14.68,11 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,5,69.84,68.7924,80.59,95,15.39,10.26,False
ACN,128.0,BASING,0.0,0,5,5,130.335,130.3,4,15m,1.8,18 bear-built-above · rel-vol 1.4x · regime FAVORABLE,False,8,128.0,126.08,130.335,52,1.82,1.22,False
ADBE,194.82,BASING,0.0,0,4,4,218.8,204.02,1478,daily,4.72,28 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,4,194.82,191.8977,218.8,34,12.31,8.21,False
ADPT,19.8,BASING,0.0,0,1,1,20.32,20.23,9,daily,2.17,rel-vol 1.6x · regime FAVORABLE,True,1,19.8,19.503,20.32,336,2.63,1.75,False
ADSK,191.54,BASING,0.0,0,5,5,193.82,192.61,121,weekly,0.56,21 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,5,191.54,188.6669,193.82,34,1.19,0.79,False
AEM,154.0,BASING,0.0,0,4,4,166.66,164.08,258,weekly,6.55,33 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,4,154.0,151.69,166.66,43,8.22,5.48,False
AEVA,21.04,BASING,0.0,0,4,4,24.36,23.75,61,daily,12.88,6 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,4,21.04,20.7244,24.36,316,15.78,10.52,False
AFRM,76.8608,BASING,0.0,0,5,5,85.01,84.0,102,1h,9.29,14 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,6,76.8608,75.7079,85.01,86,10.6,7.07,False
AG,16.14,BASING,0.0,0,5,5,18.0,17.74,27,weekly,9.91,24 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,5,16.14,15.8979,18.0,413,11.52,7.68,False
AGI,30.33,BASING,0.0,0,5,5,36.34,32.19,416,weekly,6.13,6 bear-built-above · rel-vol 1.6x · regime FAVORABLE,False,5,30.33,29.875,36.34,219,19.82,13.21,False
AGYS,92.32,BASING,0.0,0,5,5,108.1,95.71,1239,daily,3.67,9 bear-built-above · rel-vol 1.6x · regime FAVORABLE,False,5,92.32,90.9352,108.1,72,17.09,11.4,False
AHMA,1.89,BASING,0.0,0,2,2,1.9701,1.91,7,1m,1.06,2 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,2,1.89,1.8616,1.9701,3527,4.24,2.83,False
AIM,0.3631,BASING,0.0,0,5,5,0.3981,0.3953,1,15m,8.87,9 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,5,0.3631,0.3577,0.3981,18360,9.64,6.43,False
ALB,144.0,BASING,0.0,0,2,2,156.69,150.23,647,daily,4.33,27 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,2,144.0,141.84,156.69,46,8.81,5.88,False
ALGT,107.32,BASING,0.0,0,5,5,109.76,108.06,171,daily,0.69,4 bear-built-above · rel-vol 1.2x · regime FAVORABLE,True,5,107.32,105.7102,109.76,62,2.27,1.52,False
ALKT,15.97,BASING,0.0,0,5,5,17.79,17.44,35,daily,9.2,rel-vol 1.4x · regime FAVORABLE,False,5,15.97,15.7305,17.79,417,11.4,7.6,False
ALM,16.78,BASING,0.0,0,4,4,18.66,18.19,47,daily,8.4,27 bear-built-above · rel-vol 0.8x · regime FAVORABLE,True,4,16.78,16.5283,18.66,397,11.2,7.47,False
ALNT,98.37,BASING,0.0,0,5,5,100.4,100.05,36,5m,1.71,7 bear-built-above · rel-vol 1.1x · regime FAVORABLE,True,5,98.37,96.8945,100.4,67,2.06,1.38,False
ALP,0.26,BASING,0.0,0,5,5,0.3091,0.2844,3,daily,9.38,10 bear-built-above · rel-vol 0.4x · regime FAVORABLE,False,5,0.26,0.2561,0.3091,25641,18.88,12.59,False
ALTO,5.1215,BASING,0.0,0,5,5,5.54,5.5,5,daily,7.39,15 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,5,5.1215,5.0447,5.54,1301,8.17,5.45,False
AMBA,65.02,BASING,0.0,0,5,5,70.71,66.39,432,daily,2.11,33 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,5,65.02,64.0447,70.71,102,8.75,5.83,False
AMBQ,83.61,BASING,0.0,0,5,5,92.5,91.53,97,1h,9.47,21 bear-built-above · rel-vol 2.8x · regime FAVORABLE,False,5,83.61,82.3559,92.5,79,10.63,7.09,False
AMKR,87.72,BASING,0.0,0,5,5,93.01,88.86,416,15m,1.3,24 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,5,87.72,86.4042,93.01,75,6.03,4.02,False
AMPG,7.57,BASING,0.0,0,5,5,8.45,7.855,60,daily,3.76,14 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,5,7.57,7.4565,8.45,880,11.62,7.75,False
AMTM,20.0859,BASING,0.0,0,5,5,21.66,21.36,31,weekly,6.34,33 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,5,20.0859,19.7846,21.66,331,7.84,5.22,False
AMZE,0.1358,BASING,0.0,0,5,5,0.154,0.1539,1,5m,13.33,16 bear-built-above · rel-vol 0.3x · regime FAVORABLE,False,5,0.1358,0.1338,0.154,49091,13.4,8.93,False
APP,462.95,BASING,0.0,0,5,5,469.71,464.96,475,weekly,0.43,14 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,5,462.95,456.0057,469.71,14,1.46,0.97,False
ARES,115.0,BASING,0.0,0,5,5,125.9,124.01,190,daily,7.83,43 bear-built-above · rel-vol 1.4x · regime FAVORABLE,False,5,115.0,113.275,125.9,57,9.48,6.32,False
ARHS,7.88,BASING,0.0,0,5,5,9.421,8.82,61,1h,11.93,3 bear-built-above · rel-vol 1.4x · regime FAVORABLE,False,5,7.88,7.7618,9.421,846,19.56,13.04,False
