pick_id,day,panel,ticker,side,setup,verdict,score,score_band,entry_type,entry,stop,target,rr,auction_long_class,auction_short_class,auction_or_state,auction_or_position,auction_day_position,first_seen,last_seen,trackable,track_skip_reason,outcome,result_r,mfe_r,mae_r,current_r,fill_time,exit_time,last_px,notes
ee419b0c9e9ef3f8,2026-07-23,MUSTARD_RELOAD,ABEO,LONG,NO_PARENT_EDGE,NO_PARENT_EDGE,49.0,<60,LIMIT,6.38,6.1627,6.4566,0.35,NEUTRAL,FIRST_RALLY_SHORT_ZONE,OR_BOTTOM_THIRD,0.272,0.327,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_FLAT,0.0,0.0,-0.0,0.0,2026-07-23T16:00:00,,6.38,Mustard reload shelf retest/reclaim candidate.
e7532df54daca1fe,2026-07-23,MUSTARD_RELOAD,ABSI,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,37.0,<60,LIMIT,8.1262,7.7913,8.2237,0.29,NEUTRAL,FIRST_RALLY_SHORT_ZONE,OR_BOTTOM_THIRD,0.194,0.306,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_LOSS,-0.2,-0.12,-0.28,-0.2,2026-07-23T16:00:00,,8.06,Mustard reload shelf retest/reclaim candidate.
846979eadfa6f100,2026-07-23,MUSTARD_RELOAD,ACRS,LONG,NO_PARENT_EDGE,NO_PARENT_EDGE,49.0,<60,LIMIT,5.807,5.3213,5.8767,0.14,AVOID_LONG_CHASE,AVOID_SHORT,ABOVE_ORH,1.0,1.0,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_LOSS,-0.17,0.0,-0.17,-0.17,2026-07-23T16:06:00,,5.725,Mustard reload shelf retest/reclaim candidate.
e34f748ff4613d0c,2026-07-23,MUSTARD_RELOAD,ALHC,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,20.0,19.5525,20.24,0.54,NEUTRAL,FIRST_RALLY_SHORT_ZONE,OR_BOTTOM_THIRD,0.188,0.196,2026-07-23T16:00,2026-07-23T16:00,True,,TARGET_HIT,0.54,0.69,-0.18,0.02,2026-07-23T16:00:00,2026-07-23T16:00:00,20.01,Mustard reload shelf retest/reclaim candidate.
0269e52309ce5c7c,2026-07-23,MUSTARD_RELOAD,BAND,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,0.0,<60,LIMIT,58.7974,58.0536,59.3552,0.75,AVOID_LONG,AVOID_SHORT_CHASE,BELOW_ORL,0.0,0.0,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_LOSS,-0.44,0.31,-0.44,-0.44,2026-07-23T16:00:00,,58.47,Mustard reload shelf retest/reclaim candidate.
e73da4a53f4d00c5,2026-07-23,MUSTARD_RELOAD,BAX,LONG,NO_PARENT_EDGE,NO_PARENT_EDGE,49.0,<60,LIMIT,21.69,21.379,21.9232,0.75,NEUTRAL,FIRST_RALLY_SHORT_ZONE,OR_TOP_THIRD,0.727,0.763,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_FLAT,0.0,0.0,-0.06,0.0,2026-07-23T16:00:00,,21.69,Mustard reload shelf retest/reclaim candidate.
77569f462bac606b,2026-07-23,MUSTARD_RELOAD,BMNR,LONG,MUSTARD_MIXED_RESEARCH,MUSTARD_MIXED_RESEARCH,49.0,<60,LIMIT,16.8469,15.1943,17.0491,0.12,AVOID_LONG,FIRST_RALLY_SHORT_ZONE,BELOW_ORL,0.0,0.184,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_LOSS,-0.16,0.06,-0.18,-0.16,2026-07-23T16:00:00,,16.58,Mustard reload shelf retest/reclaim candidate.
79b23523e4ea06b1,2026-07-23,MUSTARD_RELOAD,CAL,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,11.6833,11.3553,11.8235,0.43,NEUTRAL,FIRST_RALLY_SHORT_ZONE,OR_BOTTOM_THIRD,0.041,0.19,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_LOSS,-0.01,-0.01,-0.01,-0.01,2026-07-23T16:00:00,,11.68,Mustard reload shelf retest/reclaim candidate.
a96fa39dd8dc136d,2026-07-23,MUSTARD_RELOAD,CMPS,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,23.0,<60,LIMIT,11.71,11.3058,11.8505,0.35,AVOID_LONG_CHASE,AVOID_SHORT,OR_TOP_THIRD,1.0,0.883,2026-07-23T15:45,2026-07-23T15:45,True,,TARGET_HIT,0.35,0.49,-0.25,0.49,2026-07-23T15:45:00,2026-07-23T19:34:00,11.91,Mustard reload shelf retest/reclaim candidate.
0a60764e2771db5c,2026-07-23,MUSTARD_RELOAD,CORT,LONG,NO_PARENT_EDGE,NO_PARENT_EDGE,49.0,<60,LIMIT,96.8433,95.3964,97.9285,0.75,PULLBACK_BUY_ZONE,AVOID_SHORT,ABOVE_ORH,1.0,0.941,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_LOSS,-0.13,-0.13,-0.13,-0.13,2026-07-23T16:00:00,,96.66,Mustard reload shelf retest/reclaim candidate.
7d7f0f0683e80ef2,2026-07-23,MUSTARD_RELOAD,DDOG,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,48.0,<60,LIMIT,244.39,240.9957,246.9357,0.75,NEUTRAL,FIRST_RALLY_SHORT_ZONE,OR_BOTTOM_THIRD,0.026,0.193,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_LOSS,-0.32,0.0,-0.32,-0.32,2026-07-23T16:00:00,,243.31,Mustard reload shelf retest/reclaim candidate.
0685c1108870ef41,2026-07-23,MUSTARD_RELOAD,DYN,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,23.0,<60,LIMIT,23.8777,23.2204,23.9041,0.04,CONTINUATION_LONG,NEUTRAL,OR_MIDDLE,0.489,0.489,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_LOSS,-0.53,-0.53,-0.53,-0.53,2026-07-23T16:05:00,,23.53,Mustard reload shelf retest/reclaim candidate.
c41cbe40961252f9,2026-07-23,MUSTARD_RELOAD,FROG,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,81.25,80.096,82.1155,0.75,AVOID_LONG_CHASE,AVOID_SHORT,OR_TOP_THIRD,0.946,0.905,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_FLAT,0.0,0.0,-0.0,0.0,2026-07-23T16:00:00,,81.25,Mustard reload shelf retest/reclaim candidate.
7d70fbd8a7c42ae6,2026-07-23,MUSTARD_RELOAD,GH,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,150.2,147.6981,152.0024,0.72,AVOID_LONG,NEUTRAL,OR_BOTTOM_THIRD,0.22,0.22,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_FLAT,0.0,0.0,-0.0,0.0,2026-07-23T16:00:00,,150.2,Mustard reload shelf retest/reclaim candidate.
649bf6fe96cd79a2,2026-07-23,MUSTARD_RELOAD,IOVA,LONG,MUSTARD_EXHAUSTED,MUSTARD_EXHAUSTED,44.0,<60,LIMIT,5.13,3.8983,5.1916,0.05,NEUTRAL,AVOID_SHORT,OR_MIDDLE,0.591,0.473,2026-07-23T16:00,2026-07-23T16:00,True,,TARGET_HIT,0.05,0.06,-0.01,0.0,2026-07-23T16:00:00,2026-07-23T17:21:00,5.13,Mustard reload shelf retest/reclaim candidate.
1e174739475bdd22,2026-07-23,MUSTARD_RELOAD,IREN,LONG,MUSTARD_EXHAUSTED,MUSTARD_EXHAUSTED,20.0,<60,LIMIT,41.082,33.7883,41.575,0.07,RELOAD_ZONE,AVOID_SHORT_CHASE,OR_BOTTOM_THIRD,0.096,0.114,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_LOSS,-0.05,0.02,-0.07,-0.05,2026-07-23T16:00:00,,40.7,Mustard reload shelf retest/reclaim candidate.
d5a2e1941cea7428,2026-07-23,MUSTARD_RELOAD,KEEL,LONG,MUSTARD_MIXED_RESEARCH,MUSTARD_MIXED_RESEARCH,49.0,<60,LIMIT,4.8504,3.988,4.8827,0.04,AVOID_LONG,NEUTRAL,OR_MIDDLE,0.45,0.45,2026-07-23T16:00,2026-07-23T16:00,True,,TARGET_HIT,0.04,0.06,-0.06,0.01,2026-07-23T16:00:00,2026-07-23T16:28:00,4.86,Mustard reload shelf retest/reclaim candidate.
8d38f8b21be2fb27,2026-07-23,MUSTARD_RELOAD,MRVL,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,212.81,201.3165,212.99,0.02,NEUTRAL,NEUTRAL,OR_MIDDLE,0.428,0.551,2026-07-23T16:00,2026-07-23T16:00,True,,TARGET_HIT,0.02,0.04,-0.38,-0.22,2026-07-23T16:00:00,2026-07-23T16:04:00,210.28,Mustard reload shelf retest/reclaim candidate.
5ab0072faffbfecf,2026-07-23,MUSTARD_RELOAD,NTRA,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,265.0841,261.1917,267.3284,0.58,AVOID_LONG,NEUTRAL,OR_BOTTOM_THIRD,0.054,0.272,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_LOSS,-0.1,-0.1,-0.1,-0.1,2026-07-23T16:00:00,,264.69,Mustard reload shelf retest/reclaim candidate.
ce54781068043da0,2026-07-23,MUSTARD_RELOAD,OKTA,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,136.1,134.0064,137.6702,0.75,NEUTRAL,FIRST_RALLY_SHORT_ZONE,OR_MIDDLE,0.428,0.451,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_WIN,0.07,0.07,-0.06,0.07,2026-07-23T16:00:00,,136.2522,Mustard reload shelf retest/reclaim candidate.
05a8c8ac33f098db,2026-07-23,MUSTARD_RELOAD,PARR,LONG,NO_PARENT_EDGE,NO_PARENT_EDGE,0.0,<60,LIMIT,77.51,54.0936,78.4401,0.04,RELOAD_ZONE,FIRST_RALLY_SHORT_ZONE,OR_BOTTOM_THIRD,0.032,0.499,2026-07-23T16:00,2026-07-23T16:00,True,,TARGET_HIT,0.04,0.09,-0.0,0.09,2026-07-23T16:09:00,2026-07-23T16:28:00,79.56,Mustard reload shelf retest/reclaim candidate.
c51b2dcdd5c97721,2026-07-23,MUSTARD_RELOAD,PBF,LONG,MUSTARD_MIXED_RESEARCH,MUSTARD_MIXED_RESEARCH,49.0,<60,LIMIT,61.95,57.5169,62.6934,0.17,AVOID_LONG,FIRST_RALLY_SHORT_ZONE,BELOW_ORL,0.0,0.347,2026-07-23T16:00,2026-07-23T16:00,True,,TARGET_HIT,0.17,0.35,-0.0,0.35,2026-07-23T16:00:00,2026-07-23T18:01:00,63.4875,Mustard reload shelf retest/reclaim candidate.
5e5a78e49310edc3,2026-07-23,MUSTARD_RELOAD,PD,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,8.9,8.3952,9.0068,0.21,AVOID_LONG,FIRST_RALLY_SHORT_ZONE,BELOW_ORL,0.0,0.121,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_LOSS,-0.61,0.0,-0.61,-0.61,2026-07-23T16:00:00,,8.5923,Mustard reload shelf retest/reclaim candidate.
d73e4c154b3165a8,2026-07-23,MUSTARD_RELOAD,PHVS,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,0.0,<60,LIMIT,33.4067,32.8729,33.807,0.75,AVOID_LONG,AVOID_SHORT_CHASE,BELOW_ORL,0.0,0.007,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_LOSS,-0.27,-0.27,-0.27,-0.27,2026-07-23T16:00:00,,33.26,Mustard reload shelf retest/reclaim candidate.
7d3f98f85101f6b6,2026-07-23,MUSTARD_RELOAD,PRM,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,34.06,33.0858,34.4687,0.42,NEUTRAL,FIRST_RALLY_SHORT_ZONE,OR_MIDDLE,0.41,0.454,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_FLAT,0.0,0.0,-0.0,0.0,2026-07-23T16:00:00,,34.06,Mustard reload shelf retest/reclaim candidate.
24fa097e989579f7,2026-07-23,MUSTARD_RELOAD,PSNL,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,12.22,12.0384,12.3562,0.75,AVOID_LONG,FIRST_RALLY_SHORT_ZONE,BELOW_ORL,0.0,0.182,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_FLAT,0.0,0.33,-0.94,0.0,2026-07-23T16:00:00,,12.22,Mustard reload shelf retest/reclaim candidate.
a225374cbdbee0cc,2026-07-23,MUSTARD_RELOAD,PTRN,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,23.49,22.8442,23.7719,0.44,NEUTRAL,FIRST_RALLY_SHORT_ZONE,OR_BOTTOM_THIRD,0.084,0.291,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_LOSS,-0.11,0.02,-0.73,-0.11,2026-07-23T16:00:00,,23.42,Mustard reload shelf retest/reclaim candidate.
2e88a2380add8789,2026-07-23,MUSTARD_RELOAD,RLAY,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,13.0,<60,LIMIT,19.09,18.1764,19.3191,0.25,NEUTRAL,AVOID_SHORT,OR_TOP_THIRD,0.821,0.655,2026-07-23T15:45,2026-07-23T15:45,True,,OPEN_FLAT,0.0,0.07,-0.03,0.0,2026-07-23T15:52:00,,19.09,Mustard reload shelf retest/reclaim candidate.
8e005b5a85397d26,2026-07-23,MUSTARD_RELOAD,RZLT,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,5.3,5.0243,5.3636,0.23,PULLBACK_BUY_ZONE,AVOID_SHORT,ABOVE_ORH,1.0,0.883,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_WIN,0.14,0.18,-0.25,0.14,2026-07-23T16:14:00,,5.3383,Mustard reload shelf retest/reclaim candidate.
64b9eb22a61fd4e5,2026-07-23,MUSTARD_RELOAD,SNDX,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,0.0,<60,LIMIT,21.21,19.4139,21.4645,0.14,AVOID_LONG_CHASE,AVOID_SHORT,ABOVE_ORH,1.0,1.0,2026-07-23T16:00,2026-07-23T16:00,True,,TARGET_HIT,0.14,0.42,-0.0,0.42,2026-07-23T16:00:00,2026-07-23T16:51:00,21.968,Mustard reload shelf retest/reclaim candidate.
d969d89cb95b724f,2026-07-23,MUSTARD_RELOAD,SYRE,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,99.99,98.3169,101.1899,0.72,AVOID_LONG_CHASE,AVOID_SHORT,ABOVE_ORH,1.0,0.893,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_FLAT,0.0,0.0,-0.0,0.0,2026-07-23T16:00:00,,99.99,Mustard reload shelf retest/reclaim candidate.
890beb60a792d634,2026-07-23,MUSTARD_RELOAD,TBLA,LONG,NO_PARENT_EDGE,NO_PARENT_EDGE,49.0,<60,LIMIT,4.8323,4.6827,4.8903,0.39,NEUTRAL,FIRST_RALLY_SHORT_ZONE,OR_MIDDLE,0.464,0.543,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_FLAT,0.0,0.0,-0.28,0.0,2026-07-23T16:00:00,,4.8323,Mustard reload shelf retest/reclaim candidate.
e7c66e0b135abecf,2026-07-23,MUSTARD_RELOAD,TENB,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,0.0,<60,LIMIT,31.62,27.9477,31.9994,0.1,AVOID_LONG,AVOID_SHORT_CHASE,BELOW_ORL,0.0,0.0,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_LOSS,-0.05,0.0,-0.17,-0.05,2026-07-23T16:00:00,,31.45,Mustard reload shelf retest/reclaim candidate.
cb23694a066c563f,2026-07-23,MUSTARD_RELOAD,TGTX,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,55.3,53.9847,55.7512,0.34,AVOID_LONG_CHASE,AVOID_SHORT,ABOVE_ORH,1.0,0.974,2026-07-23T16:00,2026-07-23T16:00,True,,TARGET_HIT,0.34,0.53,-0.23,0.13,2026-07-23T16:05:00,2026-07-23T16:26:00,55.474,Mustard reload shelf retest/reclaim candidate.
6f2866df485c481d,2026-07-23,MUSTARD_RELOAD,TOI,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,5.1,4.9648,5.1612,0.45,NEUTRAL,FIRST_RALLY_SHORT_ZONE,OR_BOTTOM_THIRD,0.25,0.318,2026-07-23T16:00,2026-07-23T16:00,True,,TARGET_HIT,0.45,0.52,-0.15,0.0,2026-07-23T16:00:00,2026-07-23T16:35:00,5.1,Mustard reload shelf retest/reclaim candidate.
030db87a6a375bd5,2026-07-23,MUSTARD_RELOAD,TRVI,LONG,AVOID_STALLED_RETEST,AVOID_STALLED_RETEST,49.0,<60,LIMIT,17.2444,16.9092,17.4514,0.62,NEUTRAL,CONTINUATION_SHORT,OR_BOTTOM_THIRD,0.338,0.324,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_LOSS,-0.19,-0.19,-0.19,-0.19,2026-07-23T16:00:00,,17.18,Mustard reload shelf retest/reclaim candidate.
e05a9812d4e844b6,2026-07-23,MUSTARD_RELOAD,TXG,LONG,MUSTARD_MIXED_RESEARCH,MUSTARD_MIXED_RESEARCH,49.0,<60,LIMIT,48.06,42.861,48.6367,0.11,CONTINUATION_LONG,NEUTRAL,OR_MIDDLE,0.463,0.463,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_FLAT,0.0,0.0,-0.18,0.0,2026-07-23T16:00:00,,48.06,Mustard reload shelf retest/reclaim candidate.
cb08185e5ecb81c4,2026-07-23,MUSTARD_RELOAD,TYRA,LONG,NO_PARENT_EDGE,NO_PARENT_EDGE,49.0,<60,LIMIT,30.8065,30.195,31.1762,0.6,AVOID_LONG_CHASE,AVOID_SHORT,ABOVE_ORH,1.0,1.0,2026-07-23T16:00,2026-07-23T16:00,True,,OPEN_WIN,0.15,0.27,-0.35,0.15,2026-07-23T16:00:00,,30.9,Mustard reload shelf retest/reclaim candidate.
3f8d33b38a8db84d,2026-07-23,MUSTARD_RELOAD,VIVK,LONG,MUSTARD_MIXED_RESEARCH,MUSTARD_MIXED_RESEARCH,49.0,<60,LIMIT,2.07,1.6549,2.0948,0.06,AVOID_LONG,AVOID_SHORT,OR_MIDDLE,0.55,0.55,2026-07-23T16:00,2026-07-23T16:00,True,,TARGET_HIT,0.06,0.79,-0.14,0.06,2026-07-23T16:00:00,2026-07-23T16:39:00,2.0931,Mustard reload shelf retest/reclaim candidate.
710462ec5e245e69,2026-07-23,MUSTARD_RELOAD,VOR,LONG,MUSTARD_MIXED_RESEARCH,MUSTARD_MIXED_RESEARCH,49.0,<60,LIMIT,18.98,17.3478,19.2078,0.14,NEUTRAL,AVOID_SHORT,OR_MIDDLE,0.629,0.721,2026-07-23T16:00,2026-07-23T16:00,True,,TARGET_HIT,0.14,0.23,-0.0,0.23,2026-07-23T16:00:00,2026-07-23T16:48:00,19.36,Mustard reload shelf retest/reclaim candidate.
447cc42fb3d32049,2026-07-23,STATE_LOOKUP,ACN,SHORT,BEAR_REJECTION_PENDING,CONVICTION,68.0,60-69,LIMIT,140.0,142.01,130.57,4.69,NEUTRAL,CONTINUATION_SHORT,OR_BOTTOM_THIRD,0.239,0.239,2026-07-23T04:07:41,2026-07-23T04:07:41,True,,OPEN_WIN,1.61,2.01,-0.29,1.61,2026-07-23T07:10:00,,136.7587,LIMIT SHORT @ $140.00 on rally (0.7% above current $139.00). Stop $142.01. Anchor: 15m 50tk bear.
9b5e11678e1127e0,2026-07-23,STATE_LOOKUP,ARES,SHORT,BEAR_REJECTION_PENDING,CONVICTION,76.9,70-79,LIMIT,120.17,121.46,117.92,1.74,AVOID_LONG,AVOID_SHORT,OR_MIDDLE,0.599,0.599,2026-07-23T04:09:07,2026-07-23T04:09:07,True,,STOPPED,-1.0,0.18,-2.86,-0.86,2026-07-23T09:43:00,2026-07-23T09:44:00,121.28,LIMIT SHORT @ $120.17 on rally (0.5% above current $119.57). Stop $121.46. Anchor: daily 61tk bear.
7091ae84eb4806e2,2026-07-23,STATE_LOOKUP,BLDR,SHORT,BEAR_REJECTION_PENDING,CONVICTION,70.8,70-79,LIMIT,71.75,73.06,67.4,3.32,AVOID_LONG_CHASE,AVOID_SHORT,OR_TOP_THIRD,0.825,0.825,2026-07-23T04:08:40,2026-07-23T04:08:40,True,,NO_FILL,0.0,0.0,0.0,,,,70.55,LIMIT SHORT @ $71.75 on rally (0.9% above current $71.08). Stop $73.06. Anchor: daily 96tk bear.
e31f69b9acc69509,2026-07-23,STATE_LOOKUP,BMI,SHORT,BEAR_REJECTION_PENDING,CONVICTION,68.7,60-69,LIMIT,129.04,130.91,119.7,4.99,NEUTRAL,FIRST_RALLY_SHORT_ZONE,OR_MIDDLE,0.417,0.477,2026-07-23T04:08:56,2026-07-23T04:08:56,True,,NO_FILL,0.0,0.0,0.0,,,,123.2,LIMIT SHORT @ $129.04 on rally (0.7% above current $128.17). Stop $130.91. Anchor: 15m 46tk bear.
f2f27b2f52281881,2026-07-23,STATE_LOOKUP,CAI,SHORT,BEAR_REJECTION_PENDING,CONVICTION,69.7,60-69,LIMIT,15.61,15.92,15.06,1.77,AVOID_LONG,AVOID_SHORT,OR_MIDDLE,0.493,0.493,2026-07-23T04:08:20,2026-07-23T04:08:20,True,,STOPPED,-1.0,0.84,-1.92,-0.13,2026-07-23T09:32:00,2026-07-23T09:38:00,15.65,LIMIT SHORT @ $15.61 on rally (1.5% above current $15.38). Stop $15.92. Anchor: 1h 11tk bear.
a1de353745cf38e5,2026-07-23,STATE_LOOKUP,CAVA,SHORT,BEAR_REJECTION_PENDING,CONVICTION,75.7,70-79,LIMIT,63.81,69.44,54.8,1.6,AVOID_LONG_CHASE,AVOID_SHORT,ABOVE_ORH,1.0,0.979,2026-07-23T04:07:29,2026-07-23T04:07:29,True,,NO_FILL,0.0,0.0,0.0,,,,63.23,LIMIT SHORT @ $63.81 (2% rally cap; anchor at $68.29 too far). Stop $69.44. Anchor: weekly 56tk bear.
4c7a22390a034045,2026-07-23,STATE_LOOKUP,CSGP,SHORT,BEAR_REJECTION_PENDING,CONVICTION,81.5,80-89,LIMIT,28.58,29.64,27.16,1.34,AVOID_LONG,FIRST_RALLY_SHORT_ZONE,BELOW_ORL,0.0,0.381,2026-07-23T04:07:27,2026-07-23T04:07:27,True,,NO_FILL,0.0,0.0,0.0,,,,27.25,LIMIT SHORT @ $28.58 (2% rally cap; anchor at $28.63 too far). Stop $29.64. Anchor: daily 87tk bear.
76082c62b29e1356,2026-07-23,STATE_LOOKUP,CTM,SHORT,BEAR_REJECTION_PENDING,CONVICTION,68.2,60-69,LIMIT,0.65,0.66,0.62,3.0,PULLBACK_BUY_ZONE,AVOID_SHORT,ABOVE_ORH,1.0,0.814,2026-07-23T04:10:40,2026-07-23T04:10:40,True,,STOPPED,-1.0,2.01,-6.0,-4.01,2026-07-23T08:36:00,2026-07-23T15:54:00,0.6901,LIMIT SHORT @ $0.65 on rally (0.2% above current $0.65). Stop $0.66. Anchor: 30m 1tk bear.
5e3e6430044e5132,2026-07-23,STATE_LOOKUP,DASH,SHORT,BEAR_REJECTION_PENDING,CONVICTION,74.3,70-79,LIMIT,177.9,180.34,152.25,10.51,AVOID_LONG,FIRST_RALLY_SHORT_ZONE,BELOW_ORL,0.0,0.281,2026-07-23T04:07:49,2026-07-23T04:07:49,True,,NO_FILL,0.0,0.0,0.0,,,,169.0,LIMIT SHORT @ $173.42 on rally (0.2% above current $173.11). Stop $178.18. Anchor: 45m 388tk bear.
