ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,spy_regime,current_price,entry_type,n_gaps_above,gap_above_conviction,scan_date,asof
LYFT,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,14.21,16.68,13.5,,40,0.29,HOSTILE,14.05,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:20:31.206381
ISRG,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,338.5,343.94,329.06,,18,1.73,HOSTILE,333.83,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:24:17.275571
BKNG,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,174.06,178.75,164.94,160.29,21,1.95,HOSTILE,173.89,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:26:41.346771
NEE,SHORT,CONVICTION,97.0,BEAR_REJECTION_PENDING,91.11,93.83,83.0,79.89,36,2.99,HOSTILE,90.47,LIMIT,15,CONVICTION,2026-07-24,2026-07-24T05:22:19.866500
GOOG,SHORT,CONVICTION,96.8,BEAR_REJECTION_PENDING,321.63,343.62,277.54,,4,2.01,HOSTILE,321.09,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:23:55.109804
INTC,SHORT,CONVICTION,96.5,BEAR_REJECTION_PENDING,105.98,110.39,97.06,90.86,22,2.02,HOSTILE,104.39,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:05:52.982436
ELF,SHORT,CONVICTION,94.6,BEAR_REJECTION_PENDING,77.22,79.43,67.66,67.66,45,4.34,HOSTILE,76.0028,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:36:54.125744
TSLA,SHORT,CONVICTION,93.0,BEAR_REJECTION_PENDING,329.46,375.88,312.99,,2,0.35,HOSTILE,323.0,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:06:01.983271
HAL,SHORT,CONVICTION,92.2,BEAR_REJECTION_PENDING,33.33,35.29,28.01,28.33,51,2.72,HOSTILE,32.76,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:21:55.224077
NOW,SHORT,CONVICTION,92.0,BEAR_REJECTION_PENDING,95.88,103.76,83.21,,12,1.61,HOSTILE,94.0,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:19:51.623971
CRCL,SHORT,CONVICTION,90.8,BEAR_REJECTION_PENDING,63.87,66.56,53.8,55.05,37,3.75,HOSTILE,62.62,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:29:17.019500
VST,SHORT,CONVICTION,89.9,BEAR_REJECTION_PENDING,170.2,174.76,160.99,157.52,21,2.02,HOSTILE,168.9998,LIMIT,3,CONVICTION,2026-07-24,2026-07-24T05:21:21.563707
JNJ,SHORT,CONVICTION,89.7,BEAR_REJECTION_PENDING,260.63,264.72,252.76,248.27,24,1.93,HOSTILE,259.8,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:19:04.069635
TREX,SHORT,CONVICTION,89.5,BEAR_REJECTION_PENDING,43.23,44.62,39.43,39.43,71,2.73,HOSTILE,42.67,LIMIT,20,VACUUM,2026-07-24,2026-07-24T05:33:24.658075
SMCI,SHORT,CONVICTION,89.0,BEAR_REJECTION_PENDING,31.62,40.84,30.04,,10,0.17,HOSTILE,31.0,LIMIT,16,CONVICTION,2026-07-24,2026-07-24T05:30:41.122169
ASTS,SHORT,CONVICTION,88.9,BEAR_REJECTION_PENDING,59.97,62.26,53.51,53.39,43,2.82,HOSTILE,59.3,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:21:39.374982
AAPL,SHORT,CONVICTION,88.8,BEAR_REJECTION_PENDING,321.73,327.52,293.44,278.86,17,4.89,HOSTILE,321.66,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:23:47.926358
NEM,SHORT,CONVICTION,87.4,BEAR_REJECTION_PENDING,95.97,99.23,87.2,87.32,30,2.69,HOSTILE,95.55,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:22:27.302673
NVCT,SHORT,CONVICTION,87.0,BEAR_REJECTION_PENDING,20.59,27.27,19.56,,14,0.15,HOSTILE,20.19,LIMIT,8,CONVICTION,2026-07-24,2026-07-24T05:11:53.537915
WMT,SHORT,CONVICTION,86.9,BEAR_REJECTION_PENDING,109.53,110.94,105.36,102.58,70,2.95,HOSTILE,108.76,LIMIT,20,COMPRESSION,2026-07-24,2026-07-24T05:16:27.662833
SEZL,SHORT,CONVICTION,86.0,BEAR_REJECTION_PENDING,162.2,175.11,137.7,,7,1.9,HOSTILE,159.02,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:11:04.406566
QMCO,SHORT,CONVICTION,85.7,BEAR_REJECTION_PENDING,11.65,12.99,11.07,,74,0.43,HOSTILE,11.55,LIMIT,17,CONVICTION,2026-07-24,2026-07-24T05:36:54.445647
NWPX,SHORT,CONVICTION,83.8,BEAR_REJECTION_PENDING,132.89,136.09,120.74,113.3,31,3.8,HOSTILE,132.8,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:11:37.694096
CSGP,SHORT,CONVICTION,83.6,BEAR_REJECTION_PENDING,27.8,29.64,26.41,,54,0.75,HOSTILE,27.25,LIMIT,20,COMPRESSION,2026-07-24,2026-07-24T05:24:39.907233
DOW,SHORT,CONVICTION,83.0,BEAR_REJECTION_PENDING,31.49,34.02,27.55,,39,1.56,HOSTILE,30.87,LIMIT,11,CONVICTION,2026-07-24,2026-07-24T05:20:29.007794
HBAN,SHORT,CONVICTION,83.0,BEAR_REJECTION_PENDING,17.41,18.33,15.34,14.85,107,2.23,HOSTILE,17.23,LIMIT,20,COMPRESSION,2026-07-24,2026-07-24T05:27:36.986119
AGNC,SHORT,CONVICTION,82.3,BEAR_REJECTION_PENDING,10.6,10.77,10.2,9.79,576,2.3,HOSTILE,10.59,LIMIT,20,COMPRESSION,2026-07-24,2026-07-24T05:24:43.340408
GIS,SHORT,CONVICTION,81.6,BEAR_REJECTION_PENDING,36.4,37.09,34.62,33.84,144,2.58,HOSTILE,35.69,LIMIT,20,COMPRESSION,2026-07-24,2026-07-24T05:17:36.775318
PTCT,SHORT,CONVICTION,81.6,BEAR_REJECTION_PENDING,80.02,81.74,73.69,75.56,58,3.68,HOSTILE,78.45,LIMIT,20,COMPRESSION,2026-07-24,2026-07-24T05:38:47.565954
OPTU,SHORT,CONVICTION,81.3,BEAR_REJECTION_PENDING,0.88,0.93,0.84,,2197,0.97,HOSTILE,0.87,LIMIT,20,MINOR,2026-07-24,2026-07-24T05:34:13.289567
KVUE,SHORT,CONVICTION,81.2,BEAR_REJECTION_PENDING,18.9,19.23,16.88,18.07,307,6.2,HOSTILE,18.86,LIMIT,20,COMPRESSION,2026-07-24,2026-07-24T05:20:14.371603
RARE,SHORT,CONVICTION,81.2,BEAR_REJECTION_PENDING,27.28,27.78,24.62,24.62,198,5.29,HOSTILE,27.03,LIMIT,20,COMPRESSION,2026-07-24,2026-07-24T05:37:49.440897
PLAY,SHORT,CONVICTION,81.1,BEAR_REJECTION_PENDING,9.92,10.26,9.42,,293,1.45,HOSTILE,9.79,LIMIT,20,COMPRESSION,2026-07-24,2026-07-24T05:38:30.561902
GPUS,SHORT,CONVICTION,80.5,BEAR_REJECTION_PENDING,0.13,0.14,0.12,,15430,1.01,HOSTILE,0.1279,LIMIT,12,COMPRESSION,2026-07-24,2026-07-24T05:14:16.801582
RHI,SHORT,CONVICTION,80.1,BEAR_REJECTION_PENDING,36.1,38.04,30.09,31.37,51,3.09,HOSTILE,35.39,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:07:08.441299
COUR,SHORT,CONVICTION,80.1,BEAR_REJECTION_PENDING,5.41,5.49,5.11,,1293,3.88,HOSTILE,5.4,LIMIT,20,COMPRESSION,2026-07-24,2026-07-24T05:17:07.110169
TWST,SHORT,CONVICTION,79.9,BEAR_REJECTION_PENDING,93.01,95.04,79.35,86.16,49,6.74,HOSTILE,91.5,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:08:29.334433
RKLB,SHORT,CONVICTION,78.8,BEAR_REJECTION_PENDING,71.1,74.29,61.71,62.0,31,2.95,HOSTILE,69.7107,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:27:50.151268
AAL,SHORT,CONVICTION,78.8,BEAR_REJECTION_PENDING,13.98,14.86,11.95,11.95,113,2.32,HOSTILE,13.73,LIMIT,20,COMPRESSION,2026-07-24,2026-07-24T05:34:44.650329
QS,SHORT,CONVICTION,78.6,BEAR_REJECTION_PENDING,5.28,5.9,5.02,,162,0.43,HOSTILE,5.18,LIMIT,13,COMPRESSION,2026-07-24,2026-07-24T05:31:54.262514
VZ,SHORT,CONVICTION,78.5,BEAR_REJECTION_PENDING,44.97,46.43,39.68,39.58,68,3.63,HOSTILE,44.09,LIMIT,20,COMPRESSION,2026-07-24,2026-07-24T05:19:32.265292
FHB,SHORT,CONVICTION,78.5,BEAR_REJECTION_PENDING,29.14,30.18,27.35,26.17,96,1.72,HOSTILE,29.0,LIMIT,13,COMPRESSION,2026-07-24,2026-07-24T05:34:49.375882
LAC,SHORT,CONVICTION,78.4,BEAR_REJECTION_PENDING,2.96,3.01,2.63,,1990,6.59,HOSTILE,2.94,LIMIT,20,COMPRESSION,2026-07-24,2026-07-24T05:33:05.244660
CCJ,SHORT,CONVICTION,78.3,BEAR_REJECTION_PENDING,89.33,90.8,76.76,77.39,67,8.54,HOSTILE,89.21,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:22:16.699718
CPNG,SHORT,CONVICTION,78.0,BEAR_REJECTION_PENDING,16.05,16.7,15.25,,154,1.24,HOSTILE,15.74,LIMIT,20,COMPRESSION,2026-07-24,2026-07-24T05:23:47.833833
ALC,SHORT,CONVICTION,77.7,BEAR_REJECTION_PENDING,67.99,70.17,63.79,62.54,45,1.93,HOSTILE,67.21,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:35:10.502696
DIS,SHORT,CONVICTION,77.6,BEAR_REJECTION_PENDING,94.81,96.35,87.29,85.01,64,4.89,HOSTILE,93.21,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:22:02.608714
KO,SHORT,CONVICTION,77.4,BEAR_REJECTION_PENDING,81.67,82.61,76.71,78.35,106,5.27,HOSTILE,81.46,LIMIT,20,COMPRESSION,2026-07-24,2026-07-24T05:16:52.603563
LB,SHORT,CONVICTION,77.3,BEAR_REJECTION_PENDING,77.13,78.11,66.14,70.98,101,11.2,HOSTILE,76.66,LIMIT,20,COMPRESSION,2026-07-24,2026-07-24T05:11:27.167427
FEIM,SHORT,CONVICTION,77.1,BEAR_REJECTION_PENDING,76.52,80.82,65.97,65.97,23,2.45,HOSTILE,75.02,LIMIT,17,VACUUM,2026-07-24,2026-07-24T05:11:17.469972
RUN,SHORT,CONVICTION,77.1,BEAR_REJECTION_PENDING,10.64,11.0,10.11,,273,1.45,HOSTILE,10.43,LIMIT,20,COMPRESSION,2026-07-24,2026-07-24T05:24:46.160724
UBER,SHORT,CONVICTION,76.9,BEAR_REJECTION_PENDING,70.89,74.04,62.55,,31,2.64,HOSTILE,69.4964,LIMIT,20,COMPRESSION,2026-07-24,2026-07-24T05:35:16.145268
TENB,SHORT,CONVICTION,76.8,BEAR_REJECTION_PENDING,32.38,34.8,27.37,,41,2.08,HOSTILE,31.75,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:06:26.890626
OMDA,SHORT,CONVICTION,76.7,BEAR_REJECTION_PENDING,21.55,21.95,18.4,19.34,250,7.89,HOSTILE,21.2,LIMIT,20,COMPRESSION,2026-07-24,2026-07-24T05:08:29.080863
MSTR,SHORT,CONVICTION,76.7,BEAR_REJECTION_PENDING,96.36,100.51,85.67,86.61,24,2.58,HOSTILE,94.47,LIMIT,20,CONVICTION,2026-07-24,2026-07-24T05:18:39.264000
