ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AAOI,130.6945,BASING,0.0,0,5,5,136.05,133.14,292,15m,1.87,27 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,5,130.6945,128.7341,136.05,51,4.1,2.73,False
ABCL,6.485,BASING,0.0,0,5,5,6.745,6.74,1,1m,3.93,14 bear-built-above · rel-vol 1.7x · regime HOSTILE,False,5,6.485,6.3877,6.745,1028,4.01,2.67,False
ABSI,9.9451,BASING,0.0,0,4,4,10.575,10.57,1,15m,6.28,16 bear-built-above · rel-vol 1.7x · regime HOSTILE,False,4,9.9451,9.7959,10.575,670,6.33,4.22,False
ACN,126.91,BASING,0.0,0,5,5,156.01,127.98,2803,daily,0.84,10 bear-built-above · rel-vol 2.0x · regime HOSTILE,False,8,126.91,125.0063,156.01,52,22.93,15.29,False
AEVA,19.88,BASING,0.0,0,4,4,21.45,21.09,36,15m,6.09,12 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,4,19.88,19.5818,21.45,335,7.9,5.26,False
AG,16.53,BASING,0.0,0,5,5,18.0,17.74,27,weekly,7.32,31 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,5,16.53,16.2821,18.0,403,8.89,5.93,False
AHMA,1.72,BASING,0.0,0,5,5,1.89,1.86,3,daily,8.14,14 bear-built-above · rel-vol 0.0x · regime HOSTILE,False,5,1.72,1.6942,1.89,3875,9.88,6.59,False
AIIO,3.8,BASING,0.0,0,5,5,4.07,4.0501,2,5m,6.58,7 bear-built-above · rel-vol 2.7x · regime HOSTILE,False,5,3.8,3.743,4.07,1754,7.11,4.74,False
AIM,0.3512,BASING,0.0,0,5,5,0.3981,0.3953,1,15m,12.56,7 bear-built-above · rel-vol 0.0x · regime HOSTILE,False,5,0.3512,0.3459,0.3981,18982,13.35,8.9,False
ALLO,2.06,BASING,0.0,0,5,5,2.1861,2.16,3,15m,4.85,3 bear-built-above · rel-vol 1.1x · regime HOSTILE,False,6,2.06,2.0291,2.1861,3236,6.12,4.08,False
ALP,0.2511,BASING,0.0,0,5,5,0.3091,0.2844,3,daily,13.26,9 bear-built-above · rel-vol 0.4x · regime HOSTILE,False,5,0.2511,0.2473,0.3091,26549,23.1,15.4,False
ALTO,5.0,BASING,0.0,0,5,5,5.54,5.5,5,daily,10.0,17 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,5,5.0,4.925,5.54,1333,10.8,7.2,False
AMAT,648.31,BASING,0.0,0,5,5,668.9,657.01,1189,15m,1.34,28 bear-built-above · rel-vol 1.6x · regime HOSTILE,True,5,648.31,638.5853,668.9,10,3.18,2.12,False
AMC,1.85,BASING,0.0,0,5,5,2.76,2.11,65,daily,14.05,4 bear-built-above · rel-vol 1.2x · regime HOSTILE,False,5,1.85,1.8223,2.76,3603,49.19,32.79,False
AMD,511.81,BASING,0.0,0,4,4,529.0507,518.4,1066,15m,1.29,30 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,4,511.81,504.1329,529.0507,13,3.37,2.25,False
AMKR,82.5,BASING,0.0,0,5,5,93.55,86.72,683,daily,5.12,23 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,5,82.5,81.2625,93.55,80,13.39,8.93,False
AMPG,6.7,BASING,0.0,0,5,5,7.73,7.58,16,daily,13.13,9 bear-built-above · rel-vol 0.3x · regime HOSTILE,False,5,6.7,6.5995,7.73,995,15.37,10.25,False
AMZE,0.14,BASING,0.0,0,5,5,0.154,0.1539,1,5m,9.93,5 bear-built-above · rel-vol 0.5x · regime HOSTILE,False,5,0.14,0.1379,0.154,47619,10.0,6.67,False
APLD,40.01,BASING,0.0,0,5,5,41.8,41.79,1,1h,4.45,19 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,8,40.01,39.4098,41.8,166,4.47,2.98,False
ARM,332.39,BASING,0.0,0,5,5,407.72,370.0,3773,daily,11.32,30 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,5,332.39,327.4041,407.72,20,22.66,15.11,False
ASAN,6.42,BASING,0.0,0,4,4,6.92,6.75,17,weekly,5.14,23 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,4,6.42,6.3237,6.92,1038,7.79,5.19,False
ASST,11.36,BASING,0.0,0,3,3,13.0,12.97,3,15m,14.17,7 bear-built-above · rel-vol 1.2x · regime HOSTILE,False,3,11.36,11.1896,13.0,586,14.44,9.62,False
ASTS,64.39,BASING,0.0,0,4,4,73.19,72.87,32,daily,13.17,30 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,4,64.39,63.4241,73.19,103,13.67,9.11,False
ASX,40.07,BASING,0.0,0,2,2,43.03,40.18,286,daily,0.27,16 bear-built-above · rel-vol 1.3x · regime HOSTILE,False,2,40.07,39.4689,43.03,166,7.39,4.92,False
ATAI,4.5,BASING,0.0,0,5,5,4.9,4.82,9,1h,7.11,19 bear-built-above · rel-vol 1.9x · regime HOSTILE,False,7,4.5,4.4325,4.9,1481,8.89,5.93,False
ATLN,0.9837,BASING,0.0,0,5,5,1.06,1.055,1,1m,7.25,5 bear-built-above · rel-vol 2.9x · regime HOSTILE,False,5,0.9837,0.9689,1.06,6777,7.76,5.17,False
AVTR,10.08,BASING,0.0,0,4,4,10.145,10.14,1,5m,0.6,3 bear-built-above · rel-vol 0.9x · regime HOSTILE,True,4,10.08,9.9288,10.145,661,0.64,0.43,False
AXTI,66.09,BASING,0.0,0,5,5,73.64,73.575,7,15m,11.33,31 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,5,66.09,65.0987,73.64,100,11.42,7.62,False
B,36.71,BASING,0.0,0,4,4,40.34,39.76,59,weekly,8.31,25 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,4,36.71,36.1594,40.34,181,9.89,6.59,False
BAND,51.77,BASING,0.0,0,5,5,55.39,55.32,8,1h,6.86,10 bear-built-above · rel-vol 0.5x · regime HOSTILE,False,5,51.77,50.9935,55.39,128,6.99,4.66,False
BATL,1.23,BASING,0.0,0,5,5,1.35,1.26,10,weekly,2.44,6 bear-built-above · rel-vol 0.3x · regime HOSTILE,False,5,1.23,1.2115,1.35,5420,9.76,6.5,False
BB,10.19,BASING,0.0,0,5,5,10.74,10.735,1,15m,5.35,10 bear-built-above · rel-vol 1.7x · regime HOSTILE,False,5,10.19,10.0371,10.74,654,5.4,3.6,False
BDRX,2.41,BASING,0.0,0,5,5,2.66,2.63,4,daily,9.13,16 bear-built-above · rel-vol 0.4x · regime HOSTILE,False,5,2.41,2.3739,2.66,2766,10.37,6.92,False
BE,295.77,BASING,0.0,0,5,5,307.25,303.0,425,15m,2.44,41 bear-built-above · rel-vol 1.2x · regime HOSTILE,True,5,295.77,291.3334,307.25,22,3.88,2.59,False
BLZE,13.14,BASING,0.0,0,5,5,13.4185,13.24,18,1h,0.76,13 bear-built-above · rel-vol 2.8x · regime HOSTILE,False,5,13.14,12.9429,13.4185,507,2.12,1.41,False
BMNR,13.26,BASING,0.0,0,5,5,15.86,15.13,73,daily,14.1,24 bear-built-above · rel-vol 1.1x · regime HOSTILE,False,5,13.26,13.0611,15.86,502,19.61,13.07,False
BSX,44.15,BASING,0.0,0,5,5,48.31,48.05,27,weekly,8.83,22 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,5,44.15,43.4877,48.31,151,9.42,6.28,False
BTDR,16.28,BASING,0.0,0,3,3,17.9,17.81,9,15m,9.4,9 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,3,16.28,16.0358,17.9,409,9.95,6.63,False
BTQ,5.31,BASING,0.0,0,5,5,5.465,5.46,1,15m,2.82,22 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,6,5.31,5.2303,5.465,1255,2.92,1.95,False
CANF,3.12,BASING,0.0,0,4,4,3.35,3.34,2,weekly,7.05,rel-vol 1.8x · regime HOSTILE,False,4,3.12,3.0732,3.35,2136,7.37,4.91,False
CBRS,164.33,BASING,0.0,0,5,5,171.3499,171.235,12,15m,4.2,36 bear-built-above · rel-vol 2.7x · regime HOSTILE,False,5,164.33,161.865,171.3499,40,4.27,2.85,False
CDE,16.0,BASING,0.0,0,4,4,17.51,17.11,41,weekly,6.94,25 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,4,16.0,15.76,17.51,416,9.44,6.29,False
CHAI,0.6879,BASING,0.0,0,5,5,0.831,0.7908,5,daily,14.96,6 bear-built-above · rel-vol 0.0x · regime HOSTILE,False,5,0.6879,0.6776,0.831,9691,20.8,13.87,False
CHWY,18.09,BASING,0.0,0,4,4,20.64,20.33,32,weekly,12.38,24 bear-built-above · rel-vol 1.4x · regime HOSTILE,False,4,18.09,17.8186,20.64,368,14.1,9.4,False
CIFR,25.0,BASING,0.0,0,5,5,28.14,27.64,50,daily,10.56,23 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,5,25.0,24.625,28.14,266,12.56,8.37,False
CLF,10.56,BASING,0.0,0,4,4,12.28,12.0,28,weekly,13.64,30 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,4,10.56,10.4016,12.28,631,16.29,10.86,False
CLSK,15.63,BASING,0.0,0,5,5,17.3899,17.37,2,5m,11.13,16 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,6,15.63,15.3956,17.3899,426,11.26,7.51,False
CMND,2.5688,BASING,0.0,0,5,5,2.68,2.64,5,daily,2.77,24 bear-built-above · rel-vol 0.0x · regime HOSTILE,False,6,2.5688,2.5303,2.68,2595,4.33,2.89,False
CMTL,2.01,BASING,0.0,0,5,5,2.125,2.12,1,1h,5.47,14 bear-built-above · rel-vol 1.4x · regime HOSTILE,False,5,2.01,1.9798,2.125,3316,5.72,3.81,False
CNTX,0.5501,BASING,0.0,0,5,5,0.6319,0.631,1,weekly,14.71,20 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,5,0.5501,0.5418,0.6319,12119,14.87,9.91,False
COIN,142.41,BASING,0.0,0,5,5,164.84,158.18,666,daily,11.07,37 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,5,142.41,140.2738,164.84,46,15.75,10.5,False
COMP,11.07,BASING,0.0,0,5,5,12.76,12.61,16,daily,13.91,6 bear-built-above · rel-vol 1.4x · regime HOSTILE,True,5,11.07,10.904,12.76,602,15.27,10.18,False
CORZ,26.4319,BASING,0.0,0,4,4,27.52,27.51,1,15m,4.08,22 bear-built-above · rel-vol 0.8x · regime HOSTILE,True,4,26.4319,26.0354,27.52,252,4.12,2.74,False
CPNG,16.9774,BASING,0.0,0,5,5,20.39,18.2,220,daily,7.2,35 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,5,16.9774,16.7227,20.39,392,20.1,13.4,False
CRCL,68.72,BASING,0.0,0,4,4,79.95,76.11,385,daily,10.75,28 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,4,68.72,67.6892,79.95,97,16.34,10.89,False
