ticker,side,pm_gap_down_pct,pm_last_drop_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_weak,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase,gap_tier,atr_14,float_m,borrow_risk
AEHL,SHORT,18.18,9.3,6.3599,3.87,5.02,4.29,568911,9617,59.15,0.17,True,4.73,4.29,4.3329,4.2042,2331,100.0,123.7059,1.006,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,STRETCHED,1.3054,1.13,MEDIUM
BZAI,SHORT,34.21,31.38,0.8199,0.7698,0.7698,0.8029,603122,124141,4.86,0.66,False,1.17,0.8029,0.8109,0.7868,12454,99.99,73.645,0.994,NEUTRAL,SHORT_GENESIS,SHORT_GENESIS,EXTREME,0.1027,142.3,"EXTREME (sub-$1.50, locate often unavailable or > $5/share/day)"
