ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
QUBT,Long,T3-LONG_WATCH,54,PULLBACK,10.18,9.391,11.7581,11.78,14.45,11.29,141080797,15.72,NO_FILL,0.0,False,2026-05-13_0253,2026-05-12_0532
AMBO,Long,T2-LONG,87,BREAKOUT,2.33,1.835,3.32,2.29,2.6,1.9901,3597885,-1.72,LOSING,-0.08,False,2026-05-13_0253,2026-05-12_0532
PLUG,Long,T1-STRONG_LONG,100,BOUNCE,3.52,3.0,4.56,3.56,3.89,3.46,197259871,1.14,WINNING,0.08,False,2026-05-13_0253,2026-05-12_0532
VG,Long,T1-STRONG_LONG,100,BOUNCE,11.62,11.1259,12.6082,13.27,13.595,12.105,41849613,14.2,NO_FILL,0.0,False,2026-05-13_0253,2026-05-12_0532
RGTI,Long,T3-LONG_WATCH,81,PULLBACK,20.51,18.6967,24.1365,19.07,21.02,18.2301,49520601,-7.02,STOPPED,-1.0,False,2026-05-13_0253,2026-05-12_0532
LAES,Long,T2-LONG,71,PULLBACK,3.06,2.8169,3.5462,2.94,3.24,2.865,12715741,-3.92,LOSING,-0.49,False,2026-05-13_0253,2026-05-12_0532
IREN,Long,T1-STRONG_LONG,78,PULLBACK,50.02,47.9956,55.15,56.56,57.218,53.0,76670527,13.07,NO_FILL,0.0,False,2026-05-13_0253,2026-05-12_0532
NVDA,Long,T1-STRONG_LONG,100,PULLBACK,201.92,193.321,219.118,220.78,223.75,214.92,159196793,9.34,NO_FILL,0.0,False,2026-05-13_0253,2026-05-12_0532
NOK,Long,T1-STRONG_LONG,100,PULLBACK,12.81,12.0183,14.3934,13.17,13.62,12.83,104242907,2.81,NO_FILL,0.0,False,2026-05-13_0253,2026-05-12_0532
RXT,Long,T1-STRONG_LONG,93,PULLBACK,4.29,4.1517,5.31,6.33,6.34,4.75,61329643,47.55,NO_FILL,0.0,False,2026-05-13_0253,2026-05-12_0532
GPRO,Long,T2-LONG,71,BREAKOUT,1.32,1.2601,1.4398,1.13,1.25,1.07,14073771,-14.39,STOPPED,-1.0,False,2026-05-13_0253,2026-05-12_0532
INTC,Long,T3-LONG_WATCH,52,BREAKOUT,129.44,121.1724,145.9752,120.61,127.79,115.0,173818366,-6.82,STOPPED,-1.0,False,2026-05-13_0253,2026-05-12_0532
QBTS,Long,T3-LONG_WATCH,67,PULLBACK,24.03,21.8638,28.3624,22.35,23.91,20.88,46894210,-6.99,STOPPED,-1.0,False,2026-05-13_0253,2026-05-12_0532
GDC,Long,T2-LONG,100,PULLBACK,0.1348,0.0826,0.2391,0.1408,0.1432,0.1301,37695471,4.45,WINNING,0.11,False,2026-05-13_0253,2026-05-12_0532
MEHA,Long,T3-LONG_WATCH,81,BREAKOUT,0.1421,0.05,0.3263,0.0875,0.098,0.0852,28850576,-38.42,LOSING,-0.59,False,2026-05-13_0253,2026-05-12_0532
CRCL,Long,T3-LONG_WATCH,62,PULLBACK,118.85,110.8322,156.64,123.65,140.0,120.5,29501740,4.04,NO_FILL,0.0,False,2026-05-13_0253,2026-05-12_0532
UNIT,Long,T1-STRONG_LONG,100,BOUNCE,11.37,10.7864,12.5372,11.22,11.4753,10.88,2734399,-1.32,LOSING,-0.26,False,2026-05-13_0253,2026-05-12_0532
NAMS,Long,T2-LONG,100,PULLBACK,39.59,33.0975,52.575,38.89,39.745,38.28,2148911,-1.77,LOSING,-0.11,False,2026-05-13_0253,2026-05-12_0532
FA,Long,T2-LONG,59,PULLBACK,14.86,11.9425,20.695,15.56,16.31,15.53,1450489,4.71,NO_FILL,0.0,False,2026-05-13_0253,2026-05-12_0532
IMNM,Long,T3-LONG_WATCH,77,BREAKOUT,23.05,21.7862,25.5776,22.69,23.1,22.335,1320579,-1.56,LOSING,-0.28,False,2026-05-13_0253,2026-05-12_0532
