ticker,setup,side,score,entry,stop,target,secondary_target,shares,rr,spy_regime,rel_vol,current_price,ath_status,pct_from_52w_high,high_52w,float_rotation,float_rotation_label,obv_macro_state,exhaustion_warning,primitives_json,reasons,notes,timestamp
ADPT,BULL_BOUNCE_PENDING,LONG,70.9,23.85,22.22,25.05,,61,0.73,FAVORABLE,1.91,24.34,BLUE_SKY,0.0,24.34,0.0332,3.3% (normal),FALLING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 13.9, ""moderate_pullback"": 8.0, ""obv_falling_pending"": -2.0, ""rel_vol_normal+"": 4.0, ""float_rot_quiet"": -2.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $22.62 (weekly 17tk COMPRESSION gap body) | 6.7% below — moderate pullback, sweet spot (49% WR) | OBV softer near-term — normal during pullback wait | SPY FAVORABLE",LIMIT BUY @ $23.85 (2% pullback cap; anchor at $22.62 too far). Stop $22.22. Anchor: weekly 17tk.,2026-07-31T05:10:05
UPWK,BULL_BOUNCE_CONFIRMED,LONG,78.0,9.42,8.81,10.41,,162,1.61,FAVORABLE,1.22,9.42,DEEP_BELOW,-0.5876,22.84,0.0307,3.1% (normal),FALLING,False,"{""ascending_channel"": 14.0, ""confirmed_recovery"": 12.0, ""current_anchor_eligible"": 14.0, ""multiple_touches"": 16.0, ""obv_rising"": 8.0, ""vol_normal+"": 4.0, ""regime_favorable"": 5.0, ""rejection_staircase"": 5.0}",ASC channel detected on 5m (score 100) | recovered 2.8% from recent low $9.16 | bounce at 1h 29tk @ $9.28 (None) | 7 prior bull-rail touches | OBV rising — accumulation underneath | SPY FAVORABLE | staircase: 1 prior distinct rejection(s) below — prev = daily 14tk @ $8.91,"Channel: 5m ASC, rails $9.16-$9.23. Recent low $9.16 → now $9.42 (+2.8%)",2026-07-31T05:10:04
UPWK,BULL_BOUNCE_PENDING,LONG,66.4,9.23,8.78,10.41,10.41,219,2.58,FAVORABLE,1.22,9.42,DEEP_BELOW,-0.5876,22.84,0.0307,3.1% (normal),FALLING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 13.4, ""moderate_pullback"": 8.0, ""obv_falling_pending"": -2.0, ""float_rot_quiet"": -2.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $8.91 (daily 14tk COMPRESSION gap body) | 4.7% below — moderate pullback, sweet spot (49% WR) | OBV softer near-term — normal during pullback wait | SPY FAVORABLE",LIMIT BUY @ $9.23 (2% pullback cap; anchor at $8.91 too far). Stop $8.78. Anchor: daily 14tk.,2026-07-31T05:10:04
WAY,BULL_BOUNCE_PENDING,LONG,85.4,22.48,20.56,23.6,,51,0.58,FAVORABLE,2.34,20.95,DEEP_BELOW,-0.4948,41.47,0.0349,3.5% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""high_genesis_rank"": 12.4, ""moderate_pullback"": 8.0, ""obv_rising"": 8.0, ""rel_vol_normal+"": 4.0, ""float_rot_quiet"": -2.0, ""breakout_volume_surge"": 6.0, ""regime_favorable"": 5.0, ""breakout_follow_promotion"": 0.0}","BUY-STOP: tape already cleared the $19.95 anchor - enter on strength above today's high, no pullback | 4.5% below — moderate pullback, sweet spot (49% WR) | OBV rising — accumulation underneath | breakout volume surge — real demand active | SPY FAVORABLE | BREAKOUT_FOLLOW: open $21.47 cleared anchor $19.95, 2/4 strength, regime FAVORABLE — buy-stop $22.48, 1.5xATR stop","BUY-STOP @ $22.48 (above today's high $22.45). Stop $20.56 (1.5xATR). Score 85, strength=2/4, regime=FAVORABLE. BREAKOUT_FOLLOW.",2026-07-31T05:10:04
WAY,BEAR_REJECTION_PENDING,SHORT,82.6,21.37,23.66,20.3,,10,0.47,FAVORABLE,2.34,20.95,DEEP_BELOW,-0.4948,41.47,0.0349,3.5% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""huge_anchor"": 14.0, ""high_genesis_rank"": 14.6, ""conviction_tier"": 10.0, ""near_rally"": 8.0, ""regime_favorable_hurts_short"": -8.0, ""obv_rising_against_short"": 0.0}","PENDING: wait for rally to $21.47 (daily 208tk CONVICTION bear gap) | only 2.5% above current — close rally | SPY FAVORABLE — short is countertrend, lower probability | OBV rising — possible trapped buyers under resistance (neutral) | COUNTER-TREND: opposes dominant LONG read (top score 85) - sized to 1/4 risk",LIMIT SHORT @ $21.37 (2% rally cap; anchor at $21.47 too far). Stop $23.66. Anchor: daily 208tk bear.,2026-07-31T05:10:04
NET,BULL_BOUNCE_PENDING,LONG,67.0,282.7,278.45,296.83,,23,3.33,FAVORABLE,1.05,283.9309,NEAR_HIGH,-0.0243,291.0,0.0089,0.9% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""large_anchor"": 10.0, ""vacuum_tier"": 6.0, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""float_rot_quiet"": -2.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $282.70 (1m 138tk VACUUM gap body) | only 0.2% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | SPY FAVORABLE",LIMIT BUY @ $282.70 on pullback (0.2% below current $283.93). Stop $278.45. Anchor: 1m 138tk.,2026-07-31T05:10:03
VSAT,BEAR_REJECTION_PENDING,SHORT,69.2,80.71,84.22,72.78,67.39,28,2.26,FAVORABLE,1.04,79.13,BELOW,-0.1494,93.03,0.016,1.6% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""huge_anchor"": 14.0, ""high_genesis_rank"": 13.2, ""vacuum_tier"": 6.0, ""moderate_rally"": 4.0, ""regime_favorable_hurts_short"": -8.0, ""ascending_channel_headwind"": -10.0, ""obv_falling"": 6.0}","PENDING: wait for rally to $81.51 (daily 229tk VACUUM bear gap) | SPY FAVORABLE — short is countertrend, lower probability | ASC channel active (daily) — short fights rising structure | OBV falling — distribution confirms short thesis",LIMIT SHORT @ $80.71 (2% rally cap; anchor at $81.51 too far). Stop $84.22. Anchor: daily 229tk bear.,2026-07-31T05:10:04
FBIN,BULL_BOUNCE_PENDING,LONG,83.8,48.27,45.73,53.1,54.73,39,1.91,FAVORABLE,0.79,49.25,BELOW,-0.2404,64.84,0.0144,1.4% (normal),RISING,False,"{""structural_anchor_below"": 14.0, ""huge_anchor"": 8.0, ""high_genesis_rank"": 14.8, ""conviction_tier"": 10.0, ""near_pullback"": -4.0, ""obv_rising"": 8.0, ""float_rot_quiet"": -2.0, ""regime_favorable"": 5.0}","PENDING: wait for pullback to $47.48 (weekly 305tk CONVICTION gap body) | only 0.5% below — shallow entry, historically weak (22% WR) | OBV rising — accumulation underneath | SPY FAVORABLE",LIMIT BUY @ $48.27 (2% pullback cap; anchor at $47.48 too far). Stop $45.73. Anchor: weekly 305tk.,2026-07-31T05:10:07
FBIN,BEAR_REJECTION_PENDING,SHORT,77.7,49.36,51.35,45.0,44.8,12,2.2,FAVORABLE,0.79,49.25,BELOW,-0.2404,64.84,0.0144,1.4% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 13.6, ""conviction_tier"": 10.0, ""near_rally"": 8.0, ""regime_favorable_hurts_short"": -8.0, ""obv_rising_against_short"": 0.0}","PENDING: wait for rally to $49.36 (daily 174tk CONVICTION bear gap) | only 0.2% above current — close rally | SPY FAVORABLE — short is countertrend, lower probability | OBV rising — possible trapped buyers under resistance (neutral) | COUNTER-TREND: opposes dominant LONG read (top score 84) - sized to 1/4 risk",LIMIT SHORT @ $49.36 on rally (0.2% above current $49.25). Stop $51.35. Anchor: daily 174tk bear.,2026-07-31T05:10:07
LILAK,BULL_BOUNCE_CONFIRMED,LONG,73.9,7.99,7.67,8.85,,309,2.64,FAVORABLE,0.71,7.99,NEAR_HIGH,-0.0544,8.45,0.0051,0.5% (normal),RISING,False,"{""ascending_channel"": 14.0, ""confirmed_recovery"": 12.0, ""current_anchor_eligible"": 14.0, ""anchor_high_genesis_rank"": 7.9, ""multiple_touches"": 16.0, ""obv_rising"": 8.0, ""regime_favorable"": 5.0, ""no_prior_staircase"": -3.0}",ASC channel detected on 5m (score 82) | recovered 2.3% from recent low $7.81 | bounce at 1h 13tk @ $7.77 (MINOR) | 6 prior bull-rail touches | OBV rising — accumulation underneath | SPY FAVORABLE | no prior distinct rejection — stop below current anchor,"Channel: 5m ASC, rails $7.98-$8.04. Recent low $7.81 → now $7.99 (+2.3%)",2026-07-31T05:10:04
