ticker,setup,side,score,entry,stop,target,secondary_target,shares,rr,spy_regime,rel_vol,current_price,ath_status,pct_from_52w_high,high_52w,float_rotation,float_rotation_label,obv_macro_state,exhaustion_warning,primitives_json,reasons,notes,timestamp
SWKS,BEAR_REJECTION_PENDING,SHORT,65.5,73.19,76.05,62.11,66.27,34,3.87,HOSTILE,1.38,71.75,BELOW,-0.2107,90.9,0.05,5.0% (normal),FALLING,False,"{""structural_anchor_above"": 14.0, ""medium_anchor"": 6.0, ""high_genesis_rank"": 1.5, ""moderate_rally"": 4.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $75.00 (1h 67tk MINOR bear gap) | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $73.19 (2% rally cap; anchor at $75.00 too far). Stop $76.05. Anchor: 1h 67tk bear.,2026-09-03T05:49:58
ELF,BEAR_REJECTION_PENDING,SHORT,61.1,107.83,109.15,102.2,102.2,75,4.27,HOSTILE,0.77,107.21,BELOW,-0.29,150.99,0.0271,2.7% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 9.1, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0}",PENDING: wait for rally to $107.83 (30m 11tk MINOR bear gap) | only 0.6% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (1h) — short fights rising structure,LIMIT SHORT @ $107.83 on rally (0.6% above current $107.21). Stop $109.15. Anchor: 30m 11tk bear.,2026-09-03T05:49:58
CAST,BEAR_REJECTION_PENDING,SHORT,62.0,1.38,1.48,1.16,1.16,1008,2.25,HOSTILE,0.05,1.36,DEEP_BELOW,-0.9588,33.0,0.0119,1.2% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0}",PENDING: wait for rally to $1.38 (10m 2tk MINOR bear gap) | only 1.5% above current — close rally | SPY HOSTILE — short setup amplified,LIMIT SHORT @ $1.38 on rally (1.5% above current $1.36). Stop $1.48. Anchor: 10m 2tk bear.,2026-09-03T05:49:58
PURR,BEAR_REJECTION_PENDING,SHORT,65.9,11.68,12.25,10.52,9.95,176,2.04,HOSTILE,0.82,11.45,BELOW,-0.1902,14.14,0.0921,9.2% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 13.9, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $11.73 (daily 46tk COMPRESSION bear gap) | only 2.4% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (4h) — short fights rising structure | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $11.68 (2% rally cap; anchor at $11.73 too far). Stop $12.25. Anchor: daily 46tk bear.,2026-09-03T05:49:59
GDYN,BEAR_REJECTION_PENDING,SHORT,63.0,8.14,8.33,7.2,6.96,522,4.91,HOSTILE,0.5,8.0,BELOW,-0.2165,10.21,0.0084,0.8% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 11.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $8.14 (daily 15tk COMPRESSION bear gap) | only 1.8% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (15m) — short fights rising structure | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $8.14 on rally (1.8% above current $8.00). Stop $8.33. Anchor: daily 15tk bear.,2026-09-03T05:49:58
RLAY,BEAR_REJECTION_PENDING,SHORT,62.2,18.93,19.5,16.14,17.58,176,4.93,HOSTILE,0.89,18.56,BELOW,-0.1274,21.27,0.0096,1.0% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 8.2, ""moderate_rally"": 4.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $19.15 (30m 25tk MINOR bear gap) | SPY HOSTILE — short setup amplified | ASC channel active (4h) — short fights rising structure | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $18.93 (2% rally cap; anchor at $19.15 too far). Stop $19.5. Anchor: 30m 25tk bear.,2026-09-03T05:49:58
CRCL,BEAR_REJECTION_PENDING,SHORT,82.4,90.74,101.35,86.2,,9,0.43,HOSTILE,0.58,88.96,DEEP_BELOW,-0.4422,159.47,0.033,3.3% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 12.4, ""conviction_tier"": 10.0, ""far_rally"": -4.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $99.17 (daily 168tk CONVICTION bear gap) | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $90.74 (2% rally cap; anchor at $99.17 too far). Stop $101.35. Anchor: daily 168tk bear.,2026-09-03T05:49:58
PAY,BEAR_REJECTION_PENDING,SHORT,71.4,37.01,38.71,34.3,31.78,58,1.59,HOSTILE,1.81,36.28,BELOW,-0.1993,45.31,0.0157,1.6% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""medium_anchor"": 6.0, ""high_genesis_rank"": 11.4, ""moderate_rally"": 4.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $37.69 (4h 84tk MINOR bear gap) | SPY HOSTILE — short setup amplified | ASC channel active (45m) — short fights rising structure | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $37.01 (2% rally cap; anchor at $37.69 too far). Stop $38.71. Anchor: 4h 84tk bear.,2026-09-03T05:49:59
DRTS,BEAR_REJECTION_PENDING,SHORT,69.6,14.6,14.83,13.15,14.06,427,6.2,HOSTILE,0.59,14.4,NEAR_HIGH,-0.0464,15.1,0.004,0.4% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 11.6, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $14.60 (4h 17tk MINOR bear gap) | only 1.4% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (4h) — short fights rising structure | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $14.60 on rally (1.4% above current $14.40). Stop $14.83. Anchor: 4h 17tk bear.,2026-09-03T05:49:58
SPHR,BEAR_REJECTION_PENDING,SHORT,92.0,140.63,142.89,135.06,135.06,44,2.47,HOSTILE,0.82,140.57,BELOW,-0.2261,181.63,0.0167,1.7% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 14.0, ""conviction_tier"": 10.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $140.63 (weekly 106tk CONVICTION bear gap) | only 0.0% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (daily) — short fights rising structure | OBV falling — distribution confirms short thesis,"LIMIT SHORT @ $140.63 on rally (0.0% above current $140.57). Stop $142.89. Anchor: weekly 106tk bear. CONVICTION 92 — size may step up, still waiting for location.",2026-09-03T05:49:58
