ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,spy_regime,current_price,entry_type,n_gaps_above,gap_above_conviction,scan_date,asof
SYM,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,47.73,50.12,42.88,,41,2.03,HOSTILE,47.73,MARKET,5,CONVICTION,2026-06-03,2026-06-03T12:37:04.910865
FUTU,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,95.36,102.48,82.4,,14,1.82,HOSTILE,95.365,MARKET,5,CONVICTION,2026-06-03,2026-06-03T12:39:21.806706
MLYS,SHORT,CONVICTION,96.2,BEAR_REJECTION_PENDING,24.91,26.15,22.64,,80,1.82,HOSTILE,24.905,MARKET,5,CONVICTION,2026-06-03,2026-06-03T12:41:51.745949
INTC,SHORT,CONVICTION,95.8,BEAR_REJECTION_PENDING,111.18,115.25,100.5,98.74,24,2.62,HOSTILE,111.1799,MARKET,5,CONVICTION,2026-06-03,2026-06-03T12:28:05.042635
PGY,SHORT,CONVICTION,92.7,BEAR_REJECTION_PENDING,13.79,14.47,12.2,,145,2.3,HOSTILE,13.785,MARKET,5,CONVICTION,2026-06-03,2026-06-03T12:40:57.528912
SN,SHORT,CONVICTION,92.4,BEAR_REJECTION_PENDING,122.19,127.51,105.54,106.81,18,3.12,HOSTILE,122.185,MARKET,5,COMPRESSION,2026-06-03,2026-06-03T12:35:18.051763
AD,SHORT,CONVICTION,90.5,BEAR_REJECTION_PENDING,51.81,54.92,45.99,,32,1.87,HOSTILE,51.815,MARKET,5,CONVICTION,2026-06-03,2026-06-03T12:35:32.570633
AMSC,SHORT,CONVICTION,89.0,BEAR_REJECTION_PENDING,47.67,51.19,41.36,,28,1.79,HOSTILE,46.7325,LIMIT,5,CONVICTION,2026-06-03,2026-06-03T12:40:47.025012
RPD,SHORT,CONVICTION,89.0,BEAR_REJECTION_PENDING,7.82,10.44,7.43,,38,0.15,HOSTILE,7.665,LIMIT,5,CONVICTION,2026-06-03,2026-06-03T12:41:00.684589
ODD,SHORT,CONVICTION,88.1,BEAR_REJECTION_PENDING,10.34,13.51,9.83,,31,0.16,HOSTILE,10.14,LIMIT,5,CONVICTION,2026-06-03,2026-06-03T12:34:05.182517
ABVX,SHORT,CONVICTION,87.0,BEAR_REJECTION_PENDING,85.32,96.99,81.06,,8,0.37,HOSTILE,83.65,LIMIT,5,MINOR,2026-06-03,2026-06-03T12:33:10.355765
GTLS,SHORT,CONVICTION,86.7,BEAR_REJECTION_PENDING,208.1,210.35,201.76,198.8,44,2.82,HOSTILE,207.61,LIMIT,5,VACUUM,2026-06-03,2026-06-03T12:35:27.845628
PLAB,SHORT,CONVICTION,85.0,BEAR_REJECTION_PENDING,32.84,53.78,31.2,,4,0.08,HOSTILE,32.2,LIMIT,5,CONVICTION,2026-06-03,2026-06-03T12:36:32.066329
QRVO,SHORT,CONVICTION,84.6,BEAR_REJECTION_PENDING,107.29,109.54,92.86,95.1,44,6.41,HOSTILE,105.19,LIMIT,5,CONVICTION,2026-06-03,2026-06-03T12:31:34.121005
