ticker,side,setups,rth_open,last_px,rth_high,rth_low,orb_high,orb_low,vwap,gap_pct,chg_pct_full,rth_vol,rel_vol,prev_close,est_entry,stop,target,shares,score,gap_tier,stop_source,stop_dist,atr_14,atr_ratio,atr_ok,float_m,float_rotation_pct,borrow_risk
MIMI,SHORT,FAILED-GAP-SHORT,4.415,3.3076,4.415,3.18,4.415,3.18,3.7431,25.43,-6.03,491799,112.56,3.52,3.3076,3.3572,3.2084,2016,1943.2737,STRETCHED,fixed-%-fallback,0.0496,0.4465,0.19,False,2.54,19.4,MEDIUM
CRSR,LONG,HOLDING-LONG,11.09,12.22,13.1,10.58,13.1,10.58,12.1542,12.93,24.44,8891233,12.65,9.82,12.22,10.93,14.8,77,168.564,IN_BAND,PM low,1.29,0.7976,2.7,True,106.88,8.3,N/A
BRR,LONG,HOLDING-LONG,1.785,2.118,2.18,1.74,2.18,1.74,1.9727,10.19,30.74,2680878,16.62,1.62,2.118,1.63,3.094,204,150.0128,IN_BAND,PM low,0.488,0.165,4.93,True,90.57,3.0,N/A
DPRO,LONG,ORB-LONG|HOLDING-LONG,7.44,7.86,7.87,7.33,7.8,7.33,7.6089,11.54,17.84,2167110,3.39,6.67,7.86,6.95,9.68,109,42.7097,IN_BAND,PM low,0.91,0.4855,3.12,True,36.5,5.9,N/A
UPXI,LONG,ORB-LONG,1.19,1.195,1.2,1.15,1.19,1.15,1.1718,-5.56,-5.16,946208,1.55,1.26,1.195,1.16,1.265,2857,0.5689,IN_BAND,PM low,0.035,0.127,0.46,False,70.26,1.3,N/A
