ticker,stage,stage_pct,conviction,today_vol_pct_of_avg,recent_8bar_green_count,recent_8bar_move_pct,first_consumption_recent,days_since_advance,rej_tf,rej_tf_weight,rej_ticks,rej_wicked,bounce_tf,bounce_ticks,bounce_wicked,oh_fresh_w,oh_wicked_w,oh_effective_w,oh_n_fresh,oh_n_wicked,top_overhead,rejection_dt,rejection_price,bounce_dt,snapshot_price,target,stop,rr,n_bearish_total,n_bearish_consumed,risk_climax,risk_vol_ratio,av20_volume,fresh_bull_5m_below,n_overhead_remaining
CRCL,BOUNCED_WAITING,0,1,4.0,4,-0.8,False,1.9,1d,20,205,True,1d,440,False,111529,28544,125801.0,34,19,weekly.350t | weekly.342t | weekly.124t,2026-09-04T07:00:00.000,101.92,2026-09-16T10:15:00.000,87.3111,102.05,78.4328,1.66,20,0,False,0.04,14307376,0,53
CRCL,BOUNCED_WAITING,0,1,4.0,4,-0.8,False,1.9,4h,12,136,True,1d,440,False,111529,28544,125801.0,34,19,weekly.350t | weekly.342t | weekly.124t,2026-09-03T12:30:00.000,102.0651,2026-09-16T10:15:00.000,87.3111,102.3,78.4328,1.69,20,0,False,0.04,14307376,0,53
NOK,BOUNCED_CLEAN,0,1,7.7,4,0.1,False,4.1,15m,5,68,True,30m,56,True,10668,0,10668.0,27,0,weekly.23t | weekly.17t | 1d.55t,2026-09-14T04:15:00.000,10.08,2026-09-14T05:15:00.000,10.83,10.47,9.4411,,0,0,False,0.07,66881028,0,27
LITE,BOUNCED_WAITING,0,0,1.6,3,-0.6,False,2.2,4h,12,2092,False,1d,1330,True,87054,3174,88641.0,6,7,1d.3913t~ | 1d.3111t~ | 1d.2837t,2026-09-08T11:30:00.000,987.38,2026-09-16T04:45:00.000,909.0,1032.17,841.0196,1.81,2,0,False,0.01,3588073,0,13
CRCL,BOUNCED_WAITING,0,1,4.0,4,-0.8,False,1.9,15m,5,141,True,1d,440,False,111529,28544,125801.0,34,19,weekly.350t | weekly.342t | weekly.124t,2026-09-08T04:30:00.000,99.68,2026-09-16T10:15:00.000,87.3111,100.19,78.4328,1.45,14,0,False,0.04,14307376,0,53
COMP,BOUNCED_WAITING,0,0,0.0,2,0.0,False,2.9,15m,5,28,False,1d,31,True,4708,1433,5424.5,56,16,weekly.17t | weekly.13t | weekly.12t,2026-08-20T09:45:00.000,12.4562,2026-09-15T10:45:00.000,10.44,12.47,9.9501,4.14,41,0,False,0.0,9614283,0,72
COMP,BOUNCED_WAITING,0,0,0.0,2,0.0,False,2.9,15m,5,24,True,1d,31,True,4708,1433,5424.5,56,16,weekly.17t | weekly.13t | weekly.12t,2026-08-21T10:15:00.000,11.76,2026-09-15T10:45:00.000,10.44,11.95,9.9501,3.08,36,0,False,0.0,9614283,0,72
COMP,BOUNCED_WAITING,0,0,0.0,2,0.0,False,2.9,15m,5,22,False,1d,31,True,4708,1433,5424.5,56,16,weekly.17t | weekly.13t | weekly.12t,2026-08-26T09:30:00.000,11.49,2026-09-15T10:45:00.000,10.44,11.5335,9.9501,2.23,23,0,False,0.0,9614283,0,72
