ticker,side,mode,tier,fem,rr,entry,stop,t1,dist_pct,float_label,float_m,float_rotation,vol_ratio_today,hot_days,move_pct,clean_air_pct,va_grade,conviction_ticks,news,_score,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_stop_px,_t1_px,_cutoff
QS,Long,PULLBACK,T2-LONG,88,2.9,6.6,6.2662,7.58,7.0,MEGA,483.24,0.03,1.5,0.0,22.6,6.8,B,199,,1.3333,0.725,0.783,0.203,0.326,6.46,6.6,6.666,515,299,250,5.78,2.94,2.29,6.2662,7.58,10:30
BBAI,Long,PULLBACK,T1-STRONG_LONG,100,6.2,3.51,3.2883,4.875,8.8,MEGA,470.66,0.09,1.8,0.0,28.7,26.6,A,86,,1.3145,0.913,0.899,0.71,0.775,3.39,3.51,3.5451,983,451,389,14.6,6.16,5.18,3.2883,4.875,10:30
MSTR,Long,PULLBACK,T1-STRONG_LONG,100,7.7,153.77,144.6852,223.8,7.7,MEGA,314.13,0.12,2.8,1.0,38.5,34.4,A,4153,,1.3065,0.942,0.848,0.71,0.884,149.16,153.77,155.3077,22,11,9,16.68,7.71,6.45,144.6852,223.8,10:30
BYND,Long,PULLBACK,T2-LONG,100,15.8,0.7721,0.71,1.755,6.1,MEGA,447.15,0.33,4.1,1.0,64.8,113.3,D,0,,1.2725,1.0,0.609,0.71,0.986,0.76,0.7721,0.7921,1999,1610,1218,19.9,15.83,11.73,0.71,1.755,10:30
INFQ,Long,PULLBACK,T1-STRONG_LONG,100,4.3,15.87,15.1126,19.11,8.9,HIGH,137.46,0.21,6.2,3.0,78.4,9.7,A,494,,1.237,0.862,0.92,0.71,0.942,15.58,15.87,16.0287,213,132,109,7.55,4.28,3.36,15.1126,19.11,10:30
ADMA,Long,BOUNCE,T1-STRONG_LONG,100,8.3,11.01,10.4178,15.92,0.1,MEGA,233.15,0.02,0.5,0.0,15.7,44.6,A,82,,1.2232,0.957,0.0,0.71,0.101,10.74,11.01,11.1201,310,168,142,16.08,8.29,6.83,10.4178,15.92,10:30
USAS,Long,PULLBACK,T1-STRONG_LONG,100,3.6,6.19,5.917,7.1699,5.5,MEGA,270.28,0.02,1.1,0.0,28.8,9.5,A,197,,1.2188,0.783,0.565,0.71,0.101,6.1,6.19,6.2519,546,366,298,5.85,3.59,2.74,5.917,7.1699,10:30
ABSI,Long,PULLBACK,T1-STRONG_LONG,94,2.6,3.33,3.1331,3.85,7.0,HIGH,143.28,0.04,1.7,0.0,27.9,7.5,B,92,,1.2116,0.681,0.783,0.333,0.522,3.23,3.33,3.3633,1031,507,434,6.4,2.64,2.11,3.1331,3.85,10:30
CVNA,Long,PULLBACK,T1-STRONG_LONG,100,3.7,367.57,351.7802,425.21,5.2,HIGH,139.98,0.03,1.8,0.0,20.5,9.7,A,2964,,1.1754,0.797,0.522,0.71,0.326,362.66,367.57,371.2457,9,6,5,5.75,3.65,2.77,351.7802,425.21,10:30
GLXY,Long,PULLBACK,T2-LONG,100,2.5,23.46,22.0481,26.94,9.2,HIGH,187.24,0.03,1.8,0.0,30.5,4.3,B,230,,1.1623,0.645,0.986,0.71,0.326,22.73,23.46,23.6946,146,70,60,6.17,2.46,1.97,22.0481,26.94,10:30
OPEN,Long,PULLBACK,T1-STRONG_LONG,100,3.3,4.95,4.7045,5.76,6.4,MEGA,839.64,0.04,1.4,1.0,34.0,8.9,B,104,,1.1399,0.746,0.703,0.71,0.522,4.85,4.95,4.9995,687,407,338,6.25,3.3,2.58,4.7045,5.76,10:30
IONQ,Long,PULLBACK,T1-STRONG_LONG,100,4.7,46.09,41.9525,65.4,3.3,MEGA,359.97,0.09,1.8,3.0,67.5,41.9,A,2117,,1.1225,0.884,0.355,0.71,0.775,43.25,46.09,46.5509,77,24,21,17.07,4.67,4.1,41.9525,65.4,10:30
ASPI,Long,BOUNCE,T1-STRONG_LONG,100,4.3,5.37,4.9761,7.05,2.2,HIGH,100.4,0.07,1.7,0.0,38.5,31.3,A,81,,1.0848,0.862,0.254,0.71,0.703,5.13,5.37,5.4237,649,253,223,12.48,4.27,3.63,4.9761,7.05,10:30
KLAR,Long,PULLBACK,T2-LONG,100,2.6,14.2,13.5412,15.9,5.7,MEGA,200.52,0.03,1.4,0.0,21.0,5.6,B,179,,1.079,0.681,0.587,0.71,0.326,13.96,14.2,14.342,238,151,124,4.63,2.58,1.95,13.5412,15.9,10:30
IBRX,Long,PULLBACK,T2-LONG,91,2.3,7.295,7.0325,7.89,5.3,MEGA,377.71,0.05,1.0,0.0,11.9,2.5,C,113,,1.0717,0.609,0.536,0.254,0.609,7.25,7.295,7.3679,459,380,298,2.94,2.27,1.56,7.0325,7.89,10:30
ASST,Long,PULLBACK,T1-STRONG_LONG,100,2.5,14.59,13.5994,17.1,6.5,HIGH,56.6,0.11,2.4,1.0,57.3,9.5,A,1034,,0.9812,0.645,0.739,0.71,0.862,14.02,14.59,14.7359,237,100,87,7.32,2.53,2.08,13.5994,17.1,10:30
SOUN,Long,BOUNCE,T1-STRONG_LONG,100,2.7,8.08,7.5175,9.6,2.2,MEGA,382.55,0.07,1.3,0.0,31.5,18.8,A,185,,0.9326,0.71,0.254,0.71,0.703,7.75,8.08,8.1608,430,177,155,7.96,2.7,2.24,7.5175,9.6,10:30
COMP,Long,PULLBACK,T1-STRONG_LONG,74,2.0,7.618,7.0907,8.6726,6.4,MEGA,721.16,0.03,2.0,0.0,18.9,2.6,C,207,,0.929,0.29,0.703,0.022,0.326,7.31,7.618,7.6942,455,189,165,6.21,2.0,1.62,7.0907,8.6726,10:30
OKLO,Long,PULLBACK,T1-STRONG_LONG,100,2.3,62.53,57.2785,74.48,6.4,HIGH,123.73,0.14,2.5,2.0,54.3,11.5,A,1700,,0.9268,0.609,0.703,0.71,0.899,59.05,62.53,63.1553,56,19,17,8.71,2.28,1.93,57.2785,74.48,10:30
SLS,Long,PULLBACK,T2-LONG,99,2.0,4.85,4.6124,5.3253,7.1,HIGH,178.82,0.02,0.9,0.0,15.7,9.4,B,71,,0.8957,0.29,0.819,0.399,0.101,4.755,4.85,4.8985,701,420,349,4.0,2.0,1.49,4.6124,5.3253,10:30
BULL,Long,PULLBACK,T2-LONG,88,2.0,6.18,5.6745,7.191,8.0,MEGA,377.73,0.04,1.6,1.0,40.5,2.7,C,97,,0.8899,0.29,0.884,0.203,0.522,5.85,6.18,6.2418,569,197,176,7.64,2.0,1.67,5.6745,7.191,10:30
CIFR,Long,PULLBACK,T1-STRONG_LONG,88,2.0,17.605,16.9362,18.9426,9.1,MEGA,329.79,0.09,1.4,0.0,22.2,99.9,A,151,,0.863,0.29,0.964,0.203,0.775,17.46,17.605,17.7811,190,149,118,2.83,2.0,1.37,16.9362,18.9426,10:30
ABTC,Long,PULLBACK,T1-STRONG_LONG,84,2.0,1.2,1.095,1.41,7.7,MEGA,322.64,0.11,3.3,1.0,57.8,2.7,C,77,,0.8326,0.29,0.848,0.13,0.862,1.145,1.2,1.22,1999,952,800,5.3,2.0,1.52,1.095,1.41,10:30
COIN,Long,BOUNCE,T1-STRONG_LONG,100,2.3,206.33,194.1067,234.9,1.6,MEGA,219.96,0.05,1.5,0.0,31.5,13.8,A,7776,,0.8304,0.609,0.188,0.71,0.609,200.11,206.33,208.3933,16,8,6,5.8,2.34,1.86,194.1067,234.9,10:30
BBWI,Long,PULLBACK,T1-STRONG_LONG,77,2.0,19.41,17.5182,23.1936,4.9,HIGH,188.7,0.04,1.7,0.0,14.7,3.8,C,458,,0.8159,0.29,0.493,0.058,0.522,18.06,19.41,19.6041,184,52,47,9.48,2.0,1.72,17.5182,23.1936,10:30
BFLY,Long,PULLBACK,T1-STRONG_LONG,100,2.0,4.935,4.7239,5.3572,9.4,HIGH,186.23,0.03,1.3,1.0,38.1,99.9,A,154,,0.8116,0.29,1.0,0.71,0.326,4.87,4.935,4.9843,684,473,383,3.33,2.0,1.43,4.7239,5.3572,10:30
RCL,Long,BOUNCE,T1-STRONG_LONG,83,2.0,285.48,257.9618,340.5164,1.5,MEGA,256.64,0.01,2.4,1.0,11.4,4.0,C,8324,,0.7993,0.29,0.145,0.109,0.007,265.94,285.48,288.3348,12,3,3,9.35,2.0,1.72,257.9618,340.5164,10:30
BROS,Long,BOUNCE,T1-STRONG_LONG,77,2.0,53.44,49.1305,62.059,2.7,HIGH,126.22,0.03,1.7,0.0,8.7,2.2,C,986,,0.7942,0.29,0.29,0.058,0.326,50.65,53.44,53.9744,65,23,20,7.51,2.0,1.67,49.1305,62.059,10:30
UAA,Long,PULLBACK,T1-STRONG_LONG,99,2.0,6.49,5.9655,7.539,4.8,MEGA,302.38,0.02,1.3,0.0,12.8,9.7,A,74,,0.7935,0.29,0.478,0.399,0.101,6.15,6.49,6.5549,542,190,169,7.53,2.0,1.67,5.9655,7.539,10:30
PONY,Long,PULLBACK,T1-STRONG_LONG,97,2.0,11.69,10.67,13.73,3.3,MEGA,265.88,0.02,1.1,0.0,29.6,8.0,A,150,,0.7717,0.29,0.355,0.348,0.101,11.0,11.69,11.8069,303,98,87,8.27,2.0,1.69,10.67,13.73,10:30
AMC,Long,PULLBACK,T1-STRONG_LONG,83,2.0,1.745,1.6393,1.9564,6.2,MEGA,524.81,0.15,2.8,1.0,49.2,4.0,C,56,,0.7659,0.29,0.638,0.109,0.913,1.69,1.745,1.765,1972,946,795,5.25,2.0,1.52,1.6393,1.9564,10:30
ALK,Long,PULLBACK,T1-STRONG_LONG,87,2.0,45.4,40.0028,56.1944,4.4,HIGH,113.89,0.05,2.0,1.0,24.4,4.5,B,1825,,0.7486,0.29,0.435,0.167,0.609,41.24,45.4,45.854,80,18,17,12.09,2.0,1.77,40.0028,56.1944,10:30
NXE,Long,PULLBACK,T1-STRONG_LONG,100,2.0,12.0,11.5042,12.9916,5.4,MEGA,639.01,0.01,1.3,0.0,18.4,99.9,A,168,,0.7406,0.29,0.551,0.71,0.007,11.86,12.0,12.12,281,201,162,3.18,2.0,1.42,11.5042,12.9916,10:30
USAR,Long,PULLBACK,T1-STRONG_LONG,77,2.0,19.95,17.9644,23.9212,3.7,HIGH,169.39,0.09,1.7,0.0,35.0,2.8,C,676,,0.7348,0.29,0.391,0.058,0.775,18.52,19.95,20.1495,179,50,45,9.72,2.0,1.73,17.9644,23.9212,10:30
IMSR,Long,PULLBACK,T2-LONG,100,2.0,6.92,6.4505,7.859,9.1,HIGH,56.66,0.07,3.1,1.0,33.6,2.8,C,65,,0.7254,0.29,0.964,0.71,0.703,6.65,6.92,6.9892,501,212,185,6.06,2.0,1.61,6.4505,7.859,10:30
CTNT,Long,PULLBACK,T2-LONG,74,2.0,0.0953,0.0407,0.2045,4.5,MED,36.03,7.52,5.8,3.0,2212.9,29.2,D,0,,0.7203,0.29,0.457,0.022,1.0,0.0907,0.0953,0.1153,2000,1831,1340,2.28,2.0,1.2,0.0407,0.2045,10:30
TSHA,Long,PULLBACK,T1-STRONG_LONG,100,2.0,6.1,5.7521,6.7958,5.1,HIGH,198.29,0.02,1.9,1.0,48.9,99.9,A,38,,0.7087,0.29,0.507,0.71,0.101,5.93,6.1,6.161,562,287,244,4.87,2.0,1.55,5.7521,6.7958,10:30
RKT,Long,BOUNCE,T1-STRONG_LONG,92,2.0,16.63,15.3066,19.2768,1.6,MEGA,949.97,0.03,1.5,0.0,15.8,5.7,B,530,,0.6964,0.29,0.188,0.283,0.326,15.78,16.63,16.7963,211,75,67,7.39,2.0,1.67,15.3066,19.2768,10:30
UWMC,Long,BOUNCE,T1-STRONG_LONG,80,2.0,3.92,3.6569,4.4462,1.5,MEGA,245.95,0.05,1.0,0.0,12.4,2.3,C,64,,0.6855,0.29,0.145,0.087,0.609,3.77,3.92,3.9592,884,380,330,5.98,2.0,1.61,3.6569,4.4462,10:30
IOT,Long,PULLBACK,T1-STRONG_LONG,100,2.0,30.62,28.0039,35.8522,4.3,MEGA,353.36,0.02,1.7,0.0,20.0,6.9,B,350,,0.6826,0.29,0.42,0.71,0.101,28.87,30.62,30.9262,115,38,34,8.06,2.0,1.69,28.0039,35.8522,10:30
MRVL,Long,PULLBACK,T1-STRONG_LONG,100,2.0,139.69,129.3689,160.3322,3.4,MEGA,870.72,0.02,1.0,0.0,8.9,99.9,A,10105,,0.6696,0.29,0.377,0.71,0.101,133.37,139.69,141.0869,24,9,8,6.74,2.0,1.64,129.3689,160.3322,10:30
AFRM,Long,BOUNCE,T1-STRONG_LONG,100,2.0,64.5,58.5395,76.421,2.9,MEGA,279.34,0.02,1.8,0.0,37.6,10.1,A,1638,,0.6522,0.29,0.319,0.71,0.101,60.35,64.5,65.145,55,16,15,8.88,2.0,1.71,58.5395,76.421,10:30
AMKR,Long,PULLBACK,T1-STRONG_LONG,100,2.0,67.37,61.013,80.084,4.5,HIGH,133.95,0.03,2.0,1.0,21.1,99.9,A,1876,,0.6486,0.29,0.457,0.71,0.326,62.9,67.37,68.0437,52,15,14,9.11,2.0,1.71,61.013,80.084,10:30
RIVN,Long,BOUNCE,T1-STRONG_LONG,93,2.0,17.23,16.4027,18.8846,0.8,MEGA,821.11,0.03,1.3,0.0,16.6,5.9,B,182,,0.6464,0.29,0.051,0.312,0.326,16.91,17.23,17.4023,197,120,100,3.89,2.0,1.48,16.4027,18.8846,10:30
RPAY,Long,PULLBACK,T1-STRONG_LONG,100,2.0,3.79,2.92,5.53,7.8,MED,41.77,0.27,6.3,1.0,46.9,99.9,A,339,,0.6435,0.29,0.87,0.71,0.971,3.21,3.79,3.8279,344,114,110,8.0,2.0,1.87,2.92,5.53,10:30
HOOD,Long,BOUNCE,T1-STRONG_LONG,92,2.0,90.75,84.5355,103.179,1.3,MEGA,783.38,0.04,1.5,1.0,37.6,5.7,B,6152,,0.6312,0.29,0.101,0.283,0.522,87.15,90.75,91.6575,38,16,14,6.13,2.0,1.62,84.5355,103.179,10:30
PACB,Long,BOUNCE,T1-STRONG_LONG,100,2.0,1.69,1.58,1.91,1.8,MEGA,293.75,0.03,1.5,0.0,31.6,7.4,C,48,,0.579,0.29,0.225,0.71,0.326,1.63,1.69,1.71,2000,909,769,5.6,2.0,1.54,1.58,1.91,10:30
NAT,Long,BOUNCE,T1-STRONG_LONG,100,2.0,6.03,5.6794,6.7313,1.8,MEGA,200.64,0.03,1.3,0.0,8.9,99.9,B,50,,0.579,0.29,0.225,0.71,0.326,5.855,6.03,6.0903,569,285,243,4.99,2.0,1.56,5.6794,6.7313,10:30
QBTS,Long,BOUNCE,T2-LONG,89,2.0,21.69,20.1857,24.6986,0.8,MEGA,360.0,0.1,1.7,2.0,62.9,6.2,B,957,,0.5703,0.29,0.051,0.232,0.826,20.81,21.69,21.9069,160,66,58,6.23,2.0,1.62,20.1857,24.6986,10:30
SHLS,Long,BOUNCE,T1-STRONG_LONG,100,2.0,7.16,6.7415,7.997,1.5,HIGH,166.41,0.03,1.6,0.0,15.1,4.6,B,55,,0.5551,0.29,0.145,0.71,0.326,6.95,7.16,7.2316,479,238,204,5.02,2.0,1.56,6.7415,7.997,10:30
SG,Long,PULLBACK,T1-STRONG_LONG,100,2.0,6.87,6.3438,7.9224,3.2,HIGH,96.61,0.05,1.5,0.0,26.0,12.1,B,100,,0.5551,0.29,0.333,0.71,0.609,6.54,6.87,6.9387,509,190,168,7.05,2.0,1.65,6.3438,7.9224,10:30
CLSK,Long,BOUNCE,T1-STRONG_LONG,100,2.0,11.97,10.9319,14.0462,2.8,MEGA,246.91,0.08,1.3,0.0,26.8,2.7,C,147,,0.5203,0.29,0.304,0.71,0.739,11.27,11.97,12.0897,295,96,86,8.21,2.0,1.69,10.9319,14.0462,10:30
BTDR,Long,BOUNCE,T1-STRONG_LONG,100,2.0,12.89,12.1056,14.4588,2.6,HIGH,115.07,0.07,1.7,0.0,29.5,7.8,B,209,,0.5188,0.29,0.275,0.71,0.703,12.48,12.89,13.0189,267,127,109,5.29,2.0,1.58,12.1056,14.4588,10:30
TMC,Long,BOUNCE,T1-STRONG_LONG,100,2.0,5.32,4.9664,6.0272,0.2,MEGA,240.02,0.03,1.1,0.0,31.4,5.1,B,64,,0.5181,0.29,0.022,0.71,0.326,5.12,5.32,5.3732,651,282,245,5.91,2.0,1.61,4.9664,6.0272,10:30
DHT,Long,BOUNCE,T1-STRONG_LONG,100,2.0,18.32,17.1884,20.5832,0.2,HIGH,144.01,0.03,1.3,0.0,9.1,5.1,B,169,,0.5181,0.29,0.022,0.71,0.326,17.72,18.32,18.5032,188,88,76,5.39,2.0,1.58,17.1884,20.5832,10:30
HIMS,Long,PULLBACK,T1-STRONG_LONG,100,2.0,28.82,26.1803,34.0994,4.0,MEGA,207.36,0.23,2.1,2.0,54.3,5.7,B,104,,0.5072,0.29,0.406,0.71,0.957,26.99,28.82,29.1082,123,37,34,8.78,2.0,1.7,26.1803,34.0994,10:30
NB,Long,BOUNCE,T1-STRONG_LONG,100,2.0,6.22,5.7133,7.2334,1.6,HIGH,122.39,0.06,2.2,2.0,38.0,2.4,C,95,,0.5014,0.29,0.188,0.71,0.659,5.89,6.22,6.2822,565,197,175,7.6,2.0,1.67,5.7133,7.2334,10:30
UPST,Long,BOUNCE,T1-STRONG_LONG,100,2.0,34.57,32.3204,39.0692,1.1,HIGH,80.18,0.06,1.6,1.0,34.9,8.5,A,1537,,0.471,0.29,0.087,0.71,0.659,33.32,34.57,34.9157,100,44,38,5.75,2.0,1.6,32.3204,39.0692,10:30
RGTI,Long,BOUNCE,T1-STRONG_LONG,100,2.0,19.81,18.5367,22.3566,1.4,MEGA,326.98,0.1,1.5,2.0,42.3,8.9,A,607,,0.4464,0.29,0.116,0.71,0.826,19.11,19.81,20.0081,174,78,67,5.66,2.0,1.6,18.5367,22.3566,10:30
JBLU,Long,BOUNCE,T1-STRONG_LONG,100,2.0,5.87,5.3447,6.9206,0.9,MEGA,333.63,0.1,1.2,0.0,35.4,8.0,A,266,,0.4333,0.29,0.072,0.71,0.826,5.51,5.87,5.9287,604,190,171,8.53,2.0,1.7,5.3447,6.9206,10:30
