ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
FORM,HIGH_PRIORITY_PRE_TRIGGER,100.0,100.0,100.0,PRE_TRIGGER_COIL,114.625,daily,log_regression,AT_LOWER,0.066,40,88.23,101.96,daily,11.05,100.0,nearest_support_gap_hi,114.0,True,True,0.55,0.55,39.82,39.82,2.67,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | pre-trigger coil near reload/reclaim level | room back to recent high,deep_damage_pullback | early_positive_momentum
USDE,EARLY_RECLAIM_TRIGGER,100.0,83.0,83.0,EARLY_RECLAIM_TRIGGER,8.98,daily,log_regression,MID,0.451,6,7.71,8.77,daily,2.34,99.12,nearest_support_gap_hi,8.81,True,True,1.89,1.93,12.36,12.36,,OPTIONS_NOT_CHECKED,"ascending channel/control | higher-timeframe channel participates | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 12.36% from recent high | just-triggered reclaim, still near shelf | room back to recent high",early_trigger_not_chase
