ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AAL,13.22,BASING,0.0,0,5,5,14.64,14.34,31,daily,8.47,12 bear-built-above · rel-vol 1.5x · regime HOSTILE,False,5,13.22,13.0217,14.64,504,10.74,7.16,False
AAOI,180.5633,BASING,0.0,0,5,5,204.726,204.42,31,5m,13.21,8 bear-built-above · rel-vol 1.5x · regime HOSTILE,True,5,180.5633,177.8549,204.726,36,13.38,8.92,False
AAP,56.55,BASING,0.0,0,5,5,59.3,59.0,30,daily,4.33,17 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,5,56.55,55.7017,59.3,117,4.86,3.24,False
ABAT,3.26,BASING,0.0,0,5,5,3.6,3.59,2,15m,10.12,5 bear-built-above · rel-vol 1.1x · regime HOSTILE,False,6,3.26,3.2111,3.6,2044,10.43,6.95,False
ABVX,101.99,BASING,0.0,0,5,5,112.73,112.0,74,15m,9.81,6 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,5,101.99,100.4601,112.73,65,10.53,7.02,False
ACHC,24.48,BASING,0.0,0,5,5,26.125,26.1,3,1h,6.62,17 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,5,24.48,24.1128,26.125,272,6.72,4.48,False
ACHV,5.07,BASING,0.0,0,5,5,5.79,5.6,20,daily,10.45,7 bear-built-above · rel-vol 0.5x · regime HOSTILE,False,5,5.07,4.9939,5.79,1314,14.2,9.47,False
ACMR,78.42,BASING,0.0,0,5,5,85.602,85.27,34,daily,8.74,12 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,5,78.42,77.2437,85.602,85,9.16,6.11,False
AD,50.45,BASING,0.0,0,5,5,75.52,53.66,2186,daily,6.36,20 bear-built-above · rel-vol 1.2x · regime HOSTILE,False,5,50.45,49.6932,75.52,132,49.69,33.13,False
ADNT,22.07,BASING,0.0,0,5,5,24.86,24.74,13,weekly,12.1,23 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,5,22.07,21.7389,24.86,302,12.64,8.43,False
