ticker,side,stage,conviction,fem,entry,stop,t1,rr,last_px,high,low,volume,chg_pct,outcome,result_r,n_bearish_total,n_bearish_consumed,fresh_bull_5m_below,entry_ready,ath_pct,ath_bucket,checked_at,scan_date
BMBL,LONG,BOUNCED_WAITING,1,1.41,3.5,2.984,4.23,1.41,3.4600000381469727,3.640000104904175,3.450000047683716,4891900.0,-1.14,LOSING,-0.08,6,0,0,False,59.5,DEEP_BELOW,2026-05-22_1324,2026-05-07
LOAR,LONG,BOUNCED_WAITING,1,2.4,60.78,57.6046,68.41,2.4,60.099998474121094,64.25299835205078,58.95000076293945,1633300.0,-1.12,LOSING,-0.21,2,0,0,False,33.3,DEEP_BELOW,2026-05-22_1324,2026-05-07
LENZ,LONG,BOUNCED_WAITING,1,1.29,9.665,8.8622,10.7,1.29,9.720000267028809,9.760000228881836,9.359999656677246,565500.0,0.57,WINNING,0.07,16,0,0,False,80.8,DEEP_BELOW,2026-05-22_1324,2026-05-07
BHVN,LONG,BOUNCED_WAITING,1,1.36,9.815,9.0918,10.8,1.36,9.739999771118164,10.104999542236328,9.609999656677246,1261100.0,-0.76,LOSING,-0.1,5,0,0,False,47.1,DEEP_BELOW,2026-05-22_1324,2026-05-07
AREB,LONG,BOUNCED_WAITING,1,32.28,0.24,0.2168,0.99,32.28,0.22599999606609344,0.2590000033378601,0.22599999606609344,4220900.0,-5.83,LOSING,-0.6,55,0,0,False,100.0,DEEP_BELOW,2026-05-22_1324,2026-05-07
PN,LONG,BOUNCED_WAITING,0,2.18,7.4,5.469,11.6,2.18,7.710000038146973,7.800000190734863,5.050000190734863,760500.0,4.19,STOPPED,-1.0,6,0,0,False,91.5,DEEP_BELOW,2026-05-22_1324,2026-05-07
BRBR,LONG,BOUNCED_WAITING,0,3.91,11.21,9.5209,17.82,3.91,10.460000038146973,11.4399995803833,10.380000114440918,6850800.0,-6.69,LOSING,-0.44,10,0,0,False,82.4,DEEP_BELOW,2026-05-22_1324,2026-05-07
BRBR,LONG,BOUNCED_WAITING,0,1.09,11.21,9.5209,13.05,1.09,10.460000038146973,11.4399995803833,10.380000114440918,6850800.0,-6.69,LOSING,-0.44,5,0,0,False,82.4,DEEP_BELOW,2026-05-22_1324,2026-05-07
KOD,LONG,BOUNCED_WAITING,0,2.84,43.465,42.1755,47.13,2.84,43.68000030517578,45.619998931884766,42.41999816894531,367600.0,0.49,WINNING,0.17,4,0,0,False,9.1,NEAR_HIGH,2026-05-22_1324,2026-05-07
KOD,LONG,BOUNCED_WAITING,0,2.63,43.465,42.1755,46.85,2.63,43.68000030517578,45.619998931884766,42.41999816894531,367600.0,0.49,WINNING,0.17,4,0,0,False,9.1,NEAR_HIGH,2026-05-22_1324,2026-05-07
INO,LONG,BOUNCED_CLEAN,3,3.53,1.305,1.2469,1.51,3.53,1.3700000047683716,1.4299999475479126,1.2599999904632568,9148700.0,4.98,WINNING,1.12,0,0,0,False,56.2,DEEP_BELOW,2026-05-22_1324,2026-05-07
SABR,LONG,BOUNCED_WAITING,3,5.92,2.025,1.987,2.25,5.92,2.069999933242798,2.2149999141693115,1.9199999570846558,18714400.0,2.22,STOPPED,-1.0,19,0,0,False,42.5,DEEP_BELOW,2026-05-22_1324,2026-05-07
FUN,LONG,BOUNCED_CLEAN,5,,23.24,22.2554,23.19,,22.760000228881836,23.6200008392334,20.43000030517578,6998900.0,-2.07,TARGET_HIT,1.5,0,0,0,False,34.8,DEEP_BELOW,2026-05-22_1324,2026-05-07
JMIA,LONG,BOUNCED_WAITING,4,12.49,8.805,8.6933,10.2,12.49,8.710000038146973,9.619999885559082,8.529999732971191,11242100.0,-1.08,STOPPED,-1.0,1,0,0,False,40.2,DEEP_BELOW,2026-05-22_1324,2026-05-07
AEVA,LONG,BOUNCED_WAITING,5,12.84,12.965,12.5049,18.87,12.84,13.65999984741211,15.619999885559082,12.53499984741211,5768000.0,5.36,WINNING,1.5,25,0,0,False,66.6,DEEP_BELOW,2026-05-22_1324,2026-05-07
AEVA,LONG,BOUNCED_WAITING,5,7.55,12.965,12.5049,16.4365,7.55,13.65999984741211,15.619999885559082,12.53499984741211,5768000.0,5.36,WINNING,1.5,12,0,0,False,66.6,DEEP_BELOW,2026-05-22_1324,2026-05-07
