idea_id,day,source,ticker,setup,side,tier,score,score_band,entry_type,entry,stop,target,shares,rr,first_seen,last_seen,outcome,result_r,mfe_r,mae_r,current_r,fill_time,exit_time,last_px,spy_regime,relative_volume_today,obv_state,notes
5384e8ef65cbdafa,2026-06-22,live_state_lookup,CRVO,BULL_BOUNCE_PENDING,LONG,CONVICTION,100.0,90+,MARKET,7.82,6.46,8.21,548,0.29,2026-06-22T04:57:03,2026-06-22T06:25:05,NOT_EVALUATED,,,,,,,,FAVORABLE,6.629,RISING,MARKET BUY @ ~$3.64 (CONVICTION score 100). Stop $3.46. Anchor: daily 84tk @ $2.92.
e7d7ce290ad9a773,2026-06-22,live_state_lookup,EGO,BULL_BOUNCE_PENDING,LONG,CONVICTION,96.0,90+,MARKET,35.12,32.39,36.88,47,0.64,2026-06-22T04:55:53,2026-06-22T06:25:05,NOT_EVALUATED,,,,,,,,FAVORABLE,2.004,RISING,MARKET BUY @ ~$32.60 (CONVICTION score 96). Stop $30.51. Anchor: weekly 185tk @ $31.58.
46b8bcda810f061f,2026-06-22,live_state_lookup,ORCL,BULL_BOUNCE_PENDING,LONG,CONVICTION,95.4,90+,MARKET,182.32,169.79,201.26,7,1.51,2026-06-22T04:55:34,2026-06-22T08:45:41,NOT_EVALUATED,,,,,,,,FAVORABLE,1.176,FALLING,MARKET BUY @ ~$182.32 (CONVICTION score 95). Stop $169.79. Anchor: weekly 344tk @ $174.30.
9e7117d9f63c15a1,2026-06-22,live_state_lookup,APP,BULL_BOUNCE_PENDING,LONG,CONVICTION,90.3,90+,MARKET,465.55,455.49,514.05,4,4.82,2026-06-22T05:28:22,2026-06-22T08:14:39,NOT_EVALUATED,,,,,,,,FAVORABLE,0.144,FALLING,MARKET BUY @ ~$460.00 (CONVICTION score 90). Stop $437.0. Anchor: daily 1110tk @ $423.00.
3fef200c07ac679f,2026-06-22,live_state_lookup,TYL,BEAR_REJECTION_PENDING,SHORT,CONVICTION,86.7,80-89,LIMIT,284.83,289.59,276.12,21,1.83,2026-06-22T04:56:05,2026-06-22T08:45:41,NOT_EVALUATED,,,,,,,,FAVORABLE,2.032,FALLING,LIMIT SHORT @ $284.83 (2% rally cap; anchor at $285.43 too far). Stop $289.59. Anchor: daily 228tk bear.
fcf0f5786845a613,2026-06-22,live_state_lookup,HRB,BULL_BOUNCE_PENDING,LONG,CONVICTION,86.0,80-89,LIMIT,33.68,29.73,35.37,25,0.43,2026-06-22T04:56:11,2026-06-22T08:45:41,NOT_EVALUATED,,,,,,,,FAVORABLE,1.404,FALLING,LIMIT BUY @ $33.68 (2% pullback cap; anchor at $30.57 too far). Stop $29.73. Anchor: daily 140tk.
354f3d1a452238b0,2026-06-22,live_state_lookup,AMKR,BULL_BOUNCE_PENDING,LONG,CONVICTION,85.6,80-89,STOP,91.55,89.34,96.13,15,2.07,2026-06-22T04:57:55,2026-06-22T06:43:30,NOT_EVALUATED,,,,,,,,FAVORABLE,0.065,RISING,"BUY-STOP @ $96.39 (above today's high $96.29). Stop $90.01 (1.5xATR). Score 86, strength=2/4, regime=FAVORABLE. BREAKOUT_FOLLOW."
b139ede6bd220135,2026-06-22,live_state_lookup,PAYC,BULL_BOUNCE_PENDING,LONG,CONVICTION,85.0,80-89,LIMIT,122.5,118.77,133.87,26,3.05,2026-06-22T04:55:39,2026-06-22T08:45:41,NOT_EVALUATED,,,,,,,,FAVORABLE,3.287,NEUTRAL,LIMIT BUY @ $122.50 (2% pullback cap; anchor at $120.69 too far). Stop $118.77. Anchor: daily 86tk.
676bbb73c18777ef,2026-06-22,live_state_lookup,NIVF,BULL_BOUNCE_PENDING,LONG,CONVICTION,84.0,80-89,STOP,0.84,0.59,0.88,398,0.17,2026-06-22T04:57:33,2026-06-22T06:56:41,NOT_EVALUATED,,,,,,,,FAVORABLE,0.461,RISING,"BUY-STOP @ $0.84 (above today's high $0.84). Stop $0.59 (1.5xATR). Score 84, strength=3/4, regime=FAVORABLE. BREAKOUT_FOLLOW."
f64bae2f95089061,2026-06-22,live_state_lookup,ADBE,BEAR_REJECTION_PENDING,SHORT,CONVICTION,83.7,80-89,LIMIT,199.86,219.89,189.87,4,0.5,2026-06-22T04:55:29,2026-06-22T06:30:20,NOT_EVALUATED,,,,,,,,FAVORABLE,1.969,FALLING,LIMIT SHORT @ $199.44 (2% rally cap; anchor at $204.02 too far). Stop $219.89. Anchor: daily 1478tk bear.
ed2bee8c2d9b57b8,2026-06-22,live_state_lookup,AGI,BEAR_REJECTION_PENDING,SHORT,CONVICTION,83.0,80-89,LIMIT,32.9,35.38,28.51,23,1.77,2026-06-22T07:23:22,2026-06-22T08:07:34,NOT_EVALUATED,,,,,,,,FAVORABLE,1.401,RISING,LIMIT SHORT @ $32.19 on rally (1.6% above current $31.68). Stop $36.52. Anchor: weekly 416tk bear.
fb3e21ed9c9710d1,2026-06-22,live_state_lookup,CAST,BULL_BOUNCE_CONFIRMED,LONG,CONVICTION,83.0,80-89,LIMIT,7.3,1.54,7.67,17,0.06,2026-06-22T06:01:16,2026-06-22T06:25:05,NOT_EVALUATED,,,,,,,,FAVORABLE,4.312,RISING,"Channel: 1h ASC, rails $7.24-$102.90. Recent low $7.15 → now $7.30 (+2.1%)"
70a87679173a3d64,2026-06-22,live_state_lookup,WYFI,BULL_BOUNCE_PENDING,LONG,CONVICTION,82.6,80-89,STOP,40.96,39.65,43.01,30,1.56,2026-06-22T04:57:20,2026-06-22T08:14:39,NOT_EVALUATED,,,,,,,,FAVORABLE,0.274,RISING,"BUY-STOP @ $41.54 (above today's high $41.50). Stop $38.3 (1.5xATR). Score 83, strength=2/4, regime=FAVORABLE. BREAKOUT_FOLLOW."
730c7b436bc87764,2026-06-22,live_state_lookup,EGO,BULL_BOUNCE_PENDING,LONG,CONVICTION,82.0,80-89,LIMIT,35.12,32.39,36.88,69,0.64,2026-06-22T04:55:53,2026-06-22T08:45:41,NOT_EVALUATED,,,,,,,,FAVORABLE,0.018,RISING,LIMIT BUY @ $31.95 (2% pullback cap; anchor at $31.58 too far). Stop $30.51. Anchor: weekly 185tk.
1b14d546c6c96bf7,2026-06-22,live_state_lookup,ORCL,BEAR_REJECTION_PENDING,SHORT,CONVICTION,81.8,80-89,LIMIT,183.0,187.51,176.02,6,1.55,2026-06-22T06:15:02,2026-06-22T08:39:29,NOT_EVALUATED,,,,,,,,FAVORABLE,0.011,FALLING,LIMIT SHORT @ $182.33 on rally (0.5% above current $181.50). Stop $186.34. Anchor: weekly 196tk bear.
