ticker,stage,stage_pct,conviction,today_vol_pct_of_avg,recent_8bar_green_count,recent_8bar_move_pct,first_consumption_recent,days_since_advance,rej_tf,rej_tf_weight,rej_ticks,rej_wicked,bounce_tf,bounce_ticks,bounce_wicked,oh_fresh_w,oh_wicked_w,oh_effective_w,oh_n_fresh,oh_n_wicked,top_overhead,rejection_dt,rejection_price,bounce_dt,snapshot_price,target,stop,rr,n_bearish_total,n_bearish_consumed,risk_climax,risk_vol_ratio,av20_volume,fresh_bull_5m_below,n_overhead_remaining
NOK,BOUNCED_CLEAN,0,0,6.4,2,-0.7,False,1.1,15m,5,68,False,30m,56,True,13108,3598,14907.0,35,3,weekly.43t~ | weekly.23t | weekly.17t,2026-09-14T04:15:00.000,10.08,2026-09-14T05:15:00.000,9.9,10.47,9.4411,1.24,0,0,False,0.06,62847919,0,38
ADBE,BOUNCED_WAITING,0,0,0.9,2,-1.0,False,4.7,1d,20,137,False,1h,232,False,216305,58961,245785.5,39,9,weekly.710t | weekly.646t | weekly.571t,2026-08-28T10:30:00.000,293.6,2026-09-10T16:00:00.000,260.29,308.57,237.2146,2.09,15,0,False,0.01,4165950,0,48
SHOP,BOUNCED_WAITING,0,0,0.2,1,0.2,False,4.9,15m,5,130,False,4h,177,False,46753,37381,65443.5,37,13,weekly.573t~ | weekly.339t~ | weekly.116t,2026-09-08T04:15:00.000,142.5,2026-09-10T09:30:00.000,131.89,143.51,122.255,1.21,9,0,False,0.0,6350803,0,50
