ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AAL,16.63,BASING,0.0,0,12,12,17.75,17.6,15,daily,5.83,9 bear-built-above · rel-vol 0.5x · regime FAVORABLE,True,12,16.63,16.3805,17.75,400,6.73,4.49,False
AAOI,126.78,BASING,0.0,0,20,20,146.5,143.56,294,daily,13.24,30 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,20,126.78,124.8783,146.5,52,15.55,10.37,False
AAPL,314.54,BASING,0.0,0,13,13,338.19,333.43,476,daily,6.01,13 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,14,314.54,309.8219,338.19,21,7.52,5.01,False
ABT,105.71,BASING,0.0,0,18,18,120.73,108.61,1213,daily,2.74,18 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,18,105.71,104.1243,120.73,63,14.21,9.47,False
ACHR,5.1973,BASING,0.0,0,4,4,5.2537,5.25,1,5m,1.01,4 bear-built-above · rel-vol 0.7x · regime FAVORABLE,True,4,5.1973,5.1193,5.2537,1282,1.09,0.72,False
ACN,171.0,BASING,0.0,0,20,20,178.25,176.95,131,weekly,3.48,10 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,21,171.0,168.435,178.25,38,4.24,2.83,False
ACRS,6.4579,BASING,0.0,0,1,1,6.485,6.48,1,1m,0.34,1 bear-built-above · rel-vol 2.8x · regime FAVORABLE,False,1,6.4579,6.361,6.485,1032,0.42,0.28,False
ADBE,252.57,BASING,0.0,0,19,19,293.38,282.74,1064,daily,11.95,17 bear-built-above · rel-vol 0.8x · regime FAVORABLE,True,20,252.57,248.7814,293.38,26,16.16,10.77,False
AEG,9.51,BASING,0,0,0,0,,,,,0,rel-vol 1.1x · regime FAVORABLE,True,0,9.51,9.3674,10.461,701,10.0,6.67,False
AEHL,0.3377,BASING,0.0,0,13,13,0.381,0.3809,1,1h,12.79,8 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,13,0.3377,0.3326,0.381,19741,12.82,8.55,False
AEM,166.8118,BASING,0.0,0,15,15,192.66,185.0,766,daily,10.9,rel-vol 2.2x · regime FAVORABLE,False,19,166.8118,164.3096,192.66,39,15.5,10.33,False
AEVA,23.24,BASING,0.0,0,20,20,26.62,26.56,7,45m,14.29,rel-vol 0.9x · regime FAVORABLE,False,24,23.24,22.8914,26.62,286,14.54,9.7,False
AG,17.5284,BASING,0.0,0,16,16,18.55,18.41,15,daily,5.03,8 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,16,17.5284,17.2655,18.55,380,5.83,3.89,False
AGEN,7.81,BASING,0.0,0,8,8,8.38,8.34,5,5m,6.79,8 bear-built-above · rel-vol 0.1x · regime FAVORABLE,True,8,7.81,7.6928,8.38,853,7.3,4.87,False
AGL,109.25,BASING,0.0,0,20,20,136.75,116.5,2025,daily,6.64,8 bear-built-above · rel-vol 3.1x · regime FAVORABLE,False,20,109.25,107.6112,136.75,61,25.17,16.78,False
AGNC,10.7,BASING,0.0,0,20,20,11.97,11.83,15,daily,10.56,17 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,21,10.7,10.5395,11.97,623,11.87,7.91,False
AI,9.8145,BASING,0.0,0,20,20,10.3,10.18,13,weekly,3.72,20 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,20,9.8145,9.6673,10.3,679,4.95,3.3,False
ALC,70.57,BASING,0.0,0,18,18,81.32,80.405,92,daily,13.94,16 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,18,70.57,69.5114,81.32,94,15.23,10.16,False
ALM,13.85,BASING,0.0,0,19,19,15.79,15.67,12,daily,13.14,4 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,19,13.85,13.6422,15.79,481,14.01,9.34,False
ALTO,4.9717,BASING,0.0,0,20,20,5.565,5.4475,12,4h,9.57,9 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,20,4.9717,4.8971,5.565,1340,11.93,7.96,False
AMAT,530.73,BASING,0.0,0,18,18,602.5,582.01,2050,weekly,9.66,26 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,18,530.73,522.769,602.5,12,13.52,9.02,False
AMBP,5.09,BASING,0.0,0,20,20,5.21,5.15,6,30m,1.18,27 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,23,5.09,5.0137,5.21,1309,2.36,1.57,False
AMC,2.67,BASING,0.0,0,8,8,3.06,3.03,4,4h,13.48,5 bear-built-above · rel-vol 0.6x · regime FAVORABLE,True,8,2.67,2.63,3.06,2496,14.61,9.74,False
AMCX,12.03,BASING,0.0,0,6,6,12.305,12.3,1,10m,2.24,6 bear-built-above · rel-vol 1.8x · regime FAVORABLE,True,7,12.03,11.8495,12.305,554,2.29,1.52,False
AMD,475.72,BASING,0.0,0,20,20,504.0,484.495,1951,daily,1.84,27 bear-built-above · rel-vol 1.7x · regime FAVORABLE,False,20,475.72,468.5842,504.0,14,5.94,3.96,False
AMKR,53.2,BASING,0.0,0,19,19,56.2,56.13,8,10m,5.51,42 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,19,53.2,52.402,56.2,125,5.64,3.76,False
AMPG,5.36,BASING,0.0,0,16,16,5.53,5.48,5,1h,2.24,14 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,16,5.36,5.2796,5.53,1243,3.17,2.11,False
AMZN,273.4,BASING,0.0,0,20,20,276.76,276.73,3,45m,1.22,25 bear-built-above · rel-vol 0.9x · regime FAVORABLE,True,20,273.4,269.299,276.76,24,1.23,0.82,False
ANET,196.0,BASING,0.0,0,18,18,208.72,207.01,172,1m,5.62,21 bear-built-above · rel-vol 2.5x · regime FAVORABLE,True,20,196.0,193.06,208.72,34,6.49,4.33,False
ANNX,5.5,BASING,0.0,0,13,13,5.9849,5.78,21,30m,5.09,4 bear-built-above · rel-vol 0.5x · regime FAVORABLE,True,13,5.5,5.4175,5.9849,1212,8.82,5.88,False
APLD,29.38,BASING,0.0,0,16,16,32.29,32.11,18,daily,9.29,19 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,16,29.38,28.9393,32.29,226,9.9,6.6,False
APLE,16.98,BASING,0,0,0,0,,,,,0,rel-vol 1.4x · regime FAVORABLE,False,0,16.98,16.7253,18.678,392,10.0,6.67,False
