ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AAL,15.61,BASING,0.0,0,11,11,16.95,16.81,15,weekly,7.69,rel-vol 0.4x · regime FAVORABLE,True,14,15.61,15.3758,16.95,427,8.58,5.72,False
AAOI,96.34,BASING,0.0,0,19,19,99.747,99.61,14,45m,3.39,37 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,19,96.34,94.8949,99.747,69,3.54,2.36,False
AAPL,308.88,BASING,0.0,0,17,17,338.19,333.43,476,daily,7.95,15 bear-built-above · rel-vol 1.5x · regime FAVORABLE,False,18,308.88,304.2468,338.19,21,9.49,6.33,False
ABT,105.77,BASING,0.0,0,20,20,120.73,108.61,1213,daily,2.69,27 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,21,105.77,104.1834,120.73,63,14.14,9.43,False
ACHC,28.26,BASING,0.0,0,8,8,28.35,28.32,4,10m,0.21,7 bear-built-above · rel-vol 1.1x · regime FAVORABLE,True,9,28.26,27.8361,28.35,235,0.32,0.21,False
ACHR,4.78,BASING,0.0,0,18,18,5.18,5.11,7,daily,6.9,19 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,18,4.78,4.7083,5.18,1394,8.37,5.58,False
ACN,161.5,BASING,0.0,0,20,20,178.25,176.95,131,weekly,9.57,78 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,20,161.5,159.0775,178.25,41,10.37,6.91,False
ACRS,5.32,BASING,0.0,0,20,20,5.62,5.51,12,daily,3.57,17 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,20,5.32,5.2402,5.62,1253,5.64,3.76,False
ADBE,245.04,BASING,0.0,0,20,20,270.0,267.98,202,daily,9.36,66 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,20,245.04,241.3644,270.0,27,10.19,6.79,False
ADPT,24.3097,BASING,0,0,0,0,,,,,0,rel-vol 1.9x · regime FAVORABLE,True,0,24.3097,23.9451,26.7407,274,10.0,6.67,False
AEG,9.45,BASING,0,0,0,0,,,,,0,rel-vol 1.1x · regime FAVORABLE,True,0,9.45,9.3082,10.395,705,10.0,6.67,False
AEVA,16.85,BASING,0.0,0,20,20,18.675,18.21,47,daily,8.07,23 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,21,16.85,16.5973,18.675,395,10.83,7.22,False
AG,15.38,BASING,0.0,0,20,20,17.2,16.595,61,daily,7.9,46 bear-built-above · rel-vol 2.0x · regime FAVORABLE,False,20,15.38,15.1493,17.2,433,11.83,7.89,False
AGEN,7.84,BASING,0.0,0,5,5,7.8854,7.87,2,45m,0.38,5 bear-built-above · rel-vol 0.3x · regime FAVORABLE,False,5,7.84,7.7224,7.8854,850,0.58,0.39,False
AGNC,10.8936,BASING,0.0,0,15,15,11.97,11.83,15,daily,8.6,7 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,18,10.8936,10.7302,11.97,611,9.88,6.59,False
AHMA,1.48,BASING,0.0,0,2,2,1.7,1.62,8,5m,9.46,1 bear-built-above · rel-vol 0.1x · regime FAVORABLE,False,2,1.48,1.4578,1.7,4504,14.86,9.91,False
AI,9.03,BASING,0.0,0,7,7,10.3,10.18,13,weekly,12.74,2 bear-built-above · rel-vol 0.7x · regime FAVORABLE,True,8,9.03,8.8945,10.3,738,14.06,9.38,False
ALC,69.93,BASING,0.0,0,16,16,81.32,80.405,92,daily,14.98,4 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,16,69.93,68.8811,81.32,95,16.29,10.86,False
ALIT,18.27,BASING,0.0,0,16,16,21.41,20.93,49,daily,14.56,27 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,16,18.27,17.996,21.41,364,17.19,11.46,False
ALMS,28.65,BASING,0.0,0,16,16,29.72,29.27,45,4h,2.16,5 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,20,28.65,28.2202,29.72,232,3.73,2.49,False
ALTO,4.665,BASING,0.0,0,19,19,5.05,4.97,9,30m,6.54,33 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,20,4.665,4.595,5.05,1429,8.25,5.5,False
AMAT,525.57,BASING,0.0,0,16,16,602.5,582.01,2050,weekly,10.74,22 bear-built-above · rel-vol 1.4x · regime FAVORABLE,False,17,525.57,517.6865,602.5,12,14.64,9.76,False
AMC,2.73,BASING,0.0,0,8,8,3.06,3.03,4,4h,10.99,5 bear-built-above · rel-vol 0.6x · regime FAVORABLE,True,10,2.73,2.689,3.06,2442,12.09,8.06,False
AMD,503.6,BASING,0.0,0,20,20,545.5,545.09,41,45m,8.24,20 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,20,503.6,496.046,545.5,13,8.32,5.55,False
AMKR,51.5,BASING,0.0,0,18,18,60.71,51.8,892,daily,0.58,28 bear-built-above · rel-vol 1.4x · regime FAVORABLE,False,18,51.5,50.7275,60.71,129,17.88,11.92,False
AMPG,4.91,BASING,0.0,0,17,17,5.57,5.5,8,15m,12.02,24 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,17,4.91,4.8364,5.57,1357,13.44,8.96,False
AMZN,264.0,BASING,0.0,0,11,11,267.94,266.285,166,weekly,0.87,3 bear-built-above · rel-vol 2.5x · regime FAVORABLE,True,14,264.0,260.04,267.94,25,1.49,0.99,False
ANDG,46.23,BASING,0.0,0,4,4,47.04,46.74,30,4h,1.1,4 bear-built-above · rel-vol 0.9x · regime FAVORABLE,True,5,46.23,45.5365,47.04,144,1.75,1.17,False
ANET,172.5,BASING,0.0,0,20,20,175.5,175.21,29,30m,1.57,17 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,22,172.5,169.9125,175.5,38,1.74,1.16,False
ANRO,28.68,BASING,0,0,0,0,,,,,0,rel-vol 0.6x · regime FAVORABLE,True,0,28.68,28.2498,31.548,232,10.0,6.67,False
APP,406.99,BASING,0.0,0,17,17,414.48,413.535,95,daily,1.61,12 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,17,406.99,400.8852,414.48,16,1.84,1.23,False
ARBE,0.62,BASING,0.0,0,20,20,0.69,0.6834,1,30m,10.23,17 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,20,0.62,0.6107,0.69,10752,11.29,7.53,False
AREC,1.8732,BASING,0.0,0,8,8,2.08,2.075,1,weekly,10.77,rel-vol 0.8x · regime FAVORABLE,True,9,1.8732,1.8451,2.08,3558,11.04,7.36,False
ARI,6.5,BASING,0.0,0,20,20,10.54,7.02,352,daily,8.0,20 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,20,6.5,6.4025,10.54,1025,62.15,41.44,False
ARIS,13.55,BASING,0.0,0,18,18,14.25,13.97,28,45m,3.1,26 bear-built-above · rel-vol 1.8x · regime FAVORABLE,False,18,13.55,13.3468,14.25,492,5.17,3.44,False
ASAN,7.95,BASING,0.0,0,20,20,8.15,8.14,1,daily,2.39,19 bear-built-above · rel-vol 1.4x · regime FAVORABLE,False,22,7.95,7.8308,8.15,838,2.52,1.68,False
ASST,11.9,BASING,0.0,0,18,18,12.67,12.09,59,daily,1.6,21 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,18,11.9,11.7215,12.67,560,6.47,4.31,False
ASTS,60.36,BASING,0.0,0,12,12,64.8,63.55,125,45m,5.28,9 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,12,60.36,59.4546,64.8,110,7.36,4.9,False
ATAI,7.18,BASING,0.0,0,1,1,7.195,7.19,1,5m,0.14,1 bear-built-above · rel-vol 0.7x · regime FAVORABLE,True,1,7.18,7.0723,7.195,928,0.21,0.14,False
ATEX,95.45,BASING,0.0,0,20,20,103.99,103.0,99,daily,7.91,20 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,20,95.45,94.0182,103.99,69,8.95,5.96,False
ATLC,106.05,BASING,0.0,0,7,7,110.41,108.85,157,1h,2.64,rel-vol 0.7x · regime FAVORABLE,True,7,106.05,104.4592,110.41,62,4.11,2.74,False
AUR,6.24,BASING,0.0,0,8,8,6.545,6.54,1,45m,4.81,5 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,10,6.24,6.1464,6.545,1068,4.89,3.26,False
AVGO,393.7,BASING,0.0,0,12,12,479.23,418.91,6032,daily,6.4,4 bear-built-above · rel-vol 1.1x · regime FAVORABLE,True,15,393.7,387.7945,479.23,16,21.72,14.48,False
AVTR,13.52,BASING,0.0,0,11,11,15.08,14.79,30,4h,9.39,10 bear-built-above · rel-vol 1.4x · regime FAVORABLE,False,13,13.52,13.3172,15.08,493,11.54,7.69,False
AVTX,19.39,BASING,0.0,0,5,5,19.645,19.6,5,1m,1.08,5 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,6,19.39,19.0992,19.645,343,1.32,0.88,False
AXTI,58.7117,BASING,0.0,0,8,8,70.15,67.155,300,weekly,14.38,3 bear-built-above · rel-vol 2.1x · regime FAVORABLE,True,10,58.7117,57.831,70.15,113,19.48,12.99,False
B,37.45,BASING,0.0,0,17,17,40.34,39.76,59,weekly,6.17,14 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,17,37.45,36.8882,40.34,178,7.72,5.14,False
BAC,61.87,BASING,0.0,0,15,15,62.58,62.51,8,30m,1.03,15 bear-built-above · rel-vol 0.7x · regime FAVORABLE,True,16,61.87,60.9419,62.58,107,1.15,0.77,False
BAND,38.71,BASING,0.0,0,12,12,41.01,40.5,51,1h,4.62,12 bear-built-above · rel-vol 1.7x · regime FAVORABLE,False,12,38.71,38.1294,41.01,172,5.94,3.96,False
BATL,1.35,BASING,0.0,0,19,19,1.63,1.47,16,weekly,8.89,16 bear-built-above · rel-vol 0.3x · regime FAVORABLE,False,19,1.35,1.3297,1.63,4938,20.74,13.83,False
BAX,26.85,BASING,0.0,0,13,13,28.1711,28.17,1,1h,4.92,13 bear-built-above · rel-vol 3.5x · regime FAVORABLE,False,16,26.85,26.4473,28.1711,248,4.92,3.28,False
BB,8.58,BASING,0.0,0,19,19,8.99,8.88,11,weekly,3.5,28 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,19,8.58,8.4513,8.99,777,4.78,3.19,False
BCAX,26.7,BASING,0.0,0,20,20,30.4,30.25,15,1h,13.3,8 bear-built-above · rel-vol 1.4x · regime FAVORABLE,False,20,26.7,26.2995,30.4,249,13.86,9.24,False
BE,224.68,BASING,0.0,0,19,19,244.61,231.38,1324,weekly,2.98,rel-vol 2.1x · regime FAVORABLE,False,20,224.68,221.3098,244.61,29,8.87,5.91,False
BFLY,8.2954,BASING,0.0,0,11,11,9.3593,9.355,1,1h,12.77,rel-vol 1.3x · regime FAVORABLE,False,12,8.2954,8.171,9.3593,803,12.83,8.55,False
BHVN,14.2,BASING,0.0,0,20,20,14.51,14.27,25,daily,0.49,25 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,23,14.2,13.987,14.51,469,2.18,1.46,False
BIYA,4.07,BASING,0.0,0,9,9,4.5,4.47,4,1m,9.83,5 bear-built-above · rel-vol 0.2x · regime FAVORABLE,False,9,4.07,4.009,4.5,1638,10.57,7.04,False
BKD,14.62,BASING,0.0,0,17,17,16.5,15.425,108,daily,5.51,32 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,17,14.62,14.4007,16.5,455,12.86,8.57,False
