ticker,setup,side,score,entry,stop,target,secondary_target,shares,rr,spy_regime,rel_vol,current_price,ath_status,pct_from_52w_high,high_52w,float_rotation,float_rotation_label,obv_macro_state,exhaustion_warning,primitives_json,reasons,notes,timestamp
GOLD,BEAR_REJECTION_PENDING,SHORT,83.2,50.29,52.68,46.15,42.98,41,1.73,HOSTILE,1.54,49.3,BELOW,-0.2609,66.7,0.035,3.5% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""large_anchor"": 10.0, ""high_genesis_rank"": 13.2, ""vacuum_tier"": 6.0, ""moderate_rally"": 4.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $51.07 (weekly 136tk VACUUM bear gap) | SPY HOSTILE — short setup amplified | ASC channel active (weekly) — short fights rising structure | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $50.29 (2% rally cap; anchor at $51.07 too far). Stop $52.68. Anchor: weekly 136tk bear.,2026-09-10T05:41:54
FUBO,BEAR_REJECTION_PENDING,SHORT,62.0,11.0,11.33,9.43,9.46,298,4.69,HOSTILE,0.67,10.79,DEEP_BELOW,-0.8095,56.64,0.0299,3.0% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $11.00 (45m 28tk MINOR bear gap) | only 1.9% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $11.00 on rally (1.9% above current $10.79). Stop $11.33. Anchor: 45m 28tk bear.,2026-09-10T05:41:52
BNC,BEAR_REJECTION_PENDING,SHORT,61.1,4.7,5.02,4.46,,307,0.72,HOSTILE,1.47,4.68,DEEP_BELOW,-0.7499,18.71,0.1461,14.6% (active),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 9.1, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $4.70 (4h 30tk MINOR bear gap) | only 0.4% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (15m) — short fights rising structure | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $4.70 on rally (0.4% above current $4.68). Stop $5.02. Anchor: 4h 30tk bear.,2026-09-10T05:41:52
BNC,SHORT_UPPER_DIRTY,SHORT,60.0,4.68,5.02,4.53,,289,0.43,HOSTILE,1.47,4.68,DEEP_BELOW,-0.7499,18.71,0.1461,14.6% (active),RISING,False,"{""dealing_range_present"": 14.0, ""rail_genesis_rank"": 12.0, ""rail_volume_spike"": 8.0, ""rail_huge_anchor"": 10.0, ""range_width_clean"": 4.0, ""at_upper_dirty_rail"": 12.0}",Dealing range bounded by dirty gaps $4.53–$4.70 | rail anchor in top 20% by genesis | rail had high-volume rejection on test | rail tick_width 30 (huge) | price AT upper dirty rail (responsive short zone),SHORT at upper dirty rail $4.68. Target lower rail $4.53. Stop above upper gap $5.02.,2026-09-10T05:41:52
CTGO,BEAR_REJECTION_PENDING,SHORT,77.7,20.18,20.91,19.04,17.67,135,1.54,HOSTILE,0.86,19.78,DEEP_BELOW,-0.4247,34.38,0.0088,0.9% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""medium_anchor"": 6.0, ""high_genesis_rank"": 9.7, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $20.25 (45m 57tk MINOR bear gap) | only 2.4% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $20.18 (2% rally cap; anchor at $20.25 too far). Stop $20.91. Anchor: 45m 57tk bear.,2026-09-10T05:41:51
TNON,BEAR_REJECTION_PENDING,SHORT,64.9,3.69,4.05,3.51,,279,0.52,HOSTILE,2.96,3.6197,DEEP_BELOW,-0.9282,50.4,19.0688,1906.9% (EXTREME — almost always reverts),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 0.9, ""moderate_rally"": 4.0, ""regime_hostile_helps_short"": 10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $3.76 (daily 2tk MINOR bear gap) | SPY HOSTILE — short setup amplified | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $3.69 (2% rally cap; anchor at $3.76 too far). Stop $4.05. Anchor: daily 2tk bear.,2026-09-10T05:41:50
EHGO,BEAR_REJECTION_PENDING,SHORT,61.9,1.06,1.1,0.99,0.95,2383,1.75,HOSTILE,0.09,1.04,DEEP_BELOW,-0.9073,11.22,0.0869,8.7% (normal),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 9.9, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""ascending_channel_headwind"": -10.0}",PENDING: wait for rally to $1.07 (weekly 2tk MINOR bear gap) | only 2.9% above current — close rally | SPY HOSTILE — short setup amplified | ASC channel active (5m) — short fights rising structure,LIMIT SHORT @ $1.06 (2% rally cap; anchor at $1.07 too far). Stop $1.1. Anchor: weekly 2tk bear.,2026-09-10T05:41:54
AIM,BEAR_REJECTION_PENDING,SHORT,62.0,0.23,0.24,0.21,0.21,12870,2.65,HOSTILE,0.79,0.2249,DEEP_BELOW,-0.9245,2.98,0.2542,25.4% (active),NEUTRAL,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0}",PENDING: wait for rally to $0.23 (1m 1tk MINOR bear gap) | only 1.8% above current — close rally | SPY HOSTILE — short setup amplified,LIMIT SHORT @ $0.23 on rally (1.8% above current $0.22). Stop $0.24. Anchor: 1m 1tk bear.,2026-09-10T05:41:51
OLB,BEAR_REJECTION_PENDING,SHORT,62.0,0.28,0.3,0.25,0.25,7488,2.24,HOSTILE,16.39,0.2768,DEEP_BELOW,-0.8462,1.8,12.8472,1284.7% (EXTREME — almost always reverts),RISING,False,"{""structural_anchor_above"": 14.0, ""near_rally"": 8.0, ""regime_hostile_helps_short"": 10.0, ""obv_rising_against_short"": 0.0}",PENDING: wait for rally to $0.28 (1m 1tk MINOR bear gap) | only 2.2% above current — close rally | SPY HOSTILE — short setup amplified | OBV rising — possible trapped buyers under resistance (neutral),LIMIT SHORT @ $0.28 (2% rally cap; anchor at $0.28 too far). Stop $0.3. Anchor: 1m 1tk bear.,2026-09-10T05:41:52
MGN,BEAR_REJECTION_PENDING,SHORT,65.2,0.22,0.6,0.21,,263,0.03,HOSTILE,19.49,0.2129,DEEP_BELOW,-0.9994,345.2,1985.7143,198571.4% (EXTREME — almost always reverts),RISING,False,"{""structural_anchor_above"": 14.0, ""high_genesis_rank"": 1.2, ""moderate_rally"": 4.0, ""regime_hostile_helps_short"": 10.0, ""obv_falling"": 6.0}",PENDING: wait for rally to $0.23 (45m 1tk MINOR bear gap) | SPY HOSTILE — short setup amplified | OBV falling — distribution confirms short thesis,LIMIT SHORT @ $0.22 (2% rally cap; anchor at $0.23 too far). Stop $0.6. Anchor: 45m 1tk bear.,2026-09-10T05:41:54
