ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AAL,14.95,BASING,0.0,0,20,20,16.58,16.395,19,daily,9.67,72 bear-built-above · rel-vol 0.4x · regime FAVORABLE,False,20,14.95,14.7257,16.58,445,10.9,7.27,False
AAOI,128.19,BASING,0.0,0,20,20,131.43,130.21,122,45m,1.58,37 bear-built-above · rel-vol 1.6x · regime FAVORABLE,False,20,128.19,126.2672,131.43,52,2.53,1.68,False
AAOZ,12.32,BASING,0.0,0,5,5,19.48,13.1,639,daily,6.33,rel-vol 4.8x · regime FAVORABLE,False,5,12.32,12.1352,19.48,541,58.12,38.74,False
AAPL,308.65,BASING,0.0,0,20,20,333.1,308.91,2419,daily,0.08,18 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,20,308.65,304.0202,333.1,21,7.92,5.28,False
ABCL,9.13,BASING,0.0,0,20,20,9.5799,9.575,1,30m,4.87,24 bear-built-above · rel-vol 6.5x · regime FAVORABLE,False,20,9.13,8.9931,9.5799,730,4.93,3.29,False
ABNB,181.89,BASING,0.0,0,20,20,184.65,184.46,19,45m,1.41,31 bear-built-above · rel-vol 2.2x · regime FAVORABLE,False,20,181.89,179.1616,184.65,36,1.52,1.01,False
ABT,108.59,BASING,0.0,0,15,15,120.73,108.61,1213,daily,0.02,4 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,15,108.59,106.9612,120.73,61,11.18,7.45,False
ACHR,6.1438,BASING,0.0,0,13,13,6.749,6.745,1,10m,9.79,12 bear-built-above · rel-vol 3.3x · regime FAVORABLE,False,13,6.1438,6.0516,6.749,1085,9.85,6.57,False
ACN,175.56,BASING,0.0,0,20,20,193.44,190.69,275,daily,8.62,15 bear-built-above · rel-vol 0.5x · regime FAVORABLE,False,22,175.56,172.9266,193.44,37,10.18,6.79,False
ACRS,5.89,BASING,0.0,0,19,19,6.2995,6.15,15,1h,4.41,19 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,19,5.89,5.8016,6.2995,1131,6.95,4.63,False
ADBE,270.54,BASING,0.0,0,20,20,293.38,282.74,1064,daily,4.51,15 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,21,270.54,266.4819,293.38,24,8.44,5.63,False
ADM,80.49,BASING,0.0,0,20,20,85.92,84.43,149,daily,4.9,6 bear-built-above · rel-vol 1.4x · regime FAVORABLE,False,20,80.49,79.2826,85.92,82,6.75,4.5,False
ADSK,255.8,BASING,0.0,0,17,17,268.33,260.0,833,daily,1.64,8 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,19,255.8,251.963,268.33,26,4.9,3.27,False
AEG,9.47,BASING,0.0,0,11,11,9.53,9.51,2,daily,0.42,11 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,11,9.47,9.328,9.53,703,0.63,0.42,False
AEHL,6.03,BASING,0.0,0,2,2,6.5,6.05,46,5m,0.33,2 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,2,6.03,5.9396,6.5,1105,7.79,5.2,False
AEM,176.92,BASING,0.0,0,17,17,192.66,185.0,766,daily,4.57,4 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,20,176.92,174.2662,192.66,37,8.9,5.93,False
AEVA,23.52,BASING,0.0,0,20,20,23.98,23.95,4,30m,1.83,29 bear-built-above · rel-vol 1.2x · regime FAVORABLE,False,20,23.52,23.1672,23.98,283,1.96,1.3,False
AG,18.43,BASING,0.0,0,20,20,20.99,20.39,60,daily,10.63,9 bear-built-above · rel-vol 1.0x · regime FAVORABLE,False,22,18.43,18.1535,20.99,361,13.89,9.26,False
AGEN,6.96,BASING,0.0,0,20,20,7.78,7.67,12,daily,10.2,24 bear-built-above · rel-vol 0.8x · regime FAVORABLE,False,20,6.96,6.8556,7.78,957,11.78,7.85,False
