ticker,side,mode,tier,fem,rr,entry,stop,t1,dist_pct,float_label,float_m,float_rotation,vol_ratio_today,hot_days,move_pct,clean_air_pct,va_grade,conviction_ticks,news,_score,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_stop_px,_t1_px,_cutoff
AIXI,Long,PULLBACK,T1-STRONG_LONG,100,2.7,0.85,0.67,1.337,5.5,MED,28.67,4.85,0.8,0,130.7,48.7,B,86,,1.1687,1.0,0.5,0.938,1.0,0.73,0.85,0.87,1666,555,500,10.12,2.71,2.34,0.67,1.337,10:30
QCOM,Long,PULLBACK,T2-LONG,79,2.0,143.58,132.8803,164.9794,8.0,MEGA,1064.7,0.04,2.7,3,21.9,7.9,B,2682,,1.1125,0.438,0.75,0.0,0.25,136.99,143.58,145.0158,24,9,8,6.81,2.0,1.65,132.8803,164.9794,10:30
INTC,Long,PULLBACK,T1-STRONG_LONG,95,2.0,86.1,82.0523,94.1954,9.1,MEGA,5016.85,0.05,1.7,1,45.1,99.9,A,4833,,0.9875,0.438,1.0,0.5,0.5,84.59,86.1,86.961,39,24,20,3.79,2.0,1.47,82.0523,94.1954,10:30
NOK,Long,PULLBACK,T1-STRONG_LONG,94,2.0,11.645,10.9707,12.9936,6.5,MEGA,4443.8,0.04,1.6,0,24.7,99.9,A,485,,0.9625,0.438,0.625,0.375,0.25,11.31,11.645,11.7614,294,148,126,4.96,2.0,1.56,10.9707,12.9936,10:30
BRBR,Long,PULLBACK,T2-LONG,92,2.0,17.54,15.714,21.192,4.3,HIGH,108.37,0.04,1.3,0,10.2,3.6,C,68,,0.925,0.438,0.375,0.25,0.25,16.2,17.54,17.7154,205,54,49,10.27,2.0,1.74,15.714,21.192,10:30
PLUG,Long,PULLBACK,T1-STRONG_LONG,100,2.0,3.135,2.9391,3.5268,8.1,MEGA,1330.52,0.1,1.8,0,16.8,99.9,B,74,,0.7688,0.438,0.875,0.938,0.75,3.03,3.135,3.1663,1100,510,440,5.47,2.0,1.59,2.9391,3.5268,10:30
OSRH,Long,BOUNCE,T2-LONG,81,2.0,0.46,0.3975,0.585,2.1,MED,15.28,1.01,9.8,1,114.3,20.0,D,0,,0.7625,0.438,0.125,0.125,0.875,0.4475,0.46,0.48,2000,1600,1212,2.75,2.0,1.27,0.3975,0.585,10:30
AMZN,Long,BOUNCE,T1-STRONG_LONG,99,2.0,263.04,247.7283,293.6634,1.2,MEGA,9756.22,0.01,1.5,0,5.1,99.9,A,5693,,0.7312,0.438,0.0,0.688,0.0,255.39,263.04,265.6704,13,6,5,5.0,2.0,1.56,247.7283,293.6634,10:30
EAT,Long,BOUNCE,T1-STRONG_LONG,99,2.0,147.8,121.705,199.99,2.4,MED,42.59,0.09,3.0,1,17.5,5.4,B,8395,,0.6812,0.438,0.25,0.688,0.625,129.24,147.8,149.278,13,3,3,9.39,2.0,1.84,121.705,199.99,10:30
