ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
GRML,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,14.63,13.9,16.17,16.52,136,2.11,14.890000343322754,16.0,12.130000114440918,42176900.0,1.78,STOPPED,-1.0,CHOP,MARKET,7,MINOR,2026-09-25_1733,2026-09-24
WBD,LONG,CONVICTION,98.0,BULL_BOUNCE_PENDING,30.8,27.81,32.34,,33,0.52,30.84000015258789,30.8700008392334,30.709999084472656,46106500.0,0.13,CLOSED,0.01,CHOP,MARKET,15,MINOR,2026-09-25_1733,2026-09-24
IONQ,LONG,CONVICTION,96.8,BULL_BOUNCE_PENDING,41.17,38.93,46.71,46.85,44,2.48,44.97999954223633,45.65999984741211,41.279998779296875,43226800.0,9.25,NO_FILL,0.0,CHOP,MARKET,20,MINOR,2026-09-25_1733,2026-09-24
SHOP,LONG,CONVICTION,96.7,BULL_BOUNCE_PENDING,139.69,132.71,150.7,158.45,14,1.58,145.16000366210938,145.9600067138672,140.3000030517578,9457700.0,3.92,NO_FILL,0.0,CHOP,MARKET,20,CONVICTION,2026-09-25_1733,2026-09-24
KD,SHORT,CONVICTION,95.0,BEAR_REJECTION_PENDING,12.24,23.04,11.63,,9,0.06,11.739999771118164,12.229999542236328,11.515000343322754,3094100.0,-3.06,NO_FILL,0.0,CHOP,LIMIT,20,CONVICTION,2026-09-25_1733,2026-09-24
BDC,SHORT,CONVICTION,95.0,BEAR_REJECTION_PENDING,116.41,122.87,103.6,101.32,15,1.98,110.80000305175781,113.7300033569336,110.5999984741211,345300.0,-2.92,NO_FILL,0.0,CHOP,LIMIT,20,CONVICTION,2026-09-25_1733,2026-09-24
NFLX,SHORT,CONVICTION,94.3,BEAR_REJECTION_PENDING,71.79,75.69,68.2,,25,0.92,71.72000122070312,72.04000091552734,71.20999908447266,28223900.0,0.49,CLOSED,0.02,CHOP,LIMIT,20,CONVICTION,2026-09-25_1733,2026-09-24
XMTR,LONG,CONVICTION,94.2,BULL_BOUNCE_PENDING,105.01,99.03,110.26,,16,0.88,97.37999725341797,107.93000030517578,96.16000366210938,1690800.0,-7.27,STOPPED,-1.0,CHOP,MARKET,0,NONE,2026-09-25_1733,2026-09-24
BDX,SHORT,CONVICTION,92.2,BEAR_REJECTION_PENDING,185.42,188.56,167.75,175.88,31,5.63,179.22999572753906,183.72000122070312,178.97999572753906,1404800.0,-1.8,NO_FILL,0.0,CHOP,LIMIT,20,CONVICTION,2026-09-25_1733,2026-09-24
NTNX,LONG,CONVICTION,91.7,BULL_BOUNCE_PENDING,69.7,65.59,73.19,,24,0.85,68.58999633789062,69.26000213623047,67.94999694824219,2541100.0,-1.59,CLOSED_LOSS,-0.27,CHOP,MARKET,9,VACUUM,2026-09-25_1733,2026-09-24
