ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,spy_regime,current_price,entry_type,n_gaps_above,gap_above_conviction,scan_date,asof
PMI,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,0.32,0.31,0.35,,6211,2.02,FAVORABLE,0.322,MARKET,3,COMPRESSION,2026-06-02,2026-06-02T11:31:16.798304
HPE,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,57.87,54.98,60.76,,34,1.0,FAVORABLE,57.87,MARKET,5,MINOR,2026-06-02,2026-06-02T11:31:16.808300
POET,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,14.2,13.49,15.46,,140,1.78,FAVORABLE,14.195,MARKET,5,MINOR,2026-06-02,2026-06-02T11:31:34.356047
MRVL,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,284.45,270.23,298.67,,7,1.0,FAVORABLE,284.45,MARKET,0,NONE,2026-06-02,2026-06-02T11:31:31.528822
HIMX,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,24.05,21.8,25.25,,44,0.53,FAVORABLE,24.05,MARKET,5,MINOR,2026-06-02,2026-06-02T11:34:59.324843
RNG,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,46.56,43.08,48.89,,28,0.67,FAVORABLE,46.565,MARKET,5,MINOR,2026-06-02,2026-06-02T11:37:25.388361
ORCL,LONG,CONVICTION,99.7,BULL_BOUNCE_PENDING,241.06,224.65,268.74,,6,1.69,FAVORABLE,241.055,MARKET,5,VACUUM,2026-06-02,2026-06-02T11:32:40.287150
NOW,LONG,CONVICTION,99.5,BULL_BOUNCE_PENDING,125.53,119.26,141.64,,15,2.57,FAVORABLE,125.535,MARKET,5,CONVICTION,2026-06-02,2026-06-02T11:32:27.551435
LASE,LONG,CONVICTION,99.3,BULL_BOUNCE_PENDING,1.43,1.29,1.5,,711,0.51,FAVORABLE,1.43,MARKET,0,NONE,2026-06-02,2026-06-02T11:39:58.983506
WOLF,LONG,CONVICTION,98.3,BULL_BOUNCE_PENDING,59.73,56.74,68.33,,33,2.88,FAVORABLE,59.73,MARKET,5,MINOR,2026-06-02,2026-06-02T11:40:06.969302
NVDA,LONG,CONVICTION,97.5,BULL_BOUNCE_PENDING,226.07,212.68,237.37,,7,0.84,FAVORABLE,226.0701,MARKET,5,VACUUM,2026-06-02,2026-06-02T11:31:43.040980
CRWV,LONG,CONVICTION,97.0,BULL_BOUNCE_PENDING,123.87,117.68,135.85,,16,1.93,FAVORABLE,123.87,MARKET,5,MINOR,2026-06-02,2026-06-02T11:32:35.629716
HUBC,LONG,CONVICTION,96.8,BULL_BOUNCE_PENDING,0.86,0.82,0.98,0.98,2321,2.75,FAVORABLE,0.8616,MARKET,3,MINOR,2026-06-02,2026-06-02T11:32:09.955713
VSH,LONG,CONVICTION,96.2,BULL_BOUNCE_PENDING,62.55,59.42,65.68,,31,1.0,FAVORABLE,62.55,MARKET,2,MINOR,2026-06-02,2026-06-02T11:34:27.300174
FPS,LONG,CONVICTION,96.0,BULL_BOUNCE_PENDING,56.13,53.32,58.94,,35,1.0,FAVORABLE,56.13,MARKET,5,MINOR,2026-06-02,2026-06-02T11:34:00.997389
CODX,LONG,CONVICTION,96.0,BULL_BOUNCE_PENDING,6.92,6.57,7.27,,289,1.0,FAVORABLE,6.92,MARKET,5,MINOR,2026-06-02,2026-06-02T11:40:01.431906
IREN,LONG,CONVICTION,95.9,BULL_BOUNCE_PENDING,67.68,64.3,71.06,,29,1.0,FAVORABLE,67.68,MARKET,2,MINOR,2026-06-02,2026-06-02T11:32:36.539357
ZM,LONG,CONVICTION,95.7,BULL_BOUNCE_PENDING,112.3,101.08,117.91,,8,0.5,FAVORABLE,112.295,MARKET,1,MINOR,2026-06-02,2026-06-02T11:34:47.916223
LOBO,LONG,CONVICTION,95.0,BULL_BOUNCE_PENDING,1.14,1.08,1.2,,1755,1.0,FAVORABLE,1.139,MARKET,0,NONE,2026-06-02,2026-06-02T11:39:55.253905
FROG,LONG,CONVICTION,94.4,BULL_BOUNCE_PENDING,87.56,82.65,91.93,,20,0.89,FAVORABLE,87.555,MARKET,3,MINOR,2026-06-02,2026-06-02T11:36:22.411183
CMP,LONG,CONVICTION,93.8,BULL_BOUNCE_CONFIRMED,33.53,31.44,35.21,,47,0.8,FAVORABLE,33.53,LIMIT,5,MINOR,2026-06-02,2026-06-02T11:38:58.687740
NNE,LONG,CONVICTION,93.0,BULL_BOUNCE_PENDING,31.0,29.45,34.01,35.5,64,1.94,FAVORABLE,31.0,MARKET,5,COMPRESSION,2026-06-02,2026-06-02T11:36:47.028199
MNTS,LONG,CONVICTION,93.0,BULL_BOUNCE_PENDING,15.03,14.28,16.5,17.05,133,1.96,FAVORABLE,15.0299,MARKET,5,MINOR,2026-06-02,2026-06-02T11:41:35.357240
PD,LONG,CONVICTION,92.6,BULL_BOUNCE_PENDING,9.99,9.49,11.38,,200,2.78,FAVORABLE,9.99,MARKET,5,MINOR,2026-06-02,2026-06-02T11:36:12.757320
GTLB,LONG,CONVICTION,92.1,BULL_BOUNCE_PENDING,32.96,30.84,37.23,,47,2.01,FAVORABLE,32.96,MARKET,5,COMPRESSION,2026-06-02,2026-06-02T11:34:14.077274
IOT,LONG,CONVICTION,91.0,BULL_BOUNCE_PENDING,37.16,34.82,42.05,,42,2.09,FAVORABLE,37.16,MARKET,5,MINOR,2026-06-02,2026-06-02T11:34:27.209655
TEAM,LONG,CONVICTION,90.2,BULL_BOUNCE_PENDING,105.06,99.81,115.46,119.61,19,1.98,FAVORABLE,105.06,MARKET,5,COMPRESSION,2026-06-02,2026-06-02T11:34:00.407097
PCOR,LONG,CONVICTION,90.1,BULL_BOUNCE_PENDING,52.06,49.24,54.66,,35,0.92,FAVORABLE,52.06,MARKET,5,CONVICTION,2026-06-02,2026-06-02T11:36:31.462658
GRRR,LONG,CONVICTION,90.1,BULL_BOUNCE_PENDING,21.72,20.96,24.38,24.38,131,3.49,FAVORABLE,21.72,MARKET,3,MINOR,2026-06-02,2026-06-02T11:38:07.691795
FTRE,LONG,CONVICTION,89.5,BULL_BOUNCE_PENDING,15.71,14.53,16.5,,84,0.66,FAVORABLE,15.63,STOP,5,COMPRESSION,2026-06-02,2026-06-02T11:38:31.164046
INTC,LONG,CONVICTION,88.9,BULL_BOUNCE_PENDING,106.34,97.25,124.36,,11,1.98,FAVORABLE,108.51,LIMIT,5,CONVICTION,2026-06-02,2026-06-02T11:31:50.132733
