ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
USAS,HIGH_PRIORITY_PRE_TRIGGER,100.0,100.0,100.0,PRE_TRIGGER_COIL,5.1209,weekly,log_regression,AT_LOWER,0.007,15,4.39,4.68,daily,8.61,98.06,lower,5.07,True,True,0.99,1.0,46.65,46.65,2.33,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | pre-trigger coil near reload/reclaim level | room back to recent high | coiled/controlled short-term momentum,deep_damage_pullback | overhead_gap_too_close
CGNX,HIGH_PRIORITY_PRE_TRIGGER,100.0,100.0,100.0,PRE_TRIGGER_COIL,63.76,daily,log_regression,MID,0.458,27,44.1,56.5,daily,11.39,100.0,nearest_support_gap_hi,63.5,True,True,0.41,0.41,17.47,17.47,2.45,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 17.47% from recent high | pre-trigger coil near reload/reclaim level | room back to recent high,overhead_gap_too_close
HNRG,HIGH_PRIORITY_PRE_TRIGGER,98.0,100.0,100.0,PRE_TRIGGER_COIL,14.99,weekly,log_regression,OUTSIDE_DOWN,-0.027,7,13.36,13.68,weekly,8.74,100.0,nearest_support_gap_hi,14.8764,True,True,0.76,0.76,49.43,49.43,2.13,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | pre-trigger coil near reload/reclaim level | room back to recent high,deep_damage_pullback | overhead_gap_too_close | near_term_selling_pressure
SEI,HIGH_PRIORITY_PRE_TRIGGER,100.0,99.0,99.0,PRE_TRIGGER_COIL,59.02,daily,log_regression,AT_LOWER,0.049,20,57.96,58.6,weekly,0.71,97.01,nearest_support_gap_hi,59.0,True,False,0.03,0.03,46.04,46.04,3.34,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | pre-trigger coil near reload/reclaim level | room back to recent high | coiled/controlled short-term momentum,deep_damage_pullback
CLRO,HIGH_PRIORITY_PRE_TRIGGER,84.6,96.0,96.0,PRE_TRIGGER_COIL,7.01,daily,log_regression,MID,0.47,4,5.5677,5.6,1h,20.11,93.9,nearest_support_gap_hi,6.99,True,False,0.29,0.29,149.64,149.64,2.28,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | mid-low channel location | bullish shelf stack underneath | high-genesis parent shelf | pre-trigger coil near reload/reclaim level | room back to recent high,deep_damage_pullback | overhead_gap_too_close | near_term_selling_pressure
EPC,EARLY_STRUCTURAL_MATCH,100.0,89.0,89.0,TOO_EARLY_OR_LOOSE,27.99,daily,log_regression,AT_LOWER,0.203,10,22.98,24.78,daily,11.47,98.86,nearest_support_gap_hi,26.83,True,True,4.14,4.32,7.0,7.0,3.8,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 7.0% from recent high | coiled/controlled short-term momentum,too_early_or_loose_for_trigger
AUGO,EARLY_STRUCTURAL_MATCH,83.9,79.0,79.0,TOO_EARLY_OR_LOOSE,77.2618,daily,log_regression,AT_LOWER,0.316,40,58.61,62.115,daily,19.6,100.0,nearest_support_gap_hi,74.44,True,True,3.65,3.79,42.79,42.79,3.53,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | room back to recent high,deep_damage_pullback | too_early_or_loose_for_trigger | early_positive_momentum
IFF,EARLY_RECLAIM_TRIGGER,100.0,76.0,76.0,EARLY_RECLAIM_TRIGGER,85.0,daily,log_regression,AT_UPPER,0.77,21,70.77,80.79,daily,4.95,100.0,nearest_support_gap_hi,83.83,True,True,1.38,1.4,5.08,5.08,2.21,OPTIONS_NOT_CHECKED,"ascending channel/control | higher-timeframe channel participates | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 5.08% from recent high | just-triggered reclaim, still near shelf | coiled/controlled short-term momentum",mid_high_channel_location | early_trigger_not_chase | overhead_gap_too_close
RVTY,EARLY_STRUCTURAL_MATCH,65.2,66.0,66.0,TOO_EARLY_OR_LOOSE,119.76,daily,log_regression,MID,0.609,19,86.51,89.16,daily,25.55,100.0,nearest_support_gap_hi,115.02,True,True,3.96,4.12,0.0,0.0,,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf,not_pulled_back | too_early_or_loose_for_trigger | room_to_high_unknown | early_positive_momentum
