ticker,side,score,gap_tier,borrow_risk,float_m,sector_label,lifecycle_phase,entry,stop,target,last_px,high,low,volume,chg_short_pct,outcome,result_r,stop_adjusted,pm_gap_down_pct,rel_vol,checked_at,scan_date
NCT,Short,35.8206,IN_BAND,MEDIUM,1.03,NEUTRAL,SHORT_GENESIS,4.2745,4.3172,4.189,4.43,4.5999,4.0,1414006,-3.64,STOPPED,-1.0,True,13.55,2.72,2026-09-25_1738,2026-09-25
