ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
CIFR,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,24.45,23.23,25.67,,81,1.0,24.59000015258789,25.145000457763672,23.93000030517578,19156700.0,0.57,CLOSED,0.11,FAVORABLE,MARKET,,,2026-07-01_1306,2026-05-28
IREN,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,65.91,59.48,69.21,,15,0.51,64.05000305175781,66.75,63.54999923706055,46938600.0,-2.82,CLOSED_LOSS,-0.29,FAVORABLE,MARKET,,,2026-07-01_1306,2026-05-28
PL,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,49.2,46.74,53.33,,40,1.68,51.400001525878906,51.7599983215332,47.0,10309100.0,4.47,CLOSED,0.89,FAVORABLE,MARKET,,,2026-07-01_1306,2026-05-28
RDW,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,22.58,21.45,25.53,,88,2.61,25.899999618530273,26.639999389648438,22.809999465942383,86741500.0,14.7,NO_FILL,0.0,FAVORABLE,MARKET,,,2026-07-01_1306,2026-05-28
VCIG,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,3.67,3.49,4.01,4.16,544,1.85,5.789999961853027,6.5,3.690000057220459,6600300.0,57.77,NO_FILL,0.0,FAVORABLE,MARKET,,,2026-07-01_1306,2026-05-28
FLY,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,56.01,53.21,60.76,62.93,35,1.7,49.369998931884766,57.0,48.529998779296875,15318800.0,-11.86,STOPPED,-1.0,FAVORABLE,MARKET,,,2026-07-01_1306,2026-05-28
DIOD,LONG,CONVICTION,99.0,BULL_BOUNCE_PENDING,109.13,101.43,114.59,,12,0.71,109.88999938964844,110.44000244140625,105.18000030517578,981000.0,0.7,CLOSED,0.1,FAVORABLE,MARKET,,,2026-07-01_1306,2026-05-28
APGE,LONG,CONVICTION,98.0,BULL_BOUNCE_PENDING,77.75,71.65,89.0,,16,1.84,77.81999969482422,79.43000030517578,77.11000061035156,1244300.0,0.09,CLOSED,0.01,FAVORABLE,MARKET,,,2026-07-01_1306,2026-05-28
POET,LONG,CONVICTION,98.0,BULL_BOUNCE_PENDING,13.07,12.42,13.72,,153,1.0,13.260000228881836,13.550000190734863,12.619999885559082,21122200.0,1.45,CLOSED,0.29,FAVORABLE,MARKET,,,2026-07-01_1306,2026-05-28
CLFD,LONG,CONVICTION,96.7,BULL_BOUNCE_PENDING,51.3,46.82,53.87,,22,0.57,46.70000076293945,51.400001525878906,45.20000076293945,633600.0,-8.97,STOPPED,-1.0,FAVORABLE,MARKET,,,2026-07-01_1306,2026-05-28
VSAT,LONG,CONVICTION,96.1,BULL_BOUNCE_CONFIRMED,84.2,74.19,88.41,,9,0.42,86.69000244140625,89.79000091552734,84.98999786376953,3841100.0,2.96,NO_FILL,0.0,FAVORABLE,LIMIT,,,2026-07-01_1306,2026-05-28
MDA,LONG,CONVICTION,96.0,BULL_BOUNCE_PENDING,45.31,42.89,49.3,,41,1.65,48.68000030517578,49.369998931884766,45.90999984741211,1764700.0,7.44,NO_FILL,0.0,FAVORABLE,MARKET,,,2026-07-01_1306,2026-05-28
VSCO,LONG,CONVICTION,95.2,BULL_BOUNCE_PENDING,57.0,52.19,64.63,,20,1.59,59.599998474121094,60.650001525878906,56.630001068115234,3172880.0,4.56,CLOSED,0.54,FAVORABLE,MARKET,,,2026-07-01_1306,2026-05-28
GH,LONG,CONVICTION,94.9,BULL_BOUNCE_PENDING,128.0,119.25,134.4,,11,0.73,133.22000122070312,133.7100067138672,124.5999984741211,2997100.0,4.08,CLOSED,0.6,FAVORABLE,MARKET,,,2026-07-01_1306,2026-05-28
AOSL,LONG,CONVICTION,94.7,BULL_BOUNCE_PENDING,48.48,46.06,53.0,,41,1.86,49.34000015258789,51.349998474121094,44.91999816894531,1122500.0,1.77,STOPPED,-1.0,FAVORABLE,MARKET,,,2026-07-01_1306,2026-05-28
AIM,LONG,CONVICTION,91.5,BULL_BOUNCE_PENDING,0.33,0.31,0.37,0.37,6119,2.41,0.4399999976158142,0.49000000953674316,0.3400000035762787,85991800.0,34.64,NO_FILL,0.0,FAVORABLE,MARKET,,,2026-07-01_1306,2026-05-28
STGW,LONG,CONVICTION,91.0,BULL_BOUNCE_PENDING,6.6,6.27,7.21,,303,1.85,7.010000228881836,7.179999828338623,6.880000114440918,1386600.0,6.21,NO_FILL,0.0,FAVORABLE,MARKET,,,2026-07-01_1306,2026-05-28
DGXX,LONG,CONVICTION,89.0,BULL_BOUNCE_PENDING,8.21,6.6,8.62,,61,0.25,8.109999656677246,8.8100004196167,7.900000095367432,14366900.0,3.94,TARGET_HIT,1.5,FAVORABLE,STOP,,,2026-07-01_1306,2026-05-28
BH,LONG,CONVICTION,88.0,BULL_BOUNCE_CONFIRMED,284.25,272.38,324.26,318.94,8,3.37,280.94000244140625,283.010009765625,268.80999755859375,100300.0,-1.16,STOPPED,-1.0,FAVORABLE,LIMIT,,,2026-07-01_1306,2026-05-28
NCPL,LONG,CONVICTION,88.0,BULL_BOUNCE_PENDING,1.37,1.06,1.44,,325,0.22,1.7899999618530273,1.8700000047683716,1.309999942779541,6333100.0,27.88,TARGET_HIT,1.5,FAVORABLE,LIMIT,,,2026-07-01_1306,2026-05-28
EVER,LONG,CONVICTION,87.0,BULL_BOUNCE_PENDING,19.09,14.79,20.04,,23,0.22,18.889999389648438,19.639999389648438,18.579999923706055,589800.0,-1.87,CLOSED_LOSS,-0.05,FAVORABLE,LIMIT,,,2026-07-01_1306,2026-05-28
WULF,LONG,CONVICTION,86.9,BULL_BOUNCE_PENDING,26.19,25.05,27.5,,88,1.15,26.399999618530273,27.260000228881836,26.219999313354492,24376300.0,0.08,NO_FILL,0.0,FAVORABLE,LIMIT,,,2026-07-01_1306,2026-05-28
COHU,LONG,CONVICTION,86.8,BULL_BOUNCE_PENDING,52.92,50.55,55.56,,42,1.12,54.04999923706055,55.20000076293945,53.04999923706055,1664200.0,0.1,NO_FILL,0.0,FAVORABLE,LIMIT,,,2026-07-01_1306,2026-05-28
CRSR,LONG,CONVICTION,86.8,BULL_BOUNCE_PENDING,12.02,11.42,12.63,,165,1.0,11.949999809265137,13.100000381469727,10.579999923706055,26165000.0,-2.61,STOPPED,-1.0,FAVORABLE,LIMIT,,,2026-07-01_1306,2026-05-28
ANF,LONG,CONVICTION,86.5,BULL_BOUNCE_PENDING,80.7,77.41,93.4,92.17,30,3.86,82.18000030517578,82.41000366210938,78.23999786376953,1896900.0,0.05,CLOSED,0.45,FAVORABLE,LIMIT,,,2026-07-01_1306,2026-05-28
PRKS,LONG,CONVICTION,86.4,BULL_BOUNCE_PENDING,38.83,37.21,40.77,,61,1.2,39.11000061035156,40.11000061035156,38.70000076293945,1218900.0,-1.29,CLOSED,0.17,FAVORABLE,LIMIT,,,2026-07-01_1306,2026-05-28
RIOT,LONG,CONVICTION,86.4,BULL_BOUNCE_PENDING,27.42,25.26,28.79,,46,0.64,27.739999771118164,28.540000915527344,26.459999084472656,19167800.0,4.76,CLOSED,0.15,FAVORABLE,STOP,,,2026-07-01_1306,2026-05-28
ADTN,LONG,CONVICTION,86.1,BULL_BOUNCE_PENDING,18.86,16.41,19.8,,40,0.39,16.920000076293945,19.059999465942383,16.31999969482422,5734500.0,-12.06,STOPPED,-1.0,FAVORABLE,LIMIT,,,2026-07-01_1306,2026-05-28
APLD,LONG,CONVICTION,85.9,BULL_BOUNCE_PENDING,48.76,45.64,51.19,,32,0.78,49.650001525878906,50.724998474121094,46.95000076293945,20470600.0,-0.2,CLOSED,0.29,FAVORABLE,LIMIT,,,2026-07-01_1306,2026-05-28
BBAR,LONG,CONVICTION,85.8,BULL_BOUNCE_PENDING,17.15,16.56,19.7,19.14,169,4.32,17.6200008392334,18.1299991607666,17.350000381469727,1072400.0,0.69,NO_FILL,0.0,FAVORABLE,LIMIT,,,2026-07-01_1306,2026-05-28
ATPC,LONG,CONVICTION,85.0,BULL_BOUNCE_PENDING,6.12,5.72,6.8,,247,1.67,6.070000171661377,8.5,5.519999980926514,54082000.0,-2.87,STOPPED,-1.0,FAVORABLE,LIMIT,,,2026-07-01_1306,2026-05-28
LNKS,LONG,CONVICTION,85.0,BULL_BOUNCE_PENDING,1.48,1.36,1.55,,844,0.62,1.7799999713897705,1.9550000429153442,1.4800000190734863,6258900.0,21.06,NO_FILL,0.0,FAVORABLE,STOP,,,2026-07-01_1306,2026-05-28
NCT,LONG,CONVICTION,85.0,BULL_BOUNCE_PENDING,5.66,5.44,6.1,,435,1.9,3.880000114440918,5.920000076293945,3.4590001106262207,33958000.0,-32.87,STOPPED,-1.0,FAVORABLE,LIMIT,,,2026-07-01_1306,2026-05-28
ELF,LONG,CONVICTION,84.8,BULL_BOUNCE_PENDING,56.05,53.86,60.0,62.22,45,1.8,57.400001525878906,57.41899871826172,55.310001373291016,3193700.0,0.36,CLOSED,0.62,FAVORABLE,LIMIT,,,2026-07-01_1306,2026-05-28
HZO,LONG,CONVICTION,84.6,BULL_BOUNCE_PENDING,35.86,33.28,37.65,,38,0.7,35.15999984741211,35.650001525878906,34.33000183105469,323700.0,0.74,CLOSED_LOSS,-0.27,FAVORABLE,STOP,,,2026-07-01_1306,2026-05-28
SIDU,LONG,CONVICTION,84.3,BULL_BOUNCE_PENDING,6.8,5.74,7.14,,94,0.32,5.179999828338623,5.284999847412109,4.769999980926514,52644700.0,4.44,STOPPED,-1.0,FAVORABLE,STOP,,,2026-07-01_1306,2026-05-28
BIYA,LONG,CONVICTION,84.0,BULL_BOUNCE_PENDING,1.74,1.31,1.83,,231,0.2,1.0,1.2699999809265137,0.9900000095367432,1854100.0,-15.97,STOPPED,-1.0,FAVORABLE,STOP,,,2026-07-01_1306,2026-05-28
DXYZ,LONG,CONVICTION,84.0,BULL_BOUNCE_PENDING,59.71,48.36,62.7,,8,0.26,54.11000061035156,56.400001525878906,52.0,4915800.0,-0.72,CLOSED_LOSS,-0.49,FAVORABLE,STOP,,,2026-07-01_1306,2026-05-28
PTCT,LONG,CONVICTION,83.7,BULL_BOUNCE_PENDING,69.99,68.52,72.45,75.0,67,1.67,71.05000305175781,71.88999938964844,68.84500122070312,725100.0,0.55,CLOSED,0.72,FAVORABLE,LIMIT,,,2026-07-01_1306,2026-05-28
CXAI,LONG,CONVICTION,83.0,BULL_BOUNCE_PENDING,0.23,0.19,0.24,,2506,0.29,0.17100000381469727,0.20200000703334808,0.16899999976158142,12360300.0,-12.76,STOPPED,-1.0,FAVORABLE,STOP,,,2026-07-01_1306,2026-05-28
RR,LONG,CONVICTION,82.7,BULL_BOUNCE_PENDING,3.39,2.94,3.56,,220,0.37,3.25,3.3499999046325684,3.0399999618530273,16080100.0,1.88,CLOSED_LOSS,-0.31,FAVORABLE,STOP,,,2026-07-01_1306,2026-05-28
QUCY,LONG,CONVICTION,82.5,CHANNEL_GAP_BREAKOUT_LONG,3.1,3.07,3.41,3.41,3731,11.57,2.9800000190734863,3.140000104904175,2.869999885559082,3886100.0,-3.87,STOPPED,-1.0,FAVORABLE,LIMIT,,,2026-07-01_1306,2026-05-28
NSIT,LONG,CONVICTION,82.4,BULL_BOUNCE_PENDING,102.75,99.6,112.72,116.78,31,3.16,103.37999725341797,104.29000091552734,101.79000091552734,271300.0,0.53,CLOSED,0.2,FAVORABLE,LIMIT,,,2026-07-01_1306,2026-05-28
LULU,LONG,CONVICTION,82.4,BULL_BOUNCE,131.15,126.85,141.5,142.27,23,2.41,131.3300018310547,131.82000732421875,127.11000061035156,3014500.0,0.14,CLOSED,0.04,FAVORABLE,LIMIT,,,2026-07-01_1306,2026-05-28
AMPG,LONG,CONVICTION,81.9,BULL_BOUNCE_PENDING,5.1,4.5,5.35,,165,0.42,4.730000019073486,5.070000171661377,4.570000171661377,3728500.0,-0.63,CLOSED_LOSS,-0.62,FAVORABLE,STOP,,,2026-07-01_1306,2026-05-28
BBAI,LONG,CONVICTION,81.3,BULL_BOUNCE_PENDING,4.28,4.15,4.56,4.88,751,2.07,4.940000057220459,4.989999771118164,4.224999904632568,70108100.0,13.0,TARGET_HIT,1.5,FAVORABLE,LIMIT,,,2026-07-01_1306,2026-05-28
CLF,LONG,CONVICTION,81.3,BULL_BOUNCE_PENDING,12.37,11.76,14.2,,165,3.04,13.289999961853027,13.449999809265137,12.479999542236328,25987600.0,5.31,NO_FILL,0.0,FAVORABLE,LIMIT,,,2026-07-01_1306,2026-05-28
SUPV,LONG,CONVICTION,81.0,BULL_BOUNCE_PENDING,9.17,6.7,9.63,,40,0.19,9.289999961853027,9.819999694824219,9.008000373840332,1316300.0,0.54,TARGET_HIT,1.5,FAVORABLE,LIMIT,,,2026-07-01_1306,2026-05-28
FEIM,LONG,CONVICTION,80.8,CHANNEL_GAP_BREAKOUT_LONG,72.0,69.84,75.6,,46,1.67,75.5999984741211,76.06999969482422,70.76000213623047,168200.0,5.0,TARGET_HIT,1.5,FAVORABLE,LIMIT,,,2026-07-01_1306,2026-05-28
