ticker,is_alumnus,chg_pct_full,chg_pct_intraday,open,close,high,low,volume,is_mover,picked,in_abook,in_momentum,in_recovery,in_short,which_panels,verdict
FFAI,true,-99.4,-6.88,0.077,0.0717,0.0948,0.0715,54391018,true,false,false,false,false,false,,MISSED
LGCL,false,84.87,12.1,1.57,1.76,1.9,1.32,63626108,true,true,false,true,false,false,MOMENTUM,CAUGHT
ZCMD,false,-59.67,-54.11,3.77,1.73,5.05,1.56,29702650,true,false,false,false,false,false,,MISSED
EHGO,false,53.98,-34.06,4.11,2.71,4.97,2.21,79874719,true,true,false,true,false,false,MOMENTUM,CAUGHT
JEM,false,34.28,-8.32,5.17,4.74,5.59,4.0,25258788,true,true,false,true,false,false,MOMENTUM,CAUGHT
ZYBT,false,30.43,2.27,1.76,1.8,2.07,1.56,15361888,true,false,false,false,false,false,,MISSED
VIVK,true,30.06,35.9,1.56,2.12,2.6199,1.45,23208093,true,false,false,false,false,false,,MISSED
NVCR,false,28.39,10.79,18.043,19.99,20.55,18.0,8941401,true,false,false,false,false,false,,MISSED
AEHL,false,27.96,-1.65,0.7286,0.7166,1.0,0.6623,95515725,true,true,false,true,false,false,MOMENTUM,CAUGHT
DOMO,false,25.4,-7.93,4.29,3.95,4.44,3.73,30782408,true,true,false,true,false,false,MOMENTUM,CAUGHT
AGL,false,-16.36,-11.52,113.33,100.27,113.0,99.06,522413,true,false,false,false,false,false,,MISSED
TSLA,false,-14.52,-6.25,341.0,319.69,341.86,315.735,115037671,true,true,false,false,false,true,SHORT,CAUGHT
CHRN,false,-11.63,-13.19,26.0,22.57,26.55,22.365,307648,true,false,false,false,false,false,,MISSED
BATL,true,11.61,4.85,1.65,1.73,1.87,1.63,28512950,true,false,false,false,false,false,,MISSED
GRML,true,-9.68,-21.89,0.2567,0.2005,0.2953,0.1975,20130172,false,false,false,false,false,false,,IGNORED
GRPN,false,-8.95,-7.6,27.51,25.42,27.625,24.7501,1190729,false,false,false,false,false,false,,IGNORED
SEZL,false,-8.74,-6.45,169.98,159.01,170.07,154.02,700143,false,false,false,false,false,false,,IGNORED
HAO,false,-7.17,-6.16,0.185,0.1736,0.1895,0.1717,4895347,false,false,false,false,false,false,,IGNORED
GOOGL,false,-7.13,-1.07,321.13,317.69,324.49,314.91,69055767,false,true,false,false,false,true,SHORT,PICKED-FLAT
RHI,false,-7.0,-8.13,41.2,37.85,41.2799,37.63,4380912,false,false,false,false,false,false,,IGNORED
UA,false,-6.92,-3.8,6.85,6.59,6.88,6.415,3500661,false,false,false,false,false,false,,IGNORED
COAG,false,-6.91,-6.72,49.13,45.83,49.895,45.641,536439,false,false,false,false,false,false,,IGNORED
COCO,false,-6.82,-10.94,77.89,69.37,79.99,67.3202,2806299,false,false,false,false,false,false,,IGNORED
BMNR,true,-6.48,-3.71,17.23,16.59,17.865,16.29,42604102,false,false,false,false,false,false,,IGNORED
RYAM,false,-6.43,-6.22,9.0,8.44,9.125,8.42,1147701,false,false,false,false,false,false,,IGNORED
RZLT,false,6.2,7.49,4.94,5.31,5.395,4.91,2162798,false,false,false,false,false,false,,IGNORED
FLO,false,-6.17,-5.14,8.17,7.75,8.27,7.64,7300667,false,false,false,false,false,false,,IGNORED
MNPR,false,-6.03,-4.65,110.86,105.7,111.02,101.0,297910,false,false,false,false,false,false,,IGNORED
DRUG,false,-5.53,-4.39,74.56,71.29,75.31,70.665,247973,false,false,false,false,false,false,,IGNORED
ALIT,false,-5.43,-5.77,19.4,18.28,19.14,17.74,366351,false,false,false,false,false,false,,IGNORED
FBRX,false,5.42,7.84,55.36,59.7,62.46,54.264,751916,false,false,false,false,false,false,,IGNORED
PLSE,false,-5.37,-3.52,32.13,31.0,32.75,30.5,492221,false,false,false,false,false,false,,IGNORED
FIVN,false,-5.25,-6.55,23.27,21.745,23.6,20.76,3981197,false,false,false,false,false,false,,IGNORED
ODD,false,-5.19,-2.76,15.97,15.53,16.04,15.0,767345,false,false,false,false,false,false,,IGNORED
SHLS,false,-5.18,-3.04,10.2,9.89,10.6,9.7449,3413723,false,false,false,false,false,false,,IGNORED
CERS,false,-4.97,-4.01,2.99,2.87,3.03,2.85,2534674,false,false,false,false,false,false,,IGNORED
CHWY,false,-4.93,-2.9,21.07,20.46,21.43,20.2801,8288715,false,false,false,false,false,false,,IGNORED
BLZE,false,-4.92,-3.84,13.27,12.76,13.6312,12.34,1307490,false,false,false,false,false,false,,IGNORED
FTK,false,-4.77,-4.63,27.2,25.94,28.5,25.19,411201,false,false,false,false,false,false,,IGNORED
ANDG,false,4.71,4.25,41.6,43.37,43.47,40.31,316710,false,false,false,false,false,false,,IGNORED
KSS,false,-4.61,-4.46,19.05,18.2,19.025,17.92,3328799,false,false,false,false,false,false,,IGNORED
SILC,false,-4.54,-5.04,44.515,42.27,44.98,41.75,147067,false,false,false,false,false,false,,IGNORED
NVCT,false,4.46,4.46,19.29,20.15,20.2,18.76,325540,false,false,false,false,false,false,,IGNORED
WNC,false,-4.39,-4.18,13.88,13.3,13.98,13.125,1132837,false,false,false,false,false,false,,IGNORED
COMP,false,-4.26,-2.44,11.05,10.78,11.12,10.51,12697998,false,false,false,false,false,false,,IGNORED
TGB,false,-4.22,-1.49,7.37,7.26,7.61,7.23,7899318,false,false,false,false,false,false,,IGNORED
AZTA,false,4.2,3.93,27.23,28.3,28.34,27.2,607300,false,false,false,false,false,false,,IGNORED
TOI,false,-4.16,-2.69,5.21,5.07,5.25,5.03,1338726,false,false,false,false,false,false,,IGNORED
PGEN,false,4.14,6.91,5.182,5.54,5.56,5.135,3088687,false,false,false,false,false,false,,IGNORED
FA,false,-3.91,-2.98,19.77,19.18,19.796,19.045,1618488,false,false,false,false,false,false,,IGNORED
CTRN,false,-3.91,-2.65,63.39,61.71,63.62,61.01,182868,false,false,false,false,false,false,,IGNORED
SNDX,false,-3.81,-2.71,21.8,21.21,21.88,21.17,1306524,false,false,false,false,false,false,,IGNORED
IMNM,false,-3.8,-1.39,22.32,22.01,22.66,21.83,1300029,false,false,false,false,false,false,,IGNORED
LPG,false,3.78,3.17,44.21,45.61,45.7,44.39,821156,false,false,false,false,false,false,,IGNORED
ZBAO,false,-3.74,20.1,0.21,0.2522,0.2888,0.2053,26161501,false,false,false,false,false,false,,IGNORED
TENB,false,-3.69,-5.1,33.32,31.62,33.57,31.57,3702488,false,false,false,false,false,false,,IGNORED
FWRD,false,-3.67,-3.49,16.04,15.48,16.04,15.24,1120270,false,false,false,false,false,false,,IGNORED
NESR,false,-3.63,-2.24,28.52,27.88,29.0599,27.77,1778624,false,false,false,false,false,false,,IGNORED
GPUS,true,-3.62,-2.72,0.1288,0.1253,0.131,0.125,16201621,false,false,false,false,false,false,,IGNORED
DAVE,false,-3.56,-3.5,423.43,408.59,423.43,390.7,430108,false,false,false,false,false,false,,IGNORED
RPD,false,-3.53,-4.5,10.01,9.56,10.19,9.545,1885484,false,false,false,false,false,false,,IGNORED
NXXT,true,-3.52,-7.18,0.369,0.3425,0.3706,0.33,3273249,false,false,false,false,false,false,,IGNORED
ATEX,false,-3.43,-2.5,103.0,100.42,104.6,100.08,288848,false,false,false,false,false,false,,IGNORED
LBRX,false,-3.4,-3.43,35.85,34.62,36.3,33.8,594396,false,false,false,false,false,false,,IGNORED
