ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
CTNT,Long,T2-LONG,71,PULLBACK,0.159,0.1078,0.2825,0.1644,0,0,0,3.4,NO_FILL,0.0,False,2026-04-16_1920,2026-04-16_0454
ZSPC,Long,T2-LONG,72,PULLBACK,0.0717,0.0181,0.1789,0.087,0,0,0,21.34,NO_FILL,0.0,False,2026-04-16_1920,2026-04-16_0454
SLDP,Long,T1-STRONG_LONG,100,PULLBACK,3.08,2.9003,3.4394,3.3453,0,0,0,8.61,NO_FILL,0.0,False,2026-04-16_1920,2026-04-16_0454
SMR,Long,T1-STRONG_LONG,77,PULLBACK,10.79,9.9716,12.4268,11.4635,0,0,0,6.24,NO_FILL,0.0,False,2026-04-16_1920,2026-04-16_0454
RGTI,Long,T3-LONG_WATCH,43,PULLBACK,17.9,16.355,20.99,18.92,0,0,0,5.7,NO_FILL,0.0,False,2026-04-16_1920,2026-04-16_0454
SOUN,Long,T1-STRONG_LONG,96,PULLBACK,7.18,6.7803,9.6,7.7499,0,0,0,7.94,NO_FILL,0.0,False,2026-04-16_1920,2026-04-16_0454
SOFI,Long,T1-STRONG_LONG,100,PULLBACK,17.4,16.5482,21.18,19.14,0,0,0,10.0,NO_FILL,0.0,False,2026-04-16_1920,2026-04-16_0454
LAES,Long,T1-STRONG_LONG,100,BOUNCE,2.8,2.5414,3.3172,2.71,0,0,0,-3.21,PRE_DOWN,-0.35,False,2026-04-16_1920,2026-04-16_0454
NVDA,Long,T1-STRONG_LONG,75,PULLBACK,198.87,183.7762,229.0576,197.9,0,0,0,-0.49,PRE_DOWN,-0.06,False,2026-04-16_1920,2026-04-16_0454
LIMN,Long,T2-LONG,100,BOUNCE,0.1856,0.1275,0.3018,0.22,0,0,0,18.53,NO_FILL,0.0,False,2026-04-16_1920,2026-04-16_0454
IMMP,Long,T2-LONG,82,BREAKOUT,0.752,0.0995,2.74,0.5562,0,0,0,-26.04,PRE_DOWN,-0.3,False,2026-04-16_1920,2026-04-16_0454
TSM,Long,T1-STRONG_LONG,100,BOUNCE,375.1,359.8603,405.5794,364.74,0,0,0,-2.76,PRE_DOWN,-0.68,False,2026-04-16_1920,2026-04-16_0454
AGAE,Long,T1-STRONG_LONG,100,PULLBACK,0.4356,0.2833,0.7401,0.5215,0,0,0,19.72,NO_FILL,0.0,False,2026-04-16_1920,2026-04-16_0454
VSA,Long,T2-LONG,89,BREAKOUT,0.83,0.5168,1.4564,0.8,0,0,0,-3.61,PRE_DOWN,-0.1,False,2026-04-16_1920,2026-04-16_0454
PPCB,Long,T2-LONG,96,PULLBACK,0.1047,0.052,0.2101,0.1003,0,0,0,-4.2,PRE_DOWN,-0.08,False,2026-04-16_1920,2026-04-16_0454
BBAI,Long,T1-STRONG_LONG,100,PULLBACK,3.51,3.2592,4.875,3.77,0,0,0,7.41,NO_FILL,0.0,False,2026-04-16_1920,2026-04-16_0454
BULL,Long,T1-STRONG_LONG,87,PULLBACK,6.47,5.6648,8.0804,6.4,0,0,0,-1.08,PRE_DOWN,-0.09,False,2026-04-16_1920,2026-04-16_0454
HOOD,Long,T1-STRONG_LONG,100,PULLBACK,81.5,76.7755,95.89,86.01,0,0,0,5.53,NO_FILL,0.0,False,2026-04-16_1920,2026-04-16_0454
OPEN,Long,T3-LONG_WATCH,57,PULLBACK,4.46,4.2292,5.01,5.25,0,0,0,17.71,NO_FILL,0.0,False,2026-04-16_1920,2026-04-16_0454
OKLO,Long,T1-STRONG_LONG,100,PULLBACK,58.11,51.885,70.56,63.85,0,0,0,9.88,NO_FILL,0.0,False,2026-04-16_1920,2026-04-16_0454
SNAP,Long,T1-STRONG_LONG,100,BOUNCE,6.04,5.4708,7.1784,6.02,0,0,0,-0.33,PRE_DOWN,-0.04,False,2026-04-16_1920,2026-04-16_0454
QS,Long,T1-STRONG_LONG,100,PULLBACK,6.6,6.2662,7.58,7.1,0,0,0,7.58,NO_FILL,0.0,False,2026-04-16_1920,2026-04-16_0454
