ticker,last,prev_high,prev_low,prev_close,pdh_state,pdl_state,opening_range_ready,opening_range_high,opening_range_low,opening_range_position,opening_range_state,day_range_position,first_pullback_after_high,first_rally_after_low,last_hour_close_strength,last_hour_volume_bias,long_score,long_class,short_score,short_class
AAP,42.7726,44.22,42.485,44.18,BELOW_PDH,RECLAIMED_PDL,True,44.185,42.831,0.0,BELOW_ORL,0.239,False,True,0.239,3.59,34,AVOID_LONG,82,FIRST_RALLY_SHORT_ZONE
ABT,105.57,110.01,107.36,108.33,BELOW_PDH,BELOW_PDL,True,108.39,105.73,0.0,BELOW_ORL,0.105,False,False,0.105,1.28,18,AVOID_LONG,84,AVOID_SHORT_CHASE
ACMR,77.2,74.845,71.0,74.44,ABOVE_PDH,ABOVE_PDL,True,78.125,75.46,0.653,OR_TOP_THIRD,0.535,True,False,0.535,1.53,80,PULLBACK_BUY_ZONE,40,NEUTRAL
AEHR,91.48,86.6699,77.84,86.26,ABOVE_PDH,ABOVE_PDL,True,94.63,89.34,0.405,OR_MIDDLE,0.405,False,False,0.405,0.95,62,CONTINUATION_LONG,42,NEUTRAL
AGEN,7.5698,8.38,7.99,8.24,BELOW_PDH,BELOW_PDL,True,8.18,7.73,0.0,BELOW_ORL,0.197,False,True,0.197,2.35,10,AVOID_LONG,100,FIRST_RALLY_SHORT_ZONE
AMKR,50.8,48.3,46.834,47.77,ABOVE_PDH,ABOVE_PDL,True,50.62,49.05,1.0,ABOVE_ORH,0.742,True,False,0.742,1.71,90,PULLBACK_BUY_ZONE,26,AVOID_SHORT
ANY,2.7599,2.5032,2.3,2.32,ABOVE_PDH,ABOVE_PDL,True,2.4,2.32,1.0,ABOVE_ORH,1.0,False,False,1.0,0.45,72,AVOID_LONG_CHASE,34,AVOID_SHORT
ARLO,14.25,13.97,13.17,13.97,ABOVE_PDH,ABOVE_PDL,True,14.38,13.8,0.776,OR_TOP_THIRD,0.776,False,False,0.776,3.95,74,CONTINUATION_LONG,40,NEUTRAL
ASAN,8.69,9.01,8.32,8.81,BELOW_PDH,ABOVE_PDL,True,8.97,8.715,0.0,BELOW_ORL,0.0,False,False,0.0,1.97,30,AVOID_LONG,72,AVOID_SHORT_CHASE
ASO,45.25,44.95,43.55,44.94,ABOVE_PDH,ABOVE_PDL,True,45.43,44.51,0.804,OR_TOP_THIRD,0.821,False,False,0.821,4.29,74,AVOID_LONG_CHASE,40,NEUTRAL
