ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
TRT,Long,T1-STRONG_LONG,100,PULLBACK,16.52,14.7052,20.1496,14.6,15.9,12.5801,0.0,-11.62,STOPPED,-1.0,False,2026-04-27_1540,2026-04-27_0509
AMKR,Long,T1-STRONG_LONG,100,PULLBACK,71.99,68.1037,79.7626,72.65,79.23,75.21,793976092.0,0.92,NO_FILL,0.0,False,2026-04-27_1540,2026-04-27_0509
HIMX,Long,T1-STRONG_LONG,100,PULLBACK,11.2,10.6118,12.3764,11.53,12.2,11.182,493077641.0,2.95,WINNING,0.56,False,2026-04-27_1540,2026-04-27_0509
PGEN,Long,T1-STRONG_LONG,98,PULLBACK,4.13,3.8315,4.727,4.0,4.24,3.955,0.0,-3.15,LOSING,-0.44,False,2026-04-27_1540,2026-04-27_0509
APLD,Long,T1-STRONG_LONG,100,BOUNCE,34.98,31.385,42.17,33.72,35.8795,33.31,1631659317.0,-3.6,LOSING,-0.35,False,2026-04-27_1540,2026-04-27_0509
BZAI,Long,T1-STRONG_LONG,100,PULLBACK,2.01,1.7994,2.4313,2.16,2.19,1.9,974340289.0,7.46,WINNING,0.71,False,2026-04-27_1540,2026-04-27_0509
HIMS,Long,T1-STRONG_LONG,98,PULLBACK,30.56,27.3443,36.9914,29.57,30.72,29.05,252977999.0,-3.24,LOSING,-0.31,False,2026-04-27_1540,2026-04-27_0509
KEEL,Long,T1-STRONG_LONG,100,PULLBACK,3.11,2.9876,3.47,3.14,3.33,3.05,766608575.0,0.96,WINNING,0.25,False,2026-04-27_1540,2026-04-27_0509
MU,Long,T1-STRONG_LONG,100,BOUNCE,496.72,467.7243,554.7114,525.81,531.36,510.02,0.0,5.86,NO_FILL,0.0,False,2026-04-27_1540,2026-04-27_0509
NVTS,Long,T1-STRONG_LONG,73,PULLBACK,16.125,14.8701,18.6348,18.16,18.36,16.21,1194644601.0,12.62,NO_FILL,0.0,False,2026-04-27_1540,2026-04-27_0509
OKLO,Long,T1-STRONG_LONG,80,PULLBACK,65.19,63.0209,85.15,76.05,76.2,70.3,0.0,16.66,NO_FILL,0.0,False,2026-04-27_1540,2026-04-27_0509
OPEN,Long,T3-LONG_WATCH,43,PULLBACK,5.51,5.0682,6.3935,5.42,5.72,5.37,0.0,-1.63,LOSING,-0.2,False,2026-04-27_1540,2026-04-27_0509
SKLZ,Long,T1-STRONG_LONG,100,PULLBACK,7.91,7.3623,9.0054,6.33,9.1,6.3,1179542542.0,-19.97,STOPPED,-1.0,False,2026-04-27_1540,2026-04-27_0509
SLDP,Long,T3-LONG_WATCH,100,BOUNCE,3.67,3.298,4.414,3.59,3.72,3.5,699757237.0,-2.18,LOSING,-0.22,False,2026-04-27_1540,2026-04-27_0509
SOUN,Long,T3-LONG_WATCH,52,BOUNCE,8.19,7.726,9.6,8.16,8.19,7.9401,0.0,-0.37,LOSING,-0.06,False,2026-04-27_1540,2026-04-27_0509
USAR,Long,T1-STRONG_LONG,89,BOUNCE,21.86,19.691,26.198,23.52,23.77,21.64,1380930032.0,7.59,WINNING,0.77,False,2026-04-27_1540,2026-04-27_0509
