ticker,side,mode,tier,fem,rr,entry,stop,t1,dist_pct,float_label,float_m,float_rotation,vol_ratio_today,hot_days,move_pct,clean_air_pct,va_grade,conviction_ticks,news,_score,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_stop_px,_t1_px,_cutoff
KALA,Short,RESISTANCE,T5-SHORT,27,8.3,0.1775,0.1781,0.1725,2.5,,,,0.1,0,42.7,,,,,0.972,0.47,0.42,0.08,0.5,,,,,,,,,,,,
ONDS,Short,RESISTANCE,T3-SHORT,80,11.9,9.35,9.44,8.28,3.4,,,,0.6,0,43.2,,,,,0.956,0.58,0.5,0.58,0.5,,,,,,,,,,,,
FCHL,Short,RESISTANCE,T2-SHORT,80,7.8,2.2618,2.3,1.965,10.3,,,,0.9,1,239.8,,,,,0.876,0.38,0.9,0.58,0.5,,,,,,,,,,,,
TSSI,Short,RESISTANCE,T5-SHORT,15,7.7,13.19,13.22,12.96,1.4,,,,0.6,0,26.5,,,,,0.853,0.36,0.31,0.0,0.5,,,,,,,,,,,,
SPCE,Short,RESISTANCE,T3-SHORT,80,8.0,2.5,2.51,2.42,2.9,,,,8.0,1,30.0,,,,,0.784,0.42,0.46,0.58,0.5,,,,,,,,,,,,
BFLY,Short,RESISTANCE,T2-SHORT,80,8.0,4.09,4.1,4.01,1.2,,,,0.9,0,19.8,,,,,0.73,0.42,0.28,0.58,0.5,,,,,,,,,,,,
GVH,Long,PULLBACK,T1-STRONG_LONG,94,7.6,2.02,1.98,2.325,9.4,,,,4.5,2,166.3,,,,,0.71,0.34,0.86,0.96,0.5,1.98,2.02,2.0402,0,2499,1661,0.0,7.62,4.73,1.98,2.325,10:30
KOPN,Short,RESISTANCE,T3-SHORT,80,8.0,2.27,2.275,2.23,0.9,,,,2.3,2,35.4,,,,,0.7,0.42,0.18,0.58,0.5,,,,,,,,,,,,
DVLT,Short,RESISTANCE,T3-SHORT,80,6.2,0.6464,0.6567,0.5829,4.5,,,,0.7,0,17.5,,,,,0.672,0.26,0.62,0.58,0.5,,,,,,,,,,,,
WNW,Short,RESISTANCE,T2-SHORT,68,4.7,0.0845,0.0858,0.0784,4.3,,,,0.1,0,82.9,,,,,0.645,0.14,0.59,0.24,0.5,,,,,,,,,,,,
VRAX,Long,PULLBACK,T2-LONG,67,2.6,0.2004,0.1659,0.29,8.9,,,,19.5,1,84.1,,,,,0.64,0.06,0.82,0.22,0.5,0.1659,0.2004,0.2204,0,2898,1834,0.0,2.6,1.28,0.1659,0.29,10:30
MGN,Short,RESISTANCE,T3-SHORT,80,7.1,0.1777,0.1788,0.1699,1.4,,,,3.5,4,3940.6,,,,,0.619,0.3,0.31,0.58,0.5,,,,,,,,,,,,
DEFT,Short,RESISTANCE,T3-SHORT,80,6.0,0.5751,0.5794,0.5494,4.1,,,,1.0,1,31.9,,,,,0.604,0.21,0.56,0.58,0.5,,,,,,,,,,,,
NOK,Short,RESISTANCE,T3-SHORT,80,7.4,8.08,8.25,6.82,0.5,,,,1.0,0,9.6,,,,,0.561,0.32,0.05,0.58,0.5,,,,,,,,,,,,
SXTP,Short,RESISTANCE,T3-SHORT,80,6.5,1.765,1.77,1.7326,0.9,,,,0.2,0,34.1,,,,,0.56,0.28,0.18,0.58,0.5,,,,,,,,,,,,
SVC,Short,RESISTANCE,T3-SHORT,80,6.0,1.37,1.375,1.34,1.1,,,,6.4,1,61.5,,,,,0.511,0.21,0.25,0.58,0.5,,,,,,,,,,,,
PSKY,Short,RESISTANCE,T3-SHORT,80,3.0,9.62,9.72,9.32,6.7,,,,1.1,0,7.7,,,,,0.51,0.08,0.68,0.58,0.5,,,,,,,,,,,,
SLDE,Short,RESISTANCE,T3-SHORT,80,6.0,18.18,18.22,17.94,1.0,,,,0.7,0,5.1,,,,,0.502,0.21,0.22,0.58,0.5,,,,,,,,,,,,
BTQ,Short,RESISTANCE,T5-SHORT,38,3.3,2.69,2.72,2.59,0.7,,,,2.1,1,28.7,,,,,0.494,0.1,0.1,0.12,0.5,,,,,,,,,,,,
BURU,Long,PULLBACK,T2-LONG,80,2.5,0.164,0.1559,0.1843,7.5,,,,2.2,1,30.9,,,,,0.478,0.03,0.74,0.58,0.5,0.1559,0.164,0.184,0,12345,3558,0.0,2.51,0.01,0.1559,0.1843,10:30
SVC,Long,FRESH_HOLD,T2-LONG,86,6.0,1.34,1.335,1.37,1.1,,,,6.4,1,61.5,,,,,0.409,0.21,0.25,0.92,0.5,1.335,1.34,1.36,0,19999,3999,0.0,6.0,0.4,1.335,1.37,10:30
PAVS,Short,RESISTANCE,T2-SHORT,62,2.5,2.14,2.16,2.09,0.5,,,,0.4,0,125.8,,,,,0.391,0.03,0.05,0.18,0.5,,,,,,,,,,,,
KOPN,Long,FRESH_HOLD,T2-LONG,84,3.4,2.185,2.16,2.27,2.9,,,,2.3,2,35.4,,,,,0.388,0.12,0.46,0.9,0.5,2.16,2.185,2.2069,0,4000,2134,0.0,3.4,1.35,2.16,2.27,10:30
FFAI,Short,RESISTANCE,T2-SHORT,69,2.2,0.2773,0.287,0.2563,0.9,,,,1.1,0,32.7,,,,,0.373,0.0,0.18,0.27,0.5,,,,,,,,,,,,
DEFT,Long,FRESH_HOLD,T2-LONG,81,5.0,0.5494,0.5443,0.5751,0.6,,,,1.0,1,31.9,,,,,0.32,0.16,0.08,0.88,0.5,0.5443,0.5494,0.5694,0,19607,3984,0.0,5.04,0.23,0.5443,0.5751,10:30
