ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
ARXS,Long,T1-STRONG_LONG,100,PULLBACK,40.87,39.2365,47.7,46.06,46.6,42.77,1394083,12.7,TARGET_HIT,1.5,True,2026-06-22_1418,2026-06-22_0456_ranked
SBH,Long,T1-STRONG_LONG,100,PULLBACK,13.13,12.6585,14.4,13.01,14.02,12.88,2147993,-0.91,TARGET_HIT,1.5,True,2026-06-22_1418,2026-06-22_0456_ranked
MTN,Long,T1-STRONG_LONG,100,PULLBACK,134.24,126.0321,152.99,141.67,146.9,141.4975,912166,5.53,TARGET_HIT,1.5,True,2026-06-22_1418,2026-06-22_0456_ranked
ATRC,Long,T2-LONG,100,PULLBACK,28.8,26.3064,34.305,28.44,28.98,28.23,696466,-1.25,CLOSED,0.37,True,2026-06-22_1418,2026-06-22_0456_ranked
HNI,Long,T1-STRONG_LONG,92,PULLBACK,33.0,31.4377,36.1246,34.16,34.91,33.88,928894,3.52,TARGET_HIT,1.5,True,2026-06-22_1418,2026-06-22_0456_ranked
LIND,Long,T1-STRONG_LONG,100,PULLBACK,23.97,22.7465,26.417,25.55,25.905,25.07,602186,6.59,TARGET_HIT,1.5,True,2026-06-22_1418,2026-06-22_0456_ranked
KEEL,Long,T1-STRONG_LONG,78,PULLBACK,5.83,5.5481,6.3938,6.66,7.37,6.58,109175722,14.24,NO_FILL,0.0,True,2026-06-22_1418,2026-06-22_0456_ranked
MKTX,Long,T2-LONG,52,BOUNCE,120.33,113.2766,134.4368,117.12,120.4,116.76,1131419,-2.67,CLOSED_LOSS,-0.46,False,2026-06-22_1418,2026-06-22_0456_ranked
SMCI,Long,T1-STRONG_LONG,100,PULLBACK,28.28,27.1115,30.617,35.46,36.8,32.27,124836491,25.39,TARGET_HIT,1.5,True,2026-06-22_1418,2026-06-22_0456_ranked
MRVL,Long,T1-STRONG_LONG,100,PULLBACK,283.42,273.1714,303.9172,307.86,314.1717,298.18,48363329,8.62,TARGET_HIT,1.5,True,2026-06-22_1418,2026-06-22_0456_ranked
PACS,Long,T1-STRONG_LONG,80,BOUNCE,36.59,34.1828,41.4044,37.77,37.855,36.75,899108,3.22,CLOSED,1.02,True,2026-06-22_1418,2026-06-22_0456_ranked
MRX,Long,T1-STRONG_LONG,100,PULLBACK,64.85,59.7423,75.0654,65.3,66.62,63.6116,985099,0.69,TARGET_HIT,1.5,True,2026-06-22_1418,2026-06-22_0456_ranked
INTC,Long,T1-STRONG_LONG,100,BOUNCE,133.99,117.085,167.8,140.94,141.45,136.21,122945053,5.19,TARGET_HIT,1.5,True,2026-06-22_1418,2026-06-22_0456_ranked
GNRC,Long,T1-STRONG_LONG,100,BOUNCE,279.15,256.7687,323.9126,295.54,296.03,286.01,1248583,5.87,TARGET_HIT,1.5,True,2026-06-22_1418,2026-06-22_0456_ranked
OLED,Long,T2-LONG,100,BOUNCE,88.94,81.9844,102.8512,91.21,91.46,87.83,716837,2.55,TARGET_HIT,1.5,True,2026-06-22_1418,2026-06-22_0456_ranked
NHP,Long,T1-STRONG_LONG,100,BOUNCE,14.37,13.0853,16.9394,14.29,14.68,13.68,1073417,-0.56,TARGET_HIT,1.5,True,2026-06-22_1418,2026-06-22_0456_ranked
FLR,Long,T1-STRONG_LONG,100,BOUNCE,53.66,49.1305,62.719,54.42,54.79,52.8301,2492977,1.42,TARGET_HIT,1.5,True,2026-06-22_1418,2026-06-22_0456_ranked
BOOT,Long,T1-STRONG_LONG,100,BOUNCE,174.22,157.6444,207.3712,178.46,184.18,175.845,1087494,2.43,TARGET_HIT,1.5,True,2026-06-22_1418,2026-06-22_0456_ranked
SIG,Long,T1-STRONG_LONG,100,BOUNCE,88.23,83.8856,96.9188,86.73,90.065,86.59,873383,-1.7,TARGET_HIT,1.5,True,2026-06-22_1418,2026-06-22_0456_ranked
CALX,Long,T2-LONG,100,BOUNCE,37.95,36.4138,41.0224,37.47,38.08,37.02,1018453,-1.26,CLOSED,0.61,True,2026-06-22_1418,2026-06-22_0456_ranked
SRXH,Long,T2-LONG,67,BOUNCE,0.1245,0.074,0.2255,0.1116,0.1298,0.1081,135900533,-10.36,CLOSED_LOSS,-0.26,False,2026-06-22_1418,2026-06-22_0456_ranked
EPC,Long,T1-STRONG_LONG,100,BOUNCE,23.11,21.8832,25.5636,22.72,23.86,21.67,1874469,-1.69,TARGET_HIT,1.5,True,2026-06-22_1418,2026-06-22_0456_ranked
