ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news,_sector,_industry,_sector_label,_industry_label,_sector_strength,_industry_strength,_sector_ret_5d,_sector_pct,_pr_rr,_pr_dist,_pr_fem,_pr_rot,_pr_sec,_score,regime,_L1_px,_L2_px,_L3_px,_L1_shares,_L2_shares,_L3_shares,_L1_rr,_L2_rr,_L3_rr,_L1_notional,_L2_notional,_L3_notional,_cutoff,_stop_px,_t1_px,entry_mode,_L4_px,_L4_shares,_L4_rr,_cohort,_entry_policy
BMNR,Long,BOUNCE,T1-STRONG_LONG,100,25.63,24.2597,28.73,,2.3,1.3703,25.63,1.2,CLOSE,6,6,"10m,15m,1h,30m,4h,5m",25.32,25.01,HIGHWAY,EXCITED,4.02,1097589060,1.5,1.3,1568274,0,22.9,48,8,594.47,MEGA,0.1,25.41,24.91,25.91,4.0,PREMIUM,DISCOUNT,1511,9,652,12.1,A,False,1.3489357142857143,1.02,N/A,,FINANCIAL,,NEUTRAL,,0.56,,1.63,0.56,0.8,0.4,0.8,1.0,0.56,0.998,FAVORABLE,25.01,25.63,25.8863,133,72,61,4.96,2.26,1.75,3326.33,1845.36,1579.06,10:30,24.2597,28.73,PULLBACK_LIMIT,,,,MID,LIMIT
MBGL,Long,BOUNCE,T2-LONG,53,20.27,19.109,22.592,20.485,2.0,1.161,20.27,2.4,CLOSE,1,1,4h,19.79,19.7,OPEN_ROAD,EXCITED,1.08,10456064,0.9,0.8,0,0,7.4,12,8,294.73,MEGA,0.01,20.485,20.55,20.42,-0.6,DISCOUNT,DISCOUNT,50,3,32,4.1,C,False,0.8279785714285711,1.4,N/A,,TECH,,STRONG,,0.84,,3.01,0.84,0.2,0.6,0.0,0.2,0.84,0.942,FAVORABLE,19.7,20.27,20.4727,169,86,73,4.89,2.0,1.55,3329.3,1743.22,1494.51,10:30,19.109,22.592,PULLBACK_LIMIT,,,,MID,LIMIT
NVDA,Long,BOUNCE,T1-STRONG_LONG,100,227.98,203.9425,276.055,,2.0,24.0375,227.98,3.0,CLOSE,5,5,"10m,15m,1d,30m,5m",221.22,210.25,HIGHWAY,EXCITED,8.99,370271080365,2.4,1.6,1368488,1,11.2,31,8,23226.19,MEGA,0.01,216.26,209.66,222.86,6.3,PREMIUM,MID,11853,5,4869,99.9,A,False,6.512692857142857,3.69,N/A,,TECH,SEMIS,STRONG,NEUTRAL,0.84,0.72,3.01,0.72,0.2,0.8,0.8,0.2,0.72,0.726,FAVORABLE,210.25,227.98,230.2598,15,4,3,10.43,2.0,1.74,3153.75,911.92,690.78,10:30,203.9425,276.055,PULLBACK_LIMIT,,,,MID,LIMIT
INIO,Long,BOUNCE,T2-LONG,77,22.54,21.3012,25.0176,23.51,2.0,1.2388,22.54,0.8,CLOSE,2,2,"1h,4h",22.35,21.96,OPEN_ROAD,EXCITED,0.62,36759351,0.6,0.8,0,0,12.1,34,8,414.97,MEGA,0.01,23.51,23.36,23.66,1.3,DISCOUNT,DISCOUNT,118,1,0,4.7,D,False,1.575514285714286,0.79,N/A,,INDUSTRIAL,,NEUTRAL,,0.44,,-0.54,0.44,0.2,0.2,0.2,0.2,0.44,0.642,FAVORABLE,21.96,22.54,22.7654,151,80,68,4.64,2.0,1.54,3315.96,1803.2,1548.05,10:30,21.3012,25.0176,PULLBACK_LIMIT,,,,MID,LIMIT
