ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
MRVL,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,279.52,265.54,301.65,317.63,7,1.58,316.42999267578125,321.5,277.5899963378906,85668645.0,13.2,TARGET_HIT,1.5,CHOP,MARKET,5,CONVICTION,2026-06-04_1918,2026-06-04
MX,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,8.51,8.08,9.71,,235,2.82,8.550000190734863,9.149800300598145,8.010000228881836,3447515.0,0.47,STOPPED,-1.0,CHOP,MARKET,5,MINOR,2026-06-04_1918,2026-06-04
SDOT,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,6.33,6.01,7.19,,315,2.72,11.369999885559082,14.619999885559082,5.880000114440918,9213602.0,79.62,STOPPED,-1.0,CHOP,MARKET,5,MINOR,2026-06-04_1918,2026-06-04
JAN,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,24.65,23.42,26.5,28.18,81,1.5,24.649999618530273,24.989999771118164,24.239999771118164,1990052.0,-0.0,CLOSED_LOSS,-0.0,CHOP,MARKET,5,CONVICTION,2026-06-04_1918,2026-06-04
PVH,LONG,CONVICTION,95.4,BULL_BOUNCE_PENDING,76.5,69.41,80.33,,14,0.54,78.16000366210938,78.22000122070312,69.0,5050770.0,2.17,STOPPED,-1.0,CHOP,MARKET,5,COMPRESSION,2026-06-04_1918,2026-06-04
RARE,SHORT,CONVICTION,95.0,BEAR_REJECTION_PENDING,23.0,24.15,19.98,,86,2.63,23.309999465942383,23.469999313354492,22.18000030517578,1412117.0,1.35,CLOSED_LOSS,-0.27,CHOP,MARKET,5,CONVICTION,2026-06-04_1918,2026-06-04
ULTA,SHORT,CONVICTION,92.9,BEAR_REJECTION_PENDING,471.26,497.34,409.97,410.62,3,2.35,462.5199890136719,480.17999267578125,458.70001220703125,1274332.0,-1.85,CLOSED,0.34,CHOP,MARKET,5,CONVICTION,2026-06-04_1918,2026-06-04
VSH,LONG,CONVICTION,92.0,BULL_BOUNCE_PENDING,60.35,55.71,63.37,,21,0.65,63.66999816894531,66.23999786376953,57.0,10094602.0,5.5,TARGET_HIT,1.5,CHOP,MARKET,5,MINOR,2026-06-04_1918,2026-06-04
CELC,LONG,CONVICTION,91.3,BULL_BOUNCE_PENDING,87.26,82.9,95.0,,22,1.77,92.47000122070312,93.18000030517578,85.38999938964844,3568872.0,5.97,CLOSED,1.19,CHOP,MARKET,5,CONVICTION,2026-06-04_1918,2026-06-04
AMSC,LONG,CONVICTION,89.9,BULL_BOUNCE_PENDING,44.77,41.41,51.0,,29,1.86,46.400001525878906,47.2400016784668,45.189998626708984,1239681.0,1.58,NO_FILL,0.0,CHOP,LIMIT,5,CONVICTION,2026-06-04_1918,2026-06-04
OUST,LONG,CONVICTION,89.0,BULL_BOUNCE_PENDING,46.12,41.81,48.43,,23,0.54,47.09000015258789,48.829898834228516,40.439998626708984,5063357.0,13.72,STOPPED,-1.0,CHOP,STOP,5,MINOR,2026-06-04_1918,2026-06-04
PENG,LONG,CONVICTION,88.7,BULL_BOUNCE_PENDING,72.04,66.66,75.64,,18,0.67,71.16000366210938,72.47000122070312,63.8031005859375,2637312.0,9.48,STOPPED,-1.0,CHOP,STOP,5,MINOR,2026-06-04_1918,2026-06-04
BB,LONG,CONVICTION,88.5,BULL_BOUNCE_PENDING,10.74,10.04,11.28,,143,0.77,10.34000015258789,10.925000190734863,9.579999923706055,95334074.0,15.53,STOPPED,-1.0,CHOP,STOP,5,COMPRESSION,2026-06-04_1918,2026-06-04
ALGM,LONG,CONVICTION,87.8,BULL_BOUNCE_PENDING,54.15,51.05,56.86,,32,0.87,53.619998931884766,54.38999938964844,50.0,2089551.0,3.08,STOPPED,-1.0,CHOP,STOP,5,MINOR,2026-06-04_1918,2026-06-04
AEHR,LONG,CONVICTION,87.4,BULL_BOUNCE_PENDING,121.92,110.72,128.02,,8,0.54,116.58000183105469,119.46990203857422,103.18000030517578,1745890.0,9.69,STOPPED,-1.0,CHOP,STOP,5,MINOR,2026-06-04_1918,2026-06-04
RAMP,LONG,CONVICTION,87.3,BULL_BOUNCE_PENDING,37.62,36.72,39.5,,110,2.08,37.380001068115234,37.52000045776367,37.3650016784668,1868153.0,-0.05,CLOSED_LOSS,-0.27,CHOP,STOP,5,MINOR,2026-06-04_1918,2026-06-04
FPS,LONG,CONVICTION,85.0,BULL_BOUNCE_PENDING,60.29,55.95,63.3,,23,0.69,64.58999633789062,65.55500030517578,56.06999969482422,8892539.0,15.24,TARGET_HIT,1.5,CHOP,STOP,5,MINOR,2026-06-04_1918,2026-06-04
SEDG,LONG,CONVICTION,85.0,BULL_BOUNCE_PENDING,78.31,70.48,82.23,,12,0.5,73.13999938964844,73.9541015625,70.01000213623047,1968310.0,2.34,STOPPED,-1.0,CHOP,STOP,5,MINOR,2026-06-04_1918,2026-06-04
NNE,LONG,CONVICTION,83.8,BULL_BOUNCE_PENDING,29.94,27.12,31.44,,35,0.53,26.15999984741211,26.5,25.028499603271484,2357363.0,3.31,STOPPED,-1.0,CHOP,STOP,5,COMPRESSION,2026-06-04_1918,2026-06-04
LASE,LONG,CONVICTION,83.0,BULL_BOUNCE_PENDING,4.49,4.17,4.71,,317,0.71,3.619999885559082,3.799999952316284,2.7699999809265137,67135690.0,24.4,STOPPED,-1.0,CHOP,STOP,5,MINOR,2026-06-04_1918,2026-06-04
VOYG,LONG,CONVICTION,82.8,BULL_BOUNCE_PENDING,44.02,39.37,51.57,,21,1.62,47.70000076293945,49.11000061035156,43.15999984741211,2461724.0,6.19,CLOSED,0.79,CHOP,LIMIT,5,MINOR,2026-06-04_1918,2026-06-04
MLYS,SHORT,CONVICTION,82.1,BEAR_REJECTION_PENDING,25.04,28.99,23.79,,25,0.32,25.049999237060547,25.940000534057617,24.950000762939453,2626332.0,2.04,CLOSED_LOSS,-0.0,CHOP,LIMIT,5,CONVICTION,2026-06-04_1918,2026-06-04
FOXX,LONG,CONVICTION,81.1,BULL_BOUNCE_PENDING,5.02,4.17,5.27,,118,0.3,5.25,7.899899959564209,4.940000057220459,73425277.0,2.54,TARGET_HIT,1.5,CHOP,LIMIT,5,MINOR,2026-06-04_1918,2026-06-04
WLDN,SHORT,CONVICTION,81.0,BEAR_REJECTION_PENDING,98.94,118.02,93.99,,5,0.26,97.9000015258789,101.0,96.20999908447266,270700.0,0.93,CLOSED,0.05,CHOP,LIMIT,4,CONVICTION,2026-06-04_1918,2026-06-04
