ticker,stage,stage_pct,conviction,today_vol_pct_of_avg,recent_8bar_green_count,recent_8bar_move_pct,first_consumption_recent,days_since_advance,rej_tf,rej_tf_weight,rej_ticks,rej_wicked,bounce_tf,bounce_ticks,bounce_wicked,oh_fresh_w,oh_wicked_w,oh_effective_w,oh_n_fresh,oh_n_wicked,top_overhead,rejection_dt,rejection_price,bounce_dt,snapshot_price,target,stop,rr,n_bearish_total,n_bearish_consumed,risk_climax,risk_vol_ratio,av20_volume,fresh_bull_5m_below,n_overhead_remaining
HPE,BOUNCED_WAITING,0,0,6.5,2,-1.0,False,0.9,1d,20,76,True,4h,162,True,956,9182,5547.0,15,35,weekly.46t~ | 1d.175t~ | 1d.100t,2026-08-28T09:15:00.000,53.5,2026-09-02T11:00:00.000,49.4781,53.659,48.2832,3.5,4,0,False,0.06,14100802,0,50
HPE,BOUNCED_WAITING,0,0,6.5,2,-1.0,False,0.9,30m,6,21,False,4h,162,True,956,9182,5547.0,15,35,weekly.46t~ | 1d.175t~ | 1d.100t,2026-08-27T10:00:00.000,55.085,2026-09-02T11:00:00.000,49.4781,55.75,48.2832,5.25,13,0,False,0.06,14100802,0,50
