ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,spy_regime,current_price,entry_type,n_gaps_above,gap_above_conviction,scan_date,asof
HCA,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,415.4,419.91,383.63,396.22,22,7.05,HOSTILE,410.6492,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:31:39.352877
TTD,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,13.8,17.76,13.11,,25,0.17,HOSTILE,13.78,LIMIT,5,CONVICTION,2026-09-02,2026-09-02T04:32:31.870501
DPC,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,41.96,44.3,38.15,,42,1.63,HOSTILE,41.79,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:42:33.830712
FLUT,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,97.7,105.48,92.82,,12,0.63,HOSTILE,97.3,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:42:40.479264
RRR,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,56.33,59.81,50.49,47.88,28,1.68,HOSTILE,56.25,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:43:13.654957
MSGS,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,383.05,386.65,365.29,353.87,27,4.93,HOSTILE,382.11,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:44:46.278498
SUNB,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,68.32,72.64,64.9,,23,0.79,HOSTILE,66.98,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:47:39.001815
BTC,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,34.52,37.27,29.68,,36,1.76,HOSTILE,34.2,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:49:51.509191
PSN,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,46.99,60.56,44.64,,7,0.17,HOSTILE,46.1828,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:51:56.593911
VPG,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,60.45,62.12,53.43,55.61,59,4.21,HOSTILE,59.62,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:52:37.913050
LII,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,378.45,384.55,359.53,,16,3.1,HOSTILE,377.25,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:52:45.061063
AMZU,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,36.22,37.85,31.48,32.27,61,2.91,HOSTILE,35.96,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:56:14.145746
MTDR,SHORT,CONVICTION,97.0,BEAR_REJECTION_PENDING,60.34,64.49,53.96,,24,1.54,HOSTILE,59.21,LIMIT,5,CONVICTION,2026-09-02,2026-09-02T04:41:07.125226
SBIT,SHORT,CONVICTION,96.7,BEAR_REJECTION_PENDING,37.68,42.91,35.8,,19,0.36,HOSTILE,37.6,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:56:39.050676
CNC,SHORT,CONVICTION,96.6,BEAR_REJECTION_PENDING,66.81,68.94,56.45,56.29,46,4.86,HOSTILE,65.5,LIMIT,15,VACUUM,2026-09-02,2026-09-02T04:43:59.572330
SCCO,SHORT,CONVICTION,96.0,BEAR_REJECTION_PENDING,203.1,209.91,192.86,180.21,14,1.5,HOSTILE,202.0,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:51:48.980898
RYTM,SHORT,CONVICTION,95.4,BEAR_REJECTION_PENDING,106.01,107.71,97.8,93.75,58,4.84,HOSTILE,104.74,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:44:58.770059
BBW,SHORT,CONVICTION,95.0,BEAR_REJECTION_PENDING,30.76,38.55,29.23,,12,0.2,HOSTILE,30.16,LIMIT,19,CONVICTION,2026-09-02,2026-09-02T04:56:14.857749
IREN,SHORT,CONVICTION,92.6,BEAR_REJECTION_PENDING,36.82,40.73,30.79,,25,1.54,HOSTILE,36.1,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:24:48.272153
AXTI,SHORT,CONVICTION,92.3,BEAR_REJECTION_PENDING,56.86,60.49,48.51,,27,2.31,HOSTILE,55.7484,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:26:12.556956
SYRE,SHORT,CONVICTION,92.1,BEAR_REJECTION_PENDING,89.15,90.81,81.57,75.53,60,4.56,HOSTILE,88.5,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:23:52.119395
LULU,SHORT,CONVICTION,92.1,BEAR_REJECTION_PENDING,119.0,121.41,110.9,111.3,41,3.36,HOSTILE,118.21,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:52:21.219020
VGNT,SHORT,CONVICTION,91.6,BEAR_REJECTION_PENDING,46.37,47.64,44.28,40.02,78,1.65,HOSTILE,46.19,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:24:30.576563
COPX,SHORT,CONVICTION,91.6,BEAR_REJECTION_PENDING,89.33,97.78,76.12,,11,1.56,HOSTILE,89.0,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:51:10.509171
ARKB,SHORT,CONVICTION,91.3,BEAR_REJECTION_PENDING,25.8,28.04,21.88,,44,1.75,HOSTILE,25.65,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:49:24.914553
SRPT,SHORT,CONVICTION,91.0,BEAR_REJECTION_PENDING,21.26,36.36,20.2,,6,0.07,HOSTILE,21.25,LIMIT,14,CONVICTION,2026-09-02,2026-09-02T04:43:21.955980
CDW,SHORT,CONVICTION,91.0,BEAR_REJECTION_PENDING,152.13,155.6,139.69,135.35,28,3.58,HOSTILE,150.3,LIMIT,9,CONVICTION,2026-09-02,2026-09-02T04:45:27.865769
MIRM,SHORT,CONVICTION,90.7,BEAR_REJECTION_PENDING,100.31,102.75,94.95,86.0,40,2.19,HOSTILE,98.34,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:38:09.005239
INOD,SHORT,CONVICTION,90.7,BEAR_REJECTION_PENDING,55.0,56.48,52.25,,67,1.86,HOSTILE,54.62,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:47:05.201046
BITB,SHORT,CONVICTION,90.7,BEAR_REJECTION_PENDING,42.23,45.93,36.17,,27,1.64,HOSTILE,42.06,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:49:32.269156
GSHD,SHORT,CONVICTION,90.5,BEAR_REJECTION_PENDING,69.0,71.07,62.57,58.91,48,3.1,HOSTILE,68.45,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:25:53.647390
SWKS,SHORT,CONVICTION,90.3,BEAR_REJECTION_PENDING,67.02,68.54,62.11,62.12,65,3.23,HOSTILE,66.6,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:22:06.003790
MANE,SHORT,CONVICTION,90.3,BEAR_REJECTION_PENDING,100.0,103.33,93.59,90.09,29,1.92,HOSTILE,99.0,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:48:54.864492
FNV,SHORT,CONVICTION,90.3,BEAR_REJECTION_PENDING,257.4,264.47,242.8,226.55,14,2.07,HOSTILE,255.42,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:51:14.883241
ARES,SHORT,CONVICTION,90.0,BEAR_REJECTION_PENDING,140.0,142.37,128.95,128.09,42,4.67,HOSTILE,139.09,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:42:19.634604
GNRC,SHORT,CONVICTION,89.8,BEAR_REJECTION_PENDING,182.21,185.01,175.88,,35,2.26,HOSTILE,181.41,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:42:50.966362
KRYS,SHORT,CONVICTION,89.8,BEAR_REJECTION_PENDING,364.66,368.68,339.61,343.81,24,6.22,HOSTILE,363.84,LIMIT,8,CONVICTION,2026-09-02,2026-09-02T04:54:00.732951
VRSK,SHORT,CONVICTION,89.7,BEAR_REJECTION_PENDING,197.86,201.35,187.79,174.76,28,2.88,HOSTILE,194.35,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:48:33.835451
MNDY,SHORT,CONVICTION,89.6,BEAR_REJECTION_PENDING,98.43,100.4,91.26,87.81,50,3.64,HOSTILE,96.5,LIMIT,20,VACUUM,2026-09-02,2026-09-02T04:40:56.442192
GWRE,SHORT,CONVICTION,89.3,BEAR_REJECTION_PENDING,201.97,205.46,195.0,175.0,28,2.0,HOSTILE,201.09,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:24:21.364537
AAPL,SHORT,CONVICTION,89.2,BEAR_REJECTION_PENDING,331.35,339.88,311.47,307.58,11,2.33,HOSTILE,324.85,LIMIT,7,CONVICTION,2026-09-02,2026-09-02T04:31:15.736302
GBTC,SHORT,CONVICTION,88.7,BEAR_REJECTION_PENDING,59.72,61.56,55.67,55.31,54,2.21,HOSTILE,59.39,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:50:26.971796
P,SHORT,CONVICTION,88.5,BEAR_REJECTION_PENDING,95.61,99.74,88.01,82.0,24,1.85,HOSTILE,93.74,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:23:03.789582
KTB,SHORT,CONVICTION,88.4,BEAR_REJECTION_PENDING,76.1,77.37,71.77,73.04,78,3.4,HOSTILE,74.64,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:44:34.340471
MC,SHORT,CONVICTION,88.4,BEAR_REJECTION_PENDING,67.78,68.74,60.25,63.85,103,7.83,HOSTILE,66.76,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:45:54.387374
INTU,SHORT,CONVICTION,88.0,BEAR_REJECTION_PENDING,343.18,348.12,324.35,304.96,20,3.81,HOSTILE,342.0,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:30:47.644720
AG,SHORT,CONVICTION,88.0,BEAR_REJECTION_PENDING,20.39,22.77,19.37,,41,0.43,HOSTILE,19.99,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:32:06.123454
AU,SHORT,CONVICTION,88.0,BEAR_REJECTION_PENDING,110.05,112.88,98.77,103.48,35,3.98,HOSTILE,108.88,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:49:29.742087
PNR,SHORT,CONVICTION,87.8,BEAR_REJECTION_PENDING,61.14,61.98,59.88,,119,1.5,HOSTILE,60.45,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:42:16.517595
NRG,SHORT,CONVICTION,87.7,BEAR_REJECTION_PENDING,110.3,111.68,102.04,,72,6.0,HOSTILE,110.0,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:47:23.987156
KKR,SHORT,CONVICTION,87.4,BEAR_REJECTION_PENDING,108.0,109.96,94.64,92.85,51,6.83,HOSTILE,106.91,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:42:55.270911
ESAB,SHORT,CONVICTION,87.1,BEAR_REJECTION_PENDING,74.81,75.76,71.07,,106,3.97,HOSTILE,74.04,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:53:32.286772
REAX,SHORT,CONVICTION,87.1,BEAR_REJECTION_PENDING,18.38,19.21,16.69,,119,2.03,HOSTILE,18.25,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:54:09.620973
ERO,SHORT,CONVICTION,87.0,BEAR_REJECTION_PENDING,35.7,37.32,32.0,29.93,61,2.29,HOSTILE,35.0,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:37:38.886250
EGO,SHORT,CONVICTION,87.0,BEAR_REJECTION_PENDING,43.0,45.06,38.0,37.92,48,2.42,HOSTILE,42.89,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:51:11.148175
NTR,SHORT,CONVICTION,87.0,BEAR_REJECTION_PENDING,79.54,83.26,68.41,70.94,26,2.99,HOSTILE,77.98,LIMIT,3,CONVICTION,2026-09-02,2026-09-02T04:51:28.744795
NVAX,SHORT,CONVICTION,87.0,BEAR_REJECTION_PENDING,10.25,12.66,9.74,,41,0.21,HOSTILE,10.05,LIMIT,17,CONVICTION,2026-09-02,2026-09-02T04:52:21.826021
ZLAB,SHORT,CONVICTION,86.9,BEAR_REJECTION_PENDING,25.5,26.21,21.96,22.77,140,4.98,HOSTILE,25.4,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:43:42.939562
HPQ,SHORT,CONVICTION,86.7,BEAR_REJECTION_PENDING,31.43,33.3,26.95,27.2,53,2.4,HOSTILE,31.36,LIMIT,3,CONVICTION,2026-09-02,2026-09-02T04:32:04.122451
DOCS,SHORT,CONVICTION,86.7,BEAR_REJECTION_PENDING,26.31,27.54,24.99,,81,1.07,HOSTILE,26.21,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:45:36.286787
CSCO,SHORT,CONVICTION,86.6,BEAR_REJECTION_PENDING,112.07,123.36,106.47,,8,0.5,HOSTILE,109.875,LIMIT,17,CONVICTION,2026-09-02,2026-09-02T04:33:02.994630
WHD,SHORT,CONVICTION,86.6,BEAR_REJECTION_PENDING,72.1,74.09,62.5,64.3,50,4.84,HOSTILE,70.69,LIMIT,16,CONVICTION,2026-09-02,2026-09-02T04:42:03.745020
PLNT,SHORT,CONVICTION,86.5,BEAR_REJECTION_PENDING,50.77,51.86,43.78,45.58,91,6.42,HOSTILE,50.48,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:49:03.797508
TNET,SHORT,CONVICTION,86.4,BEAR_REJECTION_PENDING,68.28,70.91,62.45,58.85,37,2.21,HOSTILE,66.94,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:25:57.225917
AVGX,SHORT,CONVICTION,86.3,BEAR_REJECTION_PENDING,43.06,45.58,36.26,36.04,39,2.71,HOSTILE,42.22,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:55:41.051070
GPN,SHORT,CONVICTION,86.1,BEAR_REJECTION_PENDING,90.33,91.51,85.75,82.02,85,3.9,HOSTILE,90.06,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:44:18.931374
LIFE,SHORT,CONVICTION,86.0,BEAR_REJECTION_PENDING,35.06,36.51,29.86,30.57,68,3.58,HOSTILE,35.0,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:24:03.476956
WWD,SHORT,CONVICTION,86.0,BEAR_REJECTION_PENDING,336.85,341.52,312.28,312.28,21,5.26,HOSTILE,336.64,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:47:50.153834
BBY,SHORT,CONVICTION,86.0,BEAR_REJECTION_PENDING,83.56,85.62,79.36,78.5,48,2.04,HOSTILE,82.35,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:55:41.907073
UPST,SHORT,CONVICTION,85.9,BEAR_REJECTION_PENDING,27.9,28.76,25.93,25.93,115,2.28,HOSTILE,27.3515,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:36:01.077252
TEM,SHORT,CONVICTION,85.9,BEAR_REJECTION_PENDING,62.37,64.36,55.98,57.4,50,3.2,HOSTILE,61.8,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:38:44.083774
NKE,SHORT,CONVICTION,85.7,BEAR_REJECTION_PENDING,38.36,39.26,36.44,,111,2.14,HOSTILE,38.17,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:31:00.589746
MP,SHORT,CONVICTION,85.7,BEAR_REJECTION_PENDING,53.74,55.02,50.68,45.68,77,2.38,HOSTILE,53.7,LIMIT,20,VACUUM,2026-09-02,2026-09-02T04:47:17.303603
ANF,SHORT,CONVICTION,85.6,BEAR_REJECTION_PENDING,142.0,144.49,131.37,132.0,40,4.27,HOSTILE,140.3,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:39:17.418475
BDX,SHORT,CONVICTION,85.6,BEAR_REJECTION_PENDING,187.88,190.47,167.75,175.88,38,7.78,HOSTILE,187.12,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:43:47.201109
KTOS,SHORT,CONVICTION,85.5,BEAR_REJECTION_PENDING,50.19,51.23,48.47,45.56,95,1.65,HOSTILE,49.7,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:27:50.578439
IRTC,SHORT,CONVICTION,85.5,BEAR_REJECTION_PENDING,124.34,126.08,110.81,119.45,57,7.76,HOSTILE,122.34,LIMIT,20,MINOR,2026-09-02,2026-09-02T04:44:29.107459
PI,SHORT,CONVICTION,85.2,BEAR_REJECTION_PENDING,170.21,172.86,147.49,162.49,37,8.57,HOSTILE,168.2,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:25:33.149330
OSIS,SHORT,CONVICTION,85.2,BEAR_REJECTION_PENDING,210.27,212.94,204.2,188.5,37,2.27,HOSTILE,208.52,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:52:21.835021
EAT,SHORT,CONVICTION,85.1,BEAR_REJECTION_PENDING,234.4,239.91,215.75,215.75,18,3.38,HOSTILE,233.98,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:44:05.250343
WMT,SHORT,CONVICTION,85.0,BEAR_REJECTION_PENDING,106.38,114.87,101.06,,11,0.63,HOSTILE,105.99,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:28:02.022459
NICE,SHORT,CONVICTION,85.0,BEAR_REJECTION_PENDING,106.81,108.47,97.76,90.69,60,5.44,HOSTILE,106.59,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:38:17.061366
KOLD,SHORT,CONVICTION,84.9,BEAR_REJECTION_PENDING,28.85,30.92,24.12,,48,2.27,HOSTILE,28.28,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:50:34.328340
BX,SHORT,CONVICTION,84.8,BEAR_REJECTION_PENDING,139.02,142.26,128.1,125.2,30,3.37,HOSTILE,136.5,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:42:28.232696
KSPI,SHORT,CONVICTION,84.8,BEAR_REJECTION_PENDING,104.08,105.67,99.18,91.45,63,3.09,HOSTILE,103.0,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:44:34.229471
OC,SHORT,CONVICTION,84.2,BEAR_REJECTION_PENDING,136.32,138.36,129.68,125.54,49,3.26,HOSTILE,133.68,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:38:20.296227
AUGO,SHORT,CONVICTION,84.1,BEAR_REJECTION_PENDING,81.0,83.66,77.0,69.92,37,1.51,HOSTILE,79.99,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:37:02.348034
TMDX,SHORT,CONVICTION,84.1,BEAR_REJECTION_PENDING,83.64,88.87,72.99,,19,2.04,HOSTILE,82.0,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:41:55.588995
GDDY,SHORT,CONVICTION,84.1,BEAR_REJECTION_PENDING,102.01,105.68,92.25,92.22,27,2.66,HOSTILE,100.75,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:44:17.916372
DKS,SHORT,CONVICTION,84.0,BEAR_REJECTION_PENDING,133.2,136.28,127.75,125.93,32,1.77,HOSTILE,133.01,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:37:32.832206
TPL,SHORT,CONVICTION,84.0,BEAR_REJECTION_PENDING,372.52,376.94,348.03,348.5,22,5.54,HOSTILE,372.2029,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:43:31.808002
FICO,SHORT,CONVICTION,84.0,BEAR_REJECTION_PENDING,1115.95,1129.33,1087.51,1065.0,7,2.13,HOSTILE,1103.73,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:45:40.473796
SPHR,SHORT,CONVICTION,83.6,BEAR_REJECTION_PENDING,134.03,136.98,118.98,120.25,33,5.1,HOSTILE,133.3,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:22:29.678942
METU,SHORT,CONVICTION,83.5,BEAR_REJECTION_PENDING,20.4,24.6,19.38,,23,0.24,HOSTILE,20.0015,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:45:54.500367
CG,SHORT,CONVICTION,82.8,BEAR_REJECTION_PENDING,47.4,48.63,43.15,42.83,81,3.45,HOSTILE,46.54,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:45:28.415769
SOXS,SHORT,CONVICTION,82.6,BEAR_REJECTION_PENDING,54.48,64.29,51.75,,10,0.28,HOSTILE,53.41,LIMIT,8,CONVICTION,2026-09-02,2026-09-02T04:41:47.300971
BLDR,SHORT,CONVICTION,82.5,BEAR_REJECTION_PENDING,64.29,66.73,61.08,,40,1.32,HOSTILE,63.03,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:42:12.347042
TKO,SHORT,CONVICTION,82.5,BEAR_REJECTION_PENDING,184.19,185.73,178.32,164.21,65,3.82,HOSTILE,182.27,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:50:55.989618
FTAI,SHORT,CONVICTION,82.4,BEAR_REJECTION_PENDING,192.0,195.95,176.68,170.75,25,3.87,HOSTILE,189.935,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:42:48.042814
CRSP,SHORT,CONVICTION,82.3,BEAR_REJECTION_PENDING,56.82,58.01,55.0,48.04,84,1.53,HOSTILE,56.5,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:49:57.285202
FCFS,SHORT,CONVICTION,82.3,BEAR_REJECTION_PENDING,216.37,219.14,207.87,205.06,35,3.06,HOSTILE,215.56,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:52:12.154468
ORKA,SHORT,CONVICTION,82.2,BEAR_REJECTION_PENDING,94.15,97.02,81.0,81.0,34,4.57,HOSTILE,92.3,LIMIT,20,VACUUM,2026-09-02,2026-09-02T04:23:46.292378
PPC,SHORT,CONVICTION,82.2,BEAR_REJECTION_PENDING,31.37,31.85,30.4,26.95,209,2.03,HOSTILE,31.06,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:48:17.584887
PGR,SHORT,CONVICTION,82.2,BEAR_REJECTION_PENDING,220.99,223.62,198.28,192.68,37,8.63,HOSTILE,220.54,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:50:50.678600
BWIN,SHORT,CONVICTION,82.0,BEAR_REJECTION_PENDING,30.4,30.83,28.31,28.31,230,4.82,HOSTILE,30.26,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:24:06.206965
IESC,SHORT,CONVICTION,82.0,BEAR_REJECTION_PENDING,300.31,306.35,267.22,282.7,16,5.47,HOSTILE,300.0,LIMIT,20,CONVICTION,2026-09-02,2026-09-02T04:26:17.885028
JHX,SHORT,CONVICTION,82.0,BEAR_REJECTION_PENDING,29.14,29.86,27.86,27.0,139,1.79,HOSTILE,28.57,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:26:45.285221
BETA,SHORT,CONVICTION,82.0,BEAR_REJECTION_PENDING,19.64,20.15,18.61,17.77,194,2.0,HOSTILE,19.5265,LIMIT,20,COMPRESSION,2026-09-02,2026-09-02T04:42:24.442150
