ticker,side,mode,tier,fem,entry,stop,t1,t_partial,rr,risk,last_close,dist_pct,proximity,cluster_gaps,cluster_tfs,tfs,cluster_top,cluster_bot,path,gap_quality,sponsorship,total_genesis,vol_ratio_today,vol_ratio_3d,premkt_vol,hot_days,move_pct,total_gaps,n_timeframes,float_m,float_label,float_rotation,fractal_50,prev_close,today_open,gap_pct,price_zone_50,cluster_zone_50,va_depth,va_layers,conviction_ticks,clean_air_pct,va_grade,warrior_price_band,atr_14,atr_to_stop_ratio,borrow_risk,news
JHX,Long,BOUNCE,T3-LONG_WATCH,72,30.89,29.3231,34.0238,,2.0,1.5669,30.89,1.5,CLOSE,1,1,1d,30.43,30.23,HIGHWAY,EXCITED,1.51,243661977,0.6,0.7,0,0,6.0,33,8,545.14,MEGA,0.01,30.85,30.86,30.84,-0.1,FLAT,FLAT,1988,9,1244,99.9,A,False,0.9959928571428568,1.57,N/A,
COUR,Long,BOUNCE,T3-LONG_WATCH,33,5.8,5.432,6.536,,2.0,0.368,5.8,2.9,CLOSE,1,1,1d,5.63,5.6,OPEN_ROAD,EXCITED,0.63,13397803,0.6,0.6,0,0,7.0,14,8,227.12,MEGA,0.02,5.605,5.58,5.63,0.9,PREMIUM,PREMIUM,150,2,3,3.4,C,True,0.38285714285714284,0.96,N/A,
ONDS,Long,PULLBACK,T2-LONG,65,8.91,8.1365,10.4571,9.3751,2.0,0.7735,8.91,3.4,APPROACH,1,1,4h,8.61,8.3881,OPEN_ROAD,EXCITED,1.03,390132223,1.2,0.9,1575388,0,16.4,44,8,452.45,MEGA,0.28,9.3751,9.77,8.9803,-8.1,DISCOUNT,DISCOUNT,284,6,125,2.7,C,True,0.7057071428571431,1.1,N/A,
USB,Long,BOUNCE,T3-LONG_WATCH,64,65.17,62.3613,70.7874,,2.0,2.8087,65.17,0.9,CLOSE,1,1,1d,64.6,64.29,HIGHWAY,EXCITED,0.51,130001297,0.5,0.5,0,0,4.0,27,8,1551.74,MEGA,0.0,65.065,65.02,65.11,0.1,FLAT,FLAT,1253,5,494,99.9,A,False,1.0273857142857135,2.73,N/A,
FNB,Long,BOUNCE,T1-STRONG_LONG,100,19.33,18.3815,21.227,19.34,2.0,0.9485,19.33,0.1,CLOSE,7,6,"10m,15m,1d,30m,4h,5m",19.31,18.95,HIGHWAY,EXCITED,0.99,60150922,0.6,0.5,0,0,3.7,25,8,343.95,MEGA,0.01,19.34,19.27,19.41,0.7,MID,DISCOUNT,290,3,148,99.9,B,True,0.3178642857142854,2.98,N/A,
TOST,Long,BOUNCE,T2-LONG,61,35.22,33.0479,39.5642,,2.0,2.1721,35.22,2.8,CLOSE,1,1,4h,34.24,34.07,HIGHWAY,WAITING,0.4,21625002,0.8,0.9,0,0,8.6,36,8,484.92,MEGA,0.02,34.235,34.06,34.41,1.0,PREMIUM,DISCOUNT,1615,8,989,6.5,B,False,1.5199071428571433,1.43,N/A,
XP,Long,BOUNCE,T3-LONG_WATCH,68,15.84,15.0156,17.4888,,2.0,0.8244,15.84,1.5,CLOSE,2,2,"1h,4h",15.6,15.48,OPEN_ROAD,EXCITED,0.82,7690991,1.1,1.3,0,0,9.9,13,8,412.56,MEGA,0.01,15.45,15.44,15.46,0.1,FLAT,FLAT,16,1,0,5.1,D,True,0.5230000000000006,1.58,N/A,
TREX,Long,BOUNCE,T1-STRONG_LONG,100,50.08,48.0441,54.1518,,2.0,2.0359,50.08,0.1,CLOSE,3,3,"1d,30m,4h",50.01,49.53,HIGHWAY,EXCITED,0.82,65529526,1.0,0.8,0,0,7.1,34,8,95.55,HIGH,0.02,49.77,49.53,50.01,1.0,PREMIUM,MID,1748,9,598,99.9,A,False,2.2444642857142845,0.91,N/A,
