ticker,pm_gap_pct,pm_last_gap_pct,pm_high,pm_low,pm_open,pm_last,pm_vol,avg_pm_vol_5d,rel_vol,position_in_range,holding_strong,prev_close,est_open,stop,target,shares,risk_dollars,score,sector_mult,sector_label,state,lifecycle_phase
BTTC,105.42,79.81,0.7498,0.45,0.537,0.6563,126244750,1767686,71.42,0.69,True,0.365,0.6563,0.6465,0.676,10157,99.99,659.9267,1.0,,GENESIS,GENESIS
CRML,35.22,26.3,9.1,8.2624,8.72,8.5,3760860,195469,19.24,0.28,False,6.73,8.5,8.3725,8.755,784,99.96,108.5469,0.994,NEUTRAL,GENESIS,GENESIS
USDE,33.95,25.02,13.65,11.26,11.64,12.74,2928518,911816,3.21,0.62,True,10.19,12.74,12.5489,13.1222,523,99.95,71.9715,0.874,COLD,GENESIS,GENESIS
ASST,8.18,6.58,32.55,30.44,30.65,32.07,925746,301122,3.07,0.77,True,30.09,32.07,31.589,33.0321,207,99.58,19.3043,0.874,COLD,GENESIS,GENESIS
BTBT,4.05,3.45,1.8,1.7,1.74,1.7897,1689762,425326,3.97,0.9,True,1.73,1.7897,1.7629,1.8434,3725,100.0,15.3064,1.138,HOT,GENESIS,GENESIS
