ticker,phase,score,nbis_similarity_score,pre_move_score,timing_bucket,price,channel_tf,channel_method,channel_position,channel_position_ratio,support_stack_depth,parent_gap_lo,parent_gap_hi,parent_gap_tf,parent_gap_distance_pct,parent_genesis_rank_pct,reclaim_source,reclaim_level,recent_tagged,reclaimed,reclaim_dist_pct,extension_from_reclaim_pct,pullback_pct,room_to_recent_high_pct,next_resistance_gap_pct,gap_options_agreement,reasons,flags
OSCR,HIGH_PRIORITY_PRE_TRIGGER,100.0,100.0,100.0,PRE_TRIGGER_COIL,29.65,daily,log_regression,AT_LOWER,0.129,18,20.98,22.25,daily,24.96,99.17,nearest_support_gap_hi,29.6,True,False,0.17,0.17,11.64,11.64,4.52,OPTIONS_NOT_CHECKED,ascending channel/control | higher-timeframe channel participates | low channel location before expansion | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 11.64% from recent high | pre-trigger coil near reload/reclaim level | room back to recent high,
WTTR,EARLY_RECLAIM_TRIGGER,100.0,96.0,96.0,EARLY_RECLAIM_TRIGGER,21.6596,daily,log_regression,MID,0.546,24,18.5,20.0,daily,7.66,100.0,nearest_support_gap_hi,21.16,True,True,2.31,2.36,14.45,14.45,2.59,OPTIONS_NOT_CHECKED,"ascending channel/control | higher-timeframe channel participates | mid-low channel location | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 14.45% from recent high | just-triggered reclaim, still near shelf | room back to recent high",early_trigger_not_chase | early_positive_momentum
BLMN,EARLY_STRUCTURAL_MATCH,80.3,71.0,71.0,TOO_EARLY_OR_LOOSE,11.117,daily,log_regression,AT_UPPER,0.726,14,8.66,8.72,weekly,21.56,95.56,nearest_support_gap_hi,10.7,True,True,3.75,3.9,13.61,13.61,2.19,OPTIONS_MISSING,ascending channel/control | higher-timeframe channel participates | deep bullish shelf stack underneath | high-genesis parent shelf | controlled pullback 13.61% from recent high | room back to recent high,mid_high_channel_location | too_early_or_loose_for_trigger | overhead_gap_too_close
