ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AAL,14.8562,BASING,0.0,0,20,20,16.95,16.81,15,weekly,13.15,11 bear-built-above · rel-vol 0.5x · regime HOSTILE,False,23,14.8562,14.6334,16.95,448,14.09,9.4,False
AAOI,76.5,BASING,0.0,0,14,14,88.0,87.662,34,45m,14.59,12 bear-built-above · rel-vol 1.4x · regime HOSTILE,False,14,76.5,75.3525,88.0,87,15.03,10.02,False
AAPL,339.03,BASING,0.0,0,18,18,340.03,339.73,30,daily,0.21,18 bear-built-above · rel-vol 1.1x · regime HOSTILE,False,18,339.03,333.9445,340.03,19,0.29,0.2,False
ABT,108.22,BASING,0.0,0,13,13,120.73,108.61,1213,daily,0.36,rel-vol 0.9x · regime HOSTILE,False,14,108.22,106.5967,120.73,61,11.56,7.71,False
ACHC,27.25,BASING,0.0,0,11,11,27.8025,27.78,3,1h,1.94,10 bear-built-above · rel-vol 2.4x · regime HOSTILE,False,12,27.25,26.8412,27.8025,244,2.03,1.35,False
ACHR,4.5,BASING,0.0,0,20,20,5.18,5.11,7,daily,13.56,31 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,20,4.5,4.4325,5.18,1481,15.11,10.07,False
ACN,173.7,BASING,0.0,0,20,20,178.25,176.95,131,weekly,1.87,11 bear-built-above · rel-vol 1.3x · regime HOSTILE,False,21,173.7,171.0945,178.25,38,2.62,1.75,False
ACRS,5.18,BASING,0.0,0,20,20,5.62,5.51,12,daily,6.37,24 bear-built-above · rel-vol 0.7x · regime HOSTILE,True,20,5.18,5.1023,5.62,1287,8.49,5.66,False
ADBE,262.51,BASING,0.0,0,15,15,293.38,282.74,1064,daily,7.71,7 bear-built-above · rel-vol 1.7x · regime HOSTILE,True,15,262.51,258.5723,293.38,25,11.76,7.84,False
ADPT,22.0,BASING,0.0,0,12,12,22.56,22.19,37,1h,0.86,12 bear-built-above · rel-vol 1.2x · regime HOSTILE,False,12,22.0,21.67,22.56,303,2.55,1.7,False
AEVA,13.92,BASING,0.0,0,16,16,15.31,15.02,30,daily,7.9,7 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,16,13.92,13.7112,15.31,478,9.99,6.66,False
AG,15.35,BASING,0.0,0,20,20,17.2,16.595,61,daily,8.11,40 bear-built-above · rel-vol 1.4x · regime HOSTILE,False,20,15.35,15.1197,17.2,434,12.05,8.03,False
AGEN,6.69,BASING,0.0,0,9,9,7.41,7.4,1,15m,10.61,8 bear-built-above · rel-vol 0.2x · regime HOSTILE,True,9,6.69,6.5897,7.41,996,10.76,7.17,False
AGNC,10.96,BASING,0.0,0,11,11,11.97,11.83,15,daily,7.94,6 bear-built-above · rel-vol 1.2x · regime HOSTILE,True,15,10.96,10.7956,11.97,608,9.22,6.14,False
AHMA,1.39,BASING,0.0,0,20,20,1.4707,1.42,6,4h,2.16,22 bear-built-above · rel-vol 0.1x · regime HOSTILE,False,20,1.39,1.3691,1.4707,4796,5.81,3.87,False
AI,8.86,BASING,0.0,0,12,12,10.3,10.18,13,weekly,14.9,8 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,12,8.86,8.7271,10.3,752,16.25,10.84,False
ALC,69.65,BASING,0.0,0,17,17,74.09,74.05,5,weekly,6.32,9 bear-built-above · rel-vol 1.4x · regime HOSTILE,False,17,69.65,68.6052,74.09,95,6.37,4.25,False
ALIT,19.89,BASING,0.0,0,20,20,21.41,20.93,49,daily,5.23,23 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,20,19.89,19.5917,21.41,335,7.64,5.09,False
ALMS,26.09,BASING,0.0,0,20,20,28.0,27.79,22,weekly,6.52,30 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,20,26.09,25.6987,28.0,255,7.32,4.88,False
ALTO,4.34,BASING,0.0,0,14,14,4.64,4.53,11,weekly,4.38,10 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,14,4.34,4.2749,4.64,1536,6.91,4.61,False
AMAT,449.55,BASING,0.0,0,18,18,516.89,490.92,2597,daily,9.2,14 bear-built-above · rel-vol 1.1x · regime HOSTILE,False,18,449.55,442.8068,516.89,14,14.98,9.99,False
AMC,2.73,BASING,0.0,0,3,3,3.06,3.03,4,4h,10.99,rel-vol 0.7x · regime HOSTILE,True,5,2.73,2.689,3.06,2442,12.09,8.06,False
AMD,430.71,BASING,0.0,0,20,20,494.95,467.0,2795,daily,8.43,13 bear-built-above · rel-vol 1.2x · regime HOSTILE,False,20,430.71,424.2493,494.95,15,14.91,9.94,False
AMKR,43.2,BASING,0.0,0,12,12,48.63,48.6,4,5m,12.5,10 bear-built-above · rel-vol 2.0x · regime HOSTILE,False,12,43.2,42.552,48.63,154,12.57,8.38,False
AMPG,4.48,BASING,0.0,0,19,19,4.62,4.53,9,1h,1.12,14 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,19,4.48,4.4128,4.62,1488,3.12,2.08,False
AMZN,232.4171,BASING,0.0,0,17,17,244.85,236.26,860,daily,1.65,30 bear-built-above · rel-vol 1.1x · regime HOSTILE,False,18,232.4171,228.9308,244.85,28,5.35,3.57,False
