ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AAOI,116.5,BASING,0.0,0,5,5,123.4,116.78,663,1m,0.24,5 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,5,116.5,114.7525,123.4,57,5.92,3.95,False
ABT,99.65,BASING,0.0,0,20,20,120.73,108.61,1213,daily,8.99,40 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,21,99.65,98.1553,120.73,66,21.15,14.1,False
ACHR,5.26,BASING,0.0,0,12,12,5.39,5.385,1,15m,2.38,12 bear-built-above · rel-vol 1.5x · regime HOSTILE,False,12,5.26,5.1811,5.39,1267,2.47,1.65,False
ACN,141.52,BASING,0.0,0,19,19,146.75,146.58,17,5m,3.58,18 bear-built-above · rel-vol 0.4x · regime HOSTILE,False,20,141.52,139.3972,146.75,47,3.7,2.46,False
ACRS,5.6753,BASING,0.0,0,12,12,5.71,5.7,1,30m,0.44,12 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,12,5.6753,5.5902,5.71,1174,0.61,0.41,False
ACVA,7.93,BASING,0.0,0,3,3,8.71,8.5,22,weekly,7.19,rel-vol 0.9x · regime HOSTILE,True,3,7.93,7.811,8.71,840,9.84,6.56,False
ADPT,22.5,BASING,0.0,0,4,4,22.87,22.865,1,1h,1.62,4 bear-built-above · rel-vol 1.1x · regime HOSTILE,False,4,22.5,22.1625,22.87,296,1.64,1.1,False
AEHL,0.8786,BASING,0.0,0,8,8,1.13,1.0,13,45m,13.82,1 bear-built-above · rel-vol 14.0x · regime HOSTILE,False,10,0.8786,0.8654,1.13,7587,28.61,19.08,False
AEHR,96.59,BASING,0.0,0,14,14,113.33,103.49,985,daily,7.14,8 bear-built-above · rel-vol 1.7x · regime HOSTILE,False,14,96.59,95.1411,113.33,69,17.33,11.55,False
AEON,0.2821,BASING,0.0,0,20,20,0.2949,0.288,1,weekly,2.09,20 bear-built-above · rel-vol 0.1x · regime HOSTILE,False,20,0.2821,0.2779,0.2949,23632,4.54,3.02,False
AEVA,17.8,BASING,0.0,0,20,20,20.99,20.35,64,weekly,14.33,20 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,22,17.8,17.533,20.99,374,17.92,11.95,False
AGL,123.27,BASING,0.0,0,14,14,129.98,129.84,14,1h,5.33,14 bear-built-above · rel-vol 0.5x · regime HOSTILE,False,14,123.27,121.4209,129.98,54,5.44,3.63,False
AHMA,1.6632,BASING,0.0,0,20,20,1.72,1.71,2,weekly,2.81,24 bear-built-above · rel-vol 0.0x · regime HOSTILE,False,20,1.6632,1.6383,1.72,4008,3.42,2.28,False
AKAM,126.02,BASING,0.0,0,14,14,134.2,133.84,36,daily,6.21,rel-vol 1.3x · regime HOSTILE,False,17,126.02,124.1297,134.2,52,6.49,4.33,False
ALC,67.35,BASING,0.0,0,18,18,69.82,67.99,183,daily,0.95,40 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,18,67.35,66.3397,69.82,98,3.67,2.44,False
ALIT,18.78,BASING,0.0,0,20,20,21.41,20.93,49,daily,11.45,24 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,20,18.78,18.4983,21.41,354,14.0,9.34,False
AMAT,546.0,BASING,0.0,0,19,19,602.5,582.01,2050,weekly,6.6,37 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,19,546.0,537.81,602.5,12,10.35,6.9,False
AMC,2.23,BASING,0.0,0,20,20,2.285,2.28,1,4h,2.24,14 bear-built-above · rel-vol 1.5x · regime HOSTILE,False,20,2.23,2.1965,2.285,2989,2.47,1.64,False
AMD,534.0,BASING,0.0,0,20,20,544.8,535.0,980,45m,0.19,23 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,20,534.0,525.99,544.8,12,2.02,1.35,False
ANDG,42.93,BASING,0.0,0,20,20,45.77,44.52,125,4h,3.7,20 bear-built-above · rel-vol 0.4x · regime HOSTILE,False,20,42.93,42.286,45.77,155,6.62,4.41,False
ANET,172.14,BASING,0.0,0,20,20,174.47,174.37,10,1h,1.3,27 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,22,172.14,169.5579,174.47,38,1.35,0.9,False
ANGO,14.22,BASING,0.0,0,20,20,14.56,14.53,4,1h,2.18,25 bear-built-above · rel-vol 1.1x · regime HOSTILE,False,20,14.22,14.0067,14.56,468,2.39,1.59,False
ANRO,27.07,BASING,0.0,0,6,6,28.555,28.5,6,30m,5.28,6 bear-built-above · rel-vol 0.5x · regime HOSTILE,False,6,27.07,26.6639,28.555,246,5.49,3.66,False
APP,428.3445,BASING,0.0,0,19,19,453.0,452.3,70,30m,5.59,23 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,19,428.3445,421.9193,453.0,15,5.76,3.84,False
APXTW,0.35,BASING,0.0,0,4,4,0.38,0.354,3,10m,1.14,rel-vol 0.0x · regime HOSTILE,False,4,0.35,0.3448,0.38,19047,8.57,5.71,False
ARBE,0.7741,BASING,0.0,0,17,17,0.799,0.793,1,daily,2.44,12 bear-built-above · rel-vol 0.3x · regime HOSTILE,False,17,0.7741,0.7625,0.799,8612,3.22,2.14,False
ARI,6.88,BASING,0.0,0,18,18,10.54,7.02,352,daily,2.03,17 bear-built-above · rel-vol 0.5x · regime HOSTILE,False,18,6.88,6.7768,10.54,968,53.2,35.47,False
ARQT,28.64,BASING,0.0,0,7,7,31.03,30.85,18,daily,7.72,rel-vol 0.8x · regime HOSTILE,False,8,28.64,28.2104,31.03,232,8.34,5.56,False
ASTH,45.46,BASING,0.0,0,20,20,46.875,46.87,1,weekly,3.1,41 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,20,45.46,44.7781,46.875,146,3.11,2.08,False
ASTS,63.75,BASING,0.0,0,15,15,73.32,72.0,132,weekly,12.94,9 bear-built-above · rel-vol 1.1x · regime HOSTILE,False,15,63.75,62.7937,73.32,104,15.01,10.01,False
ATEX,105.82,BASING,0.0,0,12,12,112.15,111.49,67,10m,5.36,10 bear-built-above · rel-vol 0.6x · regime HOSTILE,True,12,105.82,104.2327,112.15,63,5.98,3.99,False
ATLC,96.37,BASING,0.0,0,20,20,100.68,100.43,25,weekly,4.21,42 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,20,96.37,94.9245,100.68,69,4.47,2.98,False
AUR,6.28,BASING,0.0,0,20,20,6.52,6.515,1,1h,3.74,16 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,23,6.28,6.1858,6.52,1061,3.82,2.55,False
AVTX,18.82,BASING,0.0,0,5,5,19.9,19.86,4,1h,5.53,1 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,7,18.82,18.5377,19.9,354,5.74,3.83,False
AXTI,55.03,BASING,0.0,0,11,11,62.55,61.2,135,daily,11.21,3 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,11,55.03,54.2045,62.55,121,13.67,9.11,False
BAND,71.1,BASING,0.0,0,20,20,73.96,73.01,95,4h,2.69,19 bear-built-above · rel-vol 0.8x · regime HOSTILE,True,21,71.1,70.0335,73.96,93,4.02,2.68,False
BATL,1.6093,BASING,0.0,0,8,8,1.72,1.67,6,weekly,3.77,6 bear-built-above · rel-vol 0.4x · regime HOSTILE,False,8,1.6093,1.5852,1.72,4142,6.88,4.59,False
BAX,22.0,BASING,0.0,0,13,13,28.05,23.755,430,daily,7.98,8 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,15,22.0,21.67,28.05,303,27.5,18.33,False
BB,8.89,BASING,0.0,0,19,19,9.355,9.3509,1,45m,5.18,19 bear-built-above · rel-vol 0.6x · regime HOSTILE,True,19,8.89,8.7567,9.355,749,5.23,3.49,False
BBNX,17.62,BASING,0.0,0,7,7,18.5,17.94,56,weekly,1.82,4 bear-built-above · rel-vol 1.1x · regime HOSTILE,True,8,17.62,17.3557,18.5,378,4.99,3.33,False
BCAX,28.15,BASING,0.0,0,20,20,28.91,28.535,38,weekly,1.37,4 bear-built-above · rel-vol 0.3x · regime HOSTILE,False,20,28.15,27.7277,28.91,236,2.7,1.8,False
BE,219.0,BASING,0.0,0,18,18,244.61,231.38,1324,weekly,5.65,4 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,18,219.0,215.715,244.61,30,11.69,7.8,False
BHVN,15.02,BASING,0.0,0,19,19,19.51,16.78,274,daily,11.72,1 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,21,15.02,14.7947,19.51,443,29.89,19.93,False
BIOA,22.65,BASING,0.0,0,18,18,24.34,23.82,52,weekly,5.17,16 bear-built-above · rel-vol 0.5x · regime HOSTILE,False,18,22.65,22.3102,24.34,294,7.46,4.97,False
BKD,15.16,BASING,0.0,0,14,14,16.5,15.425,108,daily,1.75,6 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,14,15.16,14.9326,16.5,439,8.84,5.89,False
BKNG,178.6,BASING,0.0,0,20,20,184.55,183.23,133,daily,2.59,19 bear-built-above · rel-vol 0.5x · regime HOSTILE,False,21,178.6,175.921,184.55,37,3.33,2.22,False
BLKB,31.53,BASING,0.0,0,20,20,33.5,33.07,43,1h,4.88,28 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,21,31.53,31.0571,33.5,211,6.25,4.17,False
BLZE,13.4,BASING,0.0,0,20,20,14.98,14.93,6,daily,11.42,19 bear-built-above · rel-vol 0.3x · regime HOSTILE,False,20,13.4,13.199,14.98,497,11.79,7.86,False
BMNR,17.1,BASING,0.0,0,8,8,19.27,18.46,81,weekly,7.95,4 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,8,17.1,16.8435,19.27,389,12.69,8.46,False
BSX,43.46,BASING,0.0,0,20,20,48.31,48.05,27,weekly,10.56,24 bear-built-above · rel-vol 1.3x · regime HOSTILE,False,20,43.46,42.8081,48.31,153,11.16,7.44,False
BTE,4.2,BASING,0.0,0,20,20,4.64,4.39,25,weekly,4.52,9 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,20,4.2,4.137,4.64,1587,10.48,6.98,False
BURU,0.0402,BASING,0.0,0,15,15,0.0727,0.0458,3,weekly,13.93,8 bear-built-above · rel-vol 0.9x · regime HOSTILE,False,15,0.0402,0.0396,0.0727,165837,80.85,53.9,False
BVS,12.12,BASING,0.0,0,9,9,12.41,12.38,3,5m,2.15,9 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,11,12.12,11.9382,12.41,550,2.39,1.6,False
CADL,10.23,BASING,0.0,0,4,4,11.25,10.55,70,1h,3.13,rel-vol 0.8x · regime HOSTILE,False,4,10.23,10.0766,11.25,651,9.97,6.65,False
CAPS,0.2465,BASING,0.0,0,14,14,0.2571,0.2565,1,weekly,4.06,14 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,14,0.2465,0.2428,0.2571,27045,4.3,2.87,False
CBRS,202.0,BASING,0.0,0,20,20,215.01,208.5,651,4h,3.22,31 bear-built-above · rel-vol 0.8x · regime HOSTILE,True,20,202.0,198.97,215.01,33,6.44,4.29,False
CCL,26.1,BASING,0.0,0,19,19,30.19,28.72,148,daily,10.04,25 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,20,26.1,25.7085,30.19,255,15.67,10.45,False
CDE,15.51,BASING,0.0,0,19,19,15.98,15.57,42,weekly,0.39,25 bear-built-above · rel-vol 1.1x · regime HOSTILE,False,19,15.51,15.2774,15.98,429,3.03,2.02,False
CDNA,37.8603,BASING,0.0,0,20,20,40.3235,40.2,13,45m,6.18,36 bear-built-above · rel-vol 1.0x · regime HOSTILE,True,20,37.8603,37.2924,40.3235,176,6.51,4.34,False
CERS,3.08,BASING,0.0,0,10,10,3.13,3.12,1,daily,1.3,8 bear-built-above · rel-vol 1.0x · regime HOSTILE,False,10,3.08,3.0338,3.13,2164,1.62,1.08,False
CHAI,0.7062,BASING,0.0,0,2,2,0.7901,0.79,1,1m,11.87,1 bear-built-above · rel-vol 17.0x · regime HOSTILE,True,2,0.7062,0.6956,0.7901,9440,11.88,7.92,False
CHRN,25.2859,BASING,0.0,0,20,20,25.88,25.815,7,4h,2.09,33 bear-built-above · rel-vol 1.1x · regime HOSTILE,False,20,25.2859,24.9066,25.88,263,2.35,1.57,False
CIFR,22.46,BASING,0.0,0,20,20,24.83,24.5,33,daily,9.08,21 bear-built-above · rel-vol 1.8x · regime HOSTILE,False,20,22.46,22.1231,24.83,296,10.55,7.03,False
CLYM,13.09,BASING,0.0,0,20,20,14.5255,13.54,99,30m,3.44,16 bear-built-above · rel-vol 0.9x · regime HOSTILE,True,20,13.09,12.8936,14.5255,509,10.97,7.31,False
CMG,33.4097,BASING,0.0,0,18,18,37.13,36.36,78,weekly,8.83,28 bear-built-above · rel-vol 0.6x · regime HOSTILE,False,18,33.4097,32.9086,37.13,199,11.14,7.42,False
CMND,1.6603,BASING,0.0,0,20,20,1.87,1.79,9,daily,7.81,29 bear-built-above · rel-vol 0.2x · regime HOSTILE,False,20,1.6603,1.6354,1.87,4015,12.63,8.42,False
CMTL,1.71,BASING,0.0,0,20,20,1.91,1.9,2,weekly,11.11,24 bear-built-above · rel-vol 0.5x · regime HOSTILE,False,20,1.71,1.6844,1.91,3898,11.7,7.8,False
CNTX,0.63,BASING,0.0,0,9,9,0.7,0.6882,2,30m,9.24,4 bear-built-above · rel-vol 0.3x · regime HOSTILE,False,11,0.63,0.6206,0.7,10582,11.11,7.41,False
COAG,48.16,BASING,0.0,0,19,19,49.39,49.19,21,daily,2.14,19 bear-built-above · rel-vol 1.2x · regime HOSTILE,True,20,48.16,47.4376,49.39,138,2.55,1.7,False
COMP,11.5,BASING,0.0,0,19,19,12.18,12.0,18,daily,4.35,34 bear-built-above · rel-vol 0.7x · regime HOSTILE,False,19,11.5,11.3275,12.18,579,5.91,3.94,False
COUR,5.39,BASING,0.0,0,20,20,5.56,5.5,6,weekly,2.04,23 bear-built-above · rel-vol 0.8x · regime HOSTILE,False,20,5.39,5.3091,5.56,1236,3.15,2.1,False
CPHI,6.24,BASING,0.0,0,2,2,6.2908,6.2558,4,1m,0.25,2 bear-built-above · rel-vol 8.3x · regime HOSTILE,True,2,6.24,6.1464,6.2908,1068,0.81,0.54,False
CPNG,15.85,BASING,0.0,0,20,20,20.39,18.2,220,daily,14.83,34 bear-built-above · rel-vol 1.4x · regime HOSTILE,False,20,15.85,15.6122,20.39,420,28.64,19.1,False
