ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
ADBE,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,262.81,267.84,242.85,230.39,19,3.96,265.6000061035156,266.1000061035156,256.6600036621094,5718700.0,2.83,CLOSED_LOSS,-0.55,HOSTILE,LIMIT,20,CONVICTION,2026-09-24_1735,2026-09-14
PTCT,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,67.38,69.65,60.89,59.07,44,2.87,66.4800033569336,67.98999786376953,65.91000366210938,1018800.0,0.64,CLOSED,0.4,HOSTILE,LIMIT,20,CONVICTION,2026-09-24_1735,2026-09-14
AXON,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,486.0,493.72,410.99,423.01,12,9.71,490.17999267578125,499.8900146484375,473.5,582500.0,2.12,STOPPED,-1.0,HOSTILE,LIMIT,20,CONVICTION,2026-09-24_1735,2026-09-14
FSK,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,12.1,13.2,11.49,,91,0.55,12.029999732971191,12.050000190734863,11.84000015258789,2133500.0,-0.17,NO_FILL,0.0,HOSTILE,LIMIT,20,COMPRESSION,2026-09-24_1735,2026-09-14
HONA,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,158.64,161.8,153.75,,31,1.55,164.0800018310547,165.0,154.0,4121500.0,3.84,STOPPED,-1.0,HOSTILE,LIMIT,20,CONVICTION,2026-09-24_1735,2026-09-14
VSXY,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,76.62,84.43,72.79,,12,0.49,74.54000091552734,75.58999633789062,72.71700286865234,1916600.0,-0.77,NO_FILL,0.0,HOSTILE,LIMIT,20,CONVICTION,2026-09-24_1735,2026-09-14
CRL,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,278.54,282.16,260.72,257.0,27,4.92,273.1099853515625,279.6400146484375,267.2699890136719,1385100.0,-1.85,CLOSED,1.5,HOSTILE,LIMIT,20,CONVICTION,2026-09-24_1735,2026-09-14
IT,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,183.18,187.35,155.55,157.58,23,6.63,197.07000732421875,197.63999938964844,184.8800048828125,1693300.0,9.73,STOPPED,-1.0,HOSTILE,LIMIT,20,CONVICTION,2026-09-24_1735,2026-09-14
KKR,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,103.0,104.61,94.64,89.06,62,5.19,102.2699966430664,102.31999969482422,100.37999725341797,3269900.0,0.96,NO_FILL,0.0,HOSTILE,LIMIT,20,CONVICTION,2026-09-24_1735,2026-09-14
IONS,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,54.21,58.38,51.5,,23,0.65,51.439998626708984,55.5,51.310001373291016,5974800.0,-5.09,TARGET_HIT,1.5,HOSTILE,LIMIT,20,CONVICTION,2026-09-24_1735,2026-09-14
