ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
NEE,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,91.11,93.83,83.0,79.89,36,2.99,89.79000091552734,90.48999786376953,88.59559631347656,9874759.0,0.03,NO_FILL,0.0,HOSTILE,LIMIT,20,CONVICTION,2026-07-23_1725,2026-07-23
FCEL,SHORT,CONVICTION,100.0,BEAR_REJECTION_PENDING,22.54,26.09,21.41,,28,0.32,23.299999237060547,25.100000381469727,22.110000610351562,11682858.0,3.6,CLOSED_LOSS,-0.21,HOSTILE,LIMIT,20,CONVICTION,2026-07-23_1725,2026-07-23
INTC,SHORT,CONVICTION,96.5,BEAR_REJECTION_PENDING,105.98,110.39,97.06,90.86,22,2.02,100.2300033569336,104.18000030517578,99.23500061035156,128528923.0,-4.6,NO_FILL,0.0,HOSTILE,LIMIT,20,CONVICTION,2026-07-23_1725,2026-07-23
NOW,SHORT,CONVICTION,95.7,BEAR_REJECTION_PENDING,104.81,110.05,88.98,91.26,19,3.02,91.94000244140625,100.08499908447266,91.53109741210938,48766876.0,-10.52,NO_FILL,0.0,HOSTILE,LIMIT,20,CONVICTION,2026-07-23_1725,2026-07-23
DIS,SHORT,CONVICTION,94.2,BEAR_REJECTION_PENDING,97.83,111.92,92.94,,7,0.35,92.83000183105469,94.80999755859375,92.48999786376953,13270549.0,-3.21,NO_FILL,0.0,HOSTILE,LIMIT,20,CONVICTION,2026-07-23_1725,2026-07-23
HAL,SHORT,CONVICTION,92.1,BEAR_REJECTION_PENDING,33.33,35.29,28.33,,51,2.56,32.709999084472656,33.810001373291016,32.584999084472656,14414534.0,-1.26,CLOSED,0.32,HOSTILE,LIMIT,20,CONVICTION,2026-07-23_1725,2026-07-23
TREX,SHORT,CONVICTION,92.1,BEAR_REJECTION_PENDING,43.23,44.62,39.43,39.43,71,2.73,42.380001068115234,42.91699981689453,41.70000076293945,1801273.0,-0.98,NO_FILL,0.0,HOSTILE,LIMIT,20,VACUUM,2026-07-23_1725,2026-07-23
CRWV,SHORT,CONVICTION,91.3,BEAR_REJECTION_PENDING,86.51,89.32,79.89,74.53,35,2.35,81.0999984741211,85.19000244140625,80.55000305175781,18095163.0,-4.37,NO_FILL,0.0,HOSTILE,LIMIT,15,CONVICTION,2026-07-23_1725,2026-07-23
KR,SHORT,CONVICTION,91.0,BEAR_REJECTION_PENDING,58.55,62.13,52.38,,27,1.72,55.7599983215332,56.08000183105469,54.830299377441406,10434070.0,-2.86,NO_FILL,0.0,HOSTILE,LIMIT,20,COMPRESSION,2026-07-23_1725,2026-07-23
OKLO,SHORT,CONVICTION,89.2,BEAR_REJECTION_PENDING,45.45,49.09,43.18,,27,0.62,44.0,44.560001373291016,42.24300003051758,8331324.0,-1.26,NO_FILL,0.0,HOSTILE,LIMIT,20,CONVICTION,2026-07-23_1725,2026-07-23
OUST,SHORT,CONVICTION,89.0,BEAR_REJECTION_PENDING,40.3,43.5,33.85,,31,2.02,37.689998626708984,40.400001525878906,37.06999969482422,2231982.0,-4.61,CLOSED,0.82,HOSTILE,LIMIT,20,CONVICTION,2026-07-23_1725,2026-07-23
WMT,SHORT,CONVICTION,87.0,BEAR_REJECTION_PENDING,109.53,110.94,105.36,102.58,70,2.95,108.4000015258789,108.55500030517578,106.79000091552734,21497085.0,-0.82,NO_FILL,0.0,HOSTILE,LIMIT,20,COMPRESSION,2026-07-23_1725,2026-07-23
AAOI,SHORT,CONVICTION,87.0,BEAR_REJECTION_PENDING,116.0,123.21,103.02,97.82,13,1.8,112.0199966430664,119.71990203857422,108.16999816894531,6257211.0,-2.25,CLOSED,0.55,HOSTILE,LIMIT,15,VACUUM,2026-07-23_1725,2026-07-23
XOM,SHORT,CONVICTION,86.5,BEAR_REJECTION_PENDING,159.62,170.51,140.92,134.97,9,1.72,156.88999938964844,158.57000732421875,156.05999755859375,15764898.0,0.26,NO_FILL,0.0,HOSTILE,LIMIT,8,CONVICTION,2026-07-23_1725,2026-07-23
QMCO,SHORT,CONVICTION,85.8,BEAR_REJECTION_PENDING,11.65,12.99,11.07,,74,0.43,11.550000190734863,12.349900245666504,11.369999885559082,610995.0,-0.69,CLOSED,0.07,HOSTILE,LIMIT,20,CONVICTION,2026-07-23_1725,2026-07-23
KDP,SHORT,CONVICTION,85.0,BEAR_REJECTION_PENDING,30.88,34.95,29.33,,24,0.38,29.670000076293945,30.115999221801758,29.55500030517578,13723845.0,-1.98,NO_FILL,0.0,HOSTILE,LIMIT,20,COMPRESSION,2026-07-23_1725,2026-07-23
GLXY,SHORT,CONVICTION,84.1,BEAR_REJECTION_PENDING,25.39,28.67,24.12,,30,0.39,24.31999969482422,25.43000030517578,23.66200065612793,4333259.0,-2.29,TARGET_HIT,1.5,HOSTILE,LIMIT,17,CONVICTION,2026-07-23_1725,2026-07-23
NKTR,SHORT,CONVICTION,84.0,BEAR_REJECTION_PENDING,70.71,76.18,62.3,,18,1.54,69.36000061035156,70.0,67.76000213623047,631122.0,0.06,NO_FILL,0.0,HOSTILE,LIMIT,14,CONVICTION,2026-07-23_1725,2026-07-23
USO,SHORT,CONVICTION,83.4,BEAR_REJECTION_PENDING,137.64,144.41,123.2,120.17,14,2.13,139.49000549316406,142.3300018310547,138.14500427246094,12561301.0,1.8,CLOSED_LOSS,-0.27,HOSTILE,LIMIT,18,CONVICTION,2026-07-23_1725,2026-07-23
MVIS,SHORT,CONVICTION,82.6,BEAR_REJECTION_PENDING,0.3,0.31,0.28,,7293,1.09,0.275299996137619,0.30000001192092896,0.2750000059604645,8841764.0,-8.14,TARGET_HIT,1.5,HOSTILE,LIMIT,8,COMPRESSION,2026-07-23_1725,2026-07-23
VZ,SHORT,CONVICTION,82.5,BEAR_REJECTION_PENDING,45.22,46.43,39.68,42.01,82,4.56,43.81999969482422,44.57500076293945,43.779998779296875,27898691.0,-1.15,NO_FILL,0.0,HOSTILE,LIMIT,20,COMPRESSION,2026-07-23_1725,2026-07-23
PSKY,SHORT,CONVICTION,82.0,BEAR_REJECTION_PENDING,9.02,9.19,8.57,8.52,615,2.79,8.489999771118164,8.729999542236328,8.454999923706055,6706082.0,-4.03,NO_FILL,0.0,HOSTILE,LIMIT,20,COMPRESSION,2026-07-23_1725,2026-07-23
CSGP,SHORT,CONVICTION,81.5,BEAR_REJECTION_PENDING,28.58,29.64,27.16,,94,1.35,27.139999389648438,28.030000686645508,26.770000457763672,7156113.0,-3.16,NO_FILL,0.0,HOSTILE,LIMIT,20,COMPRESSION,2026-07-23_1725,2026-07-23
PTCT,SHORT,CONVICTION,81.5,BEAR_REJECTION_PENDING,79.97,81.74,73.69,75.56,56,3.55,78.44999694824219,79.5199966430664,77.2699966430664,759372.0,0.06,NO_FILL,0.0,HOSTILE,LIMIT,20,COMPRESSION,2026-07-23_1725,2026-07-23
FIVN,SHORT,CONVICTION,81.0,BEAR_REJECTION_PENDING,23.56,24.44,21.79,20.18,113,2.02,21.7450008392334,23.600000381469727,20.760000228881836,3981197.0,-5.87,TARGET_HIT,1.5,HOSTILE,LIMIT,20,COMPRESSION,2026-07-23_1725,2026-07-23
CHWY,SHORT,CONVICTION,80.9,BEAR_REJECTION_PENDING,21.71,22.39,19.0,19.96,146,3.98,20.459999084472656,21.43000030517578,20.280099868774414,8288715.0,-4.66,NO_FILL,0.0,HOSTILE,LIMIT,20,COMPRESSION,2026-07-23_1725,2026-07-23
COAG,SHORT,CONVICTION,80.8,BEAR_REJECTION_PENDING,49.19,51.25,45.12,42.44,48,1.97,45.83000183105469,49.89500045776367,45.64099884033203,536439.0,-6.35,CLOSED,1.5,HOSTILE,LIMIT,7,VACUUM,2026-07-23_1725,2026-07-23
ORCL,SHORT,CONVICTION,80.8,BEAR_REJECTION_PENDING,129.15,141.34,122.69,,8,0.53,120.04000091552734,124.69999694824219,119.44010162353516,29755325.0,-5.2,NO_FILL,0.0,HOSTILE,LIMIT,20,CONVICTION,2026-07-23_1725,2026-07-23
TENB,SHORT,CONVICTION,80.7,BEAR_REJECTION_PENDING,33.76,34.79,30.6,30.6,97,3.09,31.6200008392334,33.56999969482422,31.56999969482422,3702488.0,-4.47,NO_FILL,0.0,HOSTILE,LIMIT,20,CONVICTION,2026-07-23_1725,2026-07-23
PENG,SHORT,CONVICTION,80.7,BEAR_REJECTION_PENDING,61.23,66.3,52.99,,19,1.63,58.40999984741211,60.904998779296875,57.27009963989258,3068282.0,-2.7,NO_FILL,0.0,HOSTILE,LIMIT,20,CONVICTION,2026-07-23_1725,2026-07-23
TECK,SHORT,CONVICTION,80.0,BEAR_REJECTION_PENDING,62.11,64.68,52.9,55.69,38,3.58,59.849998474121094,60.310001373291016,58.564998626708984,4213301.0,-1.71,NO_FILL,0.0,HOSTILE,LIMIT,20,CONVICTION,2026-07-23_1725,2026-07-23
GHRS,SHORT,CONVICTION,79.7,BEAR_REJECTION_PENDING,28.74,29.9,24.68,25.08,86,3.5,27.6299991607666,28.799999237060547,27.6299991607666,142723.0,-3.32,CLOSED,0.96,HOSTILE,LIMIT,17,VACUUM,2026-07-23_1725,2026-07-23
TTE,SHORT,CONVICTION,79.6,BEAR_REJECTION_PENDING,88.13,91.3,79.9,74.26,31,2.6,86.2300033569336,87.08499908447266,86.08999633789062,3553765.0,-1.04,NO_FILL,0.0,HOSTILE,LIMIT,20,COMPRESSION,2026-07-23_1725,2026-07-23
TSEM,SHORT,CONVICTION,79.5,BEAR_REJECTION_PENDING,257.04,268.33,239.73,223.81,8,1.53,260.4200134277344,262.8699951171875,245.7899932861328,1263914.0,3.34,CLOSED_LOSS,-0.3,HOSTILE,LIMIT,12,VACUUM,2026-07-23_1725,2026-07-23
NKE,SHORT,CONVICTION,79.5,BEAR_REJECTION_PENDING,42.45,43.17,40.55,39.68,137,2.63,40.9900016784668,42.08000183105469,40.689998626708984,18082370.0,-2.68,NO_FILL,0.0,HOSTILE,LIMIT,20,COMPRESSION,2026-07-23_1725,2026-07-23
COUR,SHORT,CONVICTION,79.3,BEAR_REJECTION_PENDING,5.41,5.49,5.11,,1293,3.88,5.380000114440918,5.449999809265137,5.239999771118164,6019175.0,0.75,CLOSED,0.37,HOSTILE,LIMIT,20,COMPRESSION,2026-07-23_1725,2026-07-23
DK,SHORT,CONVICTION,79.0,BEAR_REJECTION_PENDING,67.86,69.27,57.03,63.22,71,7.7,64.77999877929688,67.69000244140625,64.52999877929688,1125113.0,-3.22,NO_FILL,0.0,HOSTILE,LIMIT,18,VACUUM,2026-07-23_1725,2026-07-23
FHB,SHORT,CONVICTION,78.6,BEAR_REJECTION_PENDING,29.14,30.18,27.35,26.17,96,1.72,28.649999618530273,28.670000076293945,28.219999313354492,3569077.0,-0.35,NO_FILL,0.0,HOSTILE,LIMIT,20,COMPRESSION,2026-07-23_1725,2026-07-23
LASR,SHORT,CONVICTION,78.0,BEAR_REJECTION_PENDING,72.93,75.88,62.89,62.89,33,3.41,73.0,74.9800033569336,69.85140228271484,942595.0,0.23,CLOSED_LOSS,-0.02,HOSTILE,LIMIT,16,MINOR,2026-07-23_1725,2026-07-23
CPNG,SHORT,CONVICTION,78.0,BEAR_REJECTION_PENDING,16.05,16.7,15.25,,154,1.24,15.630000114440918,15.694999694824219,15.34000015258789,11236594.0,-0.7,NO_FILL,0.0,HOSTILE,LIMIT,20,COMPRESSION,2026-07-23_1725,2026-07-23
SPCX,SHORT,CONVICTION,77.9,BEAR_REJECTION_PENDING,118.63,126.46,112.69,,12,0.76,118.23999786376953,118.55000305175781,110.8499984741211,74293536.0,1.67,NO_FILL,0.0,HOSTILE,LIMIT,20,CONVICTION,2026-07-23_1725,2026-07-23
CLDX,SHORT,CONVICTION,77.8,BEAR_REJECTION_PENDING,34.69,35.76,32.9,31.29,93,1.68,35.41999816894531,35.75,34.0,856467.0,4.14,CLOSED_LOSS,-0.68,HOSTILE,LIMIT,20,COMPRESSION,2026-07-23_1725,2026-07-23
UBER,SHORT,CONVICTION,77.3,BEAR_REJECTION_PENDING,72.0,74.04,62.55,,48,4.63,68.91000366210938,71.08000183105469,68.3499984741211,23553479.0,-2.38,NO_FILL,0.0,HOSTILE,LIMIT,20,COMPRESSION,2026-07-23_1725,2026-07-23
CBRS,SHORT,CONVICTION,77.2,BEAR_REJECTION_PENDING,214.0,220.29,197.54,197.54,15,2.62,220.0,236.37989807128906,201.5019989013672,8195624.0,2.85,STOPPED,-1.0,HOSTILE,LIMIT,20,VACUUM,2026-07-23_1725,2026-07-23
