ticker,side,score,gap_tier,borrow_risk,float_m,sector_label,lifecycle_phase,entry,stop,target,last_px,high,low,volume,chg_short_pct,outcome,result_r,stop_adjusted,pm_gap_down_pct,rel_vol,checked_at,scan_date
SRXH,Short,38.8713,IN_BAND,HIGH (low-priced low-float — verify locate before entering),14.31,NEUTRAL,SHORT_GENESIS,1.89,1.9089,1.8522,2.53,3.25,1.61,56160374,-33.86,STOPPED,-1.0,True,8.63,10.14,2026-07-09_1736,2026-07-09
