ticker,current_price,phase,consumed_pct,consumed_count,overhead_count,total_in_arc,next_major_top,next_major_bot,next_major_ticks,next_major_tf,next_major_dist_pct,sub_tf_status_str,has_recent_flip,total_bearish_gaps,est_open,stop,target,shares,expected_pct,rr,promoted
AA,49.45,BASING,0.0,0,16,16,58.35,55.715,264,daily,12.67,37 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,17,49.45,48.7082,58.35,134,18.0,12.0,False
AAL,15.05,BASING,0.0,0,20,20,16.58,16.395,19,daily,8.94,41 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,23,15.05,14.8243,16.58,442,10.17,6.78,False
AAOI,132.0,BASING,0.0,0,20,20,138.08,135.84,225,daily,2.91,20 bear-built-above · rel-vol 0.9x · regime FAVORABLE,False,20,132.0,130.02,138.08,50,4.61,3.07,False
AAOZ,11.34,BASING,0.0,0,11,11,11.55,11.48,8,30m,1.23,11 bear-built-above · rel-vol 1.1x · regime FAVORABLE,False,11,11.34,11.1699,11.55,587,1.85,1.23,False
AAPL,305.56,BASING,0.0,0,19,19,333.1,308.91,2419,daily,1.1,12 bear-built-above · rel-vol 0.7x · regime FAVORABLE,False,19,305.56,300.9766,333.1,21,9.01,6.01,False
ABCL,10.93,BASING,0.0,0,3,3,10.98,10.97,1,10m,0.37,3 bear-built-above · rel-vol 2.2x · regime FAVORABLE,False,3,10.93,10.766,10.98,609,0.46,0.3,False
ABNB,185.4,BASING,0.0,0,2,2,186.335,186.31,3,10m,0.49,2 bear-built-above · rel-vol 1.0x · regime FAVORABLE,True,2,185.4,182.619,186.335,35,0.5,0.34,False
ABT,111.17,BASING,0.0,0,20,20,121.76,121.37,40,weekly,9.18,12 bear-built-above · rel-vol 0.6x · regime FAVORABLE,False,20,111.17,109.5024,121.76,59,9.53,6.35,False
ACHR,6.96,BASING,0.0,0,3,3,7.17,7.1695,1,1h,3.01,2 bear-built-above · rel-vol 1.4x · regime FAVORABLE,True,3,6.96,6.8556,7.17,957,3.02,2.01,False
ACN,178.55,BASING,0.0,0,20,20,193.44,190.69,275,daily,6.8,12 bear-built-above · rel-vol 1.3x · regime FAVORABLE,False,21,178.55,175.8718,193.44,37,8.34,5.56,False
