ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
MRVL,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,279.52,265.54,301.65,317.63,7,1.58,316.42999267578125,321.5,277.55999755859375,86903500.0,13.2,TARGET_HIT,1.5,CHOP,MARKET,5,CONVICTION,2026-07-14_1726,2026-06-04
MX,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,8.51,8.08,9.71,,235,2.82,8.550000190734863,9.149999618530273,8.010000228881836,3478400.0,0.47,STOPPED,-1.0,CHOP,MARKET,5,MINOR,2026-07-14_1726,2026-06-04
SDOT,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,6.33,6.01,7.19,,315,2.72,11.369999885559082,14.619999885559082,5.880000114440918,9298700.0,79.62,STOPPED,-1.0,CHOP,MARKET,5,MINOR,2026-07-14_1726,2026-06-04
JAN,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,24.65,23.42,26.5,28.18,81,1.5,24.649999618530273,24.989999771118164,24.239999771118164,2244600.0,-0.0,CLOSED_LOSS,-0.0,CHOP,MARKET,5,CONVICTION,2026-07-14_1726,2026-06-04
PVH,LONG,CONVICTION,95.4,BULL_BOUNCE_PENDING,76.5,69.41,80.33,,14,0.54,78.16000366210938,78.22000122070312,69.0,5332900.0,2.17,STOPPED,-1.0,CHOP,MARKET,5,COMPRESSION,2026-07-14_1726,2026-06-04
RARE,SHORT,CONVICTION,95.0,BEAR_REJECTION_PENDING,23.0,24.15,19.98,,86,2.63,23.309999465942383,23.469999313354492,22.18000030517578,1412100.0,1.35,CLOSED_LOSS,-0.27,CHOP,MARKET,5,CONVICTION,2026-07-14_1726,2026-06-04
ULTA,SHORT,CONVICTION,92.9,BEAR_REJECTION_PENDING,471.26,497.34,409.97,410.62,3,2.35,462.5199890136719,480.17999267578125,458.70001220703125,1275500.0,-1.85,CLOSED,0.34,CHOP,MARKET,5,CONVICTION,2026-07-14_1726,2026-06-04
VSH,LONG,CONVICTION,92.0,BULL_BOUNCE_PENDING,60.35,55.71,63.37,,21,0.65,63.66999816894531,66.23999786376953,57.0,11097300.0,5.5,TARGET_HIT,1.5,CHOP,MARKET,5,MINOR,2026-07-14_1726,2026-06-04
CELC,LONG,CONVICTION,91.3,BULL_BOUNCE_PENDING,87.26,82.9,95.0,,22,1.77,92.47000122070312,93.18000030517578,85.38999938964844,3841600.0,5.97,CLOSED,1.19,CHOP,MARKET,5,CONVICTION,2026-07-14_1726,2026-06-04
AMSC,LONG,CONVICTION,89.9,BULL_BOUNCE_PENDING,44.77,41.41,51.0,,29,1.86,46.400001525878906,47.2400016784668,45.189998626708984,1263800.0,1.58,NO_FILL,0.0,CHOP,LIMIT,5,CONVICTION,2026-07-14_1726,2026-06-04
