ticker,side,tier,fem,mode,entry,stop,t1,last_px,high,low,volume,chg_pct,outcome,result_r,stop_adjusted,checked_at,scan_date
CAST,Long,T1-STRONG_LONG,100,BOUNCE,2.16,1.5798,3.3205,2.05,0.0,0.0,1546.0,-5.09,PRE_DOWN,-0.19,False,2026-04-27_0509,2026-04-24_0709
SCNI,Long,T3-LONG_WATCH,81,PULLBACK,0.8424,0.7873,0.9771,0.6901,0.0,0.0,7286.0,-18.08,PRE_DOWN,-2.76,False,2026-04-27_0509,2026-04-24_0709
OGN,Long,T1-STRONG_LONG,95,BREAKOUT,10.7,7.565,16.97,13.17,0.0,0.0,706149763.0,23.08,NO_FILL,0.0,False,2026-04-27_0509,2026-04-24_0709
INTC,Long,T1-STRONG_LONG,100,BOUNCE,82.3,59.25,128.4,83.87,85.65,83.5,4396493.0,1.91,NO_FILL,0.0,False,2026-04-27_0509,2026-04-24_0709
POET,Long,T1-STRONG_LONG,100,BOUNCE,13.1,11.14,17.02,16.44,0.0,0.0,0.0,25.5,NO_FILL,0.0,False,2026-04-27_0509,2026-04-24_0709
AMD,Long,T1-STRONG_LONG,90,PULLBACK,347.36,290.965,460.15,353.85,0.0,0.0,0.0,1.87,NO_FILL,0.0,False,2026-04-27_0509,2026-04-24_0709
WIMI,Long,T2-LONG,100,PULLBACK,1.86,1.7266,2.13,1.64,0.0,0.0,1053.0,-11.83,PRE_DOWN,-1.65,False,2026-04-27_0509,2026-04-24_0709
SMR,Long,T1-STRONG_LONG,100,BOUNCE,12.305,11.543,18.47,12.04,0.0,0.0,0.0,-2.15,PRE_DOWN,-0.35,False,2026-04-27_0509,2026-04-24_0709
ALP,Long,T2-LONG,100,BOUNCE,0.1886,0.1305,0.3048,0.2048,0.0,0.0,794318269.0,8.59,NO_FILL,0.0,False,2026-04-27_0509,2026-04-24_0709
PAPL,Long,T1-STRONG_LONG,90,BOUNCE,0.9332,0.8273,1.145,0.9289,0.0,0.0,1711.0,-0.46,PRE_DOWN,-0.04,False,2026-04-27_0509,2026-04-24_0709
BURU,Long,T2-LONG,81,PULLBACK,0.3371,0.245,0.5213,0.2866,0.0,0.0,35350.0,-14.98,PRE_DOWN,-0.55,False,2026-04-27_0509,2026-04-24_0709
AMPX,Long,T2-LONG,87,PULLBACK,20.06,19.0217,22.38,20.8299,0.0,0.0,44720243.0,3.84,NO_FILL,0.0,False,2026-04-27_0509,2026-04-24_0709
CORZ,Long,T2-LONG,90,BOUNCE,21.13,20.1857,23.0186,21.2,0.0,0.0,519618469.0,0.33,PRE_UP,0.07,False,2026-04-27_0509,2026-04-24_0709
HIMS,Long,T1-STRONG_LONG,100,BOUNCE,29.66,27.3346,34.3108,30.79,0.0,0.0,0.0,3.81,NO_FILL,0.0,False,2026-04-27_0509,2026-04-24_0709
MARA,Long,T1-STRONG_LONG,100,BREAKOUT,11.7,11.0192,14.25,11.7,0.0,0.0,139331384.0,0.0,PRE_UP,0.0,False,2026-04-27_0509,2026-04-24_0709
MSTR,Long,T1-STRONG_LONG,100,BREAKOUT,174.0,164.3956,223.8,172.05,0.0,0.0,0.0,-1.12,PRE_DOWN,-0.2,False,2026-04-27_0509,2026-04-24_0709
MU,Long,T1-STRONG_LONG,100,PULLBACK,458.56,441.7865,492.107,513.55,0.0,0.0,0.0,11.99,NO_FILL,0.0,False,2026-04-27_0509,2026-04-24_0709
PBM,Long,T1-STRONG_LONG,100,PULLBACK,8.8,8.3517,10.78,7.48,0.0,0.0,570.0,-15.0,PRE_DOWN,-2.94,False,2026-04-27_0509,2026-04-24_0709
SLDP,Long,T3-LONG_WATCH,100,BOUNCE,3.665,3.298,4.399,3.68,0.0,0.0,29760.0,0.41,PRE_UP,0.04,False,2026-04-27_0509,2026-04-24_0709
TOVX,Long,T2-LONG,80,BREAKOUT,0.401,0.1877,0.8276,0.3669,0.0,0.0,4384.0,-8.5,PRE_DOWN,-0.16,False,2026-04-27_0509,2026-04-24_0709
USAR,Long,T1-STRONG_LONG,86,BOUNCE,21.88,19.691,26.258,22.13,0.0,0.0,2020.0,1.14,NO_FILL,0.0,False,2026-04-27_0509,2026-04-24_0709
