ticker,side,tier,fem,mode,entry,stop,t1,t2,shares,rr,last_px,high,low,volume,chg_pct,outcome,result_r,spy_regime,entry_type,n_gaps_above,gap_above_conviction,checked_at,scan_date
P,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,100.0,95.0,108.25,112.9,20,1.65,nan,nan,nan,nan,nan,NO_FILL,0.0,FAVORABLE,MARKET,13,CONVICTION,2026-09-02_1727,2026-08-28
VRNS,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,44.83,41.19,47.07,,27,0.62,nan,nan,nan,nan,nan,NO_FILL,0.0,FAVORABLE,MARKET,15,MINOR,2026-09-02_1727,2026-08-28
MRVL,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,222.85,211.71,246.43,255.49,8,2.12,216.6199951171875,228.8800048828125,215.5500030517578,48979900.0,-2.8,CLOSED_LOSS,-0.56,FAVORABLE,MARKET,20,CONVICTION,2026-09-02_1727,2026-08-28
RDVT,LONG,CONVICTION,100.0,BULL_BOUNCE_CONFIRMED,73.0,69.4,76.65,,27,1.01,nan,nan,nan,nan,nan,NO_FILL,0.0,FAVORABLE,LIMIT,0,NONE,2026-09-02_1727,2026-08-28
AXTI,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,64.88,61.64,74.28,72.31,30,2.9,58.630001068115234,65.41999816894531,58.5,8350200.0,-9.63,STOPPED,-1.0,FAVORABLE,MARKET,20,CONVICTION,2026-09-02_1727,2026-08-28
RPD,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,13.45,12.78,15.35,,148,2.83,nan,nan,nan,nan,nan,NO_FILL,0.0,FAVORABLE,MARKET,20,COMPRESSION,2026-09-02_1727,2026-08-28
VEEV,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,281.38,267.31,295.45,,7,1.0,nan,nan,nan,nan,nan,NO_FILL,0.0,FAVORABLE,MARKET,20,CONVICTION,2026-09-02_1727,2026-08-28
TENB,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,37.6,35.72,42.68,42.36,53,2.7,nan,nan,nan,nan,nan,NO_FILL,0.0,FAVORABLE,MARKET,18,COMPRESSION,2026-09-02_1727,2026-08-28
AMIX,LONG,CONVICTION,100.0,BULL_BOUNCE_PENDING,5.56,5.28,6.21,6.26,359,2.34,nan,nan,nan,nan,nan,NO_FILL,0.0,FAVORABLE,MARKET,20,MINOR,2026-09-02_1727,2026-08-28
NCPL,LONG,CONVICTION,99.4,BULL_BOUNCE_PENDING,0.57,0.54,0.65,,3496,2.83,0.6919999718666077,1.0399999618530273,0.5299999713897705,107180500.0,20.98,STOPPED,-1.0,FAVORABLE,MARKET,14,MINOR,2026-09-02_1727,2026-08-28
S,LONG,CONVICTION,98.2,BULL_BOUNCE_PENDING,21.84,20.41,24.99,,69,2.2,21.540000915527344,22.25,20.709999084472656,16465800.0,-1.37,CLOSED_LOSS,-0.21,FAVORABLE,MARKET,20,COMPRESSION,2026-09-02_1727,2026-08-28
